variant,held_out,target,inner_estimate,outer_pds
base_g1,orion_hek293t,KHSRP,0.9887640449438202,1.0
base_g1,orion_hek293t,KIF2A,0.9887640449438202,0.4151624548736462
base_g1,orion_hek293t,KMT2A,0.951310861423221,0.9747292418772563
base_g1,orion_hek293t,LDLR,0.9662921348314607,0.7184115523465704
base_g1,orion_hek293t,LMAN1,0.35018726591760296,0.2563176895306859
base_g1,orion_hek293t,LMBRD2,0.4194756554307116,0.4223826714801444
base_g1,orion_hek293t,LPCAT3,0.9138576779026217,0.15523465703971118
base_g1,orion_hek293t,MAP2K2,0.2528089887640449,0.9602888086642599
base_g1,orion_hek293t,MARCKSL1,0.42696629213483145,0.8736462093862816
base_g1,orion_hek293t,MBD4,0.5842696629213483,0.41877256317689526
base_g1,orion_hek293t,MED13,0.9700374531835205,1.0
base_g1,orion_hek293t,MED15,0.4307116104868914,0.9819494584837545
base_g1,orion_hek293t,MED25,0.9831460674157303,0.36823104693140796
base_g1,orion_hek293t,MLLT10,0.12172284644194753,0.03610108303249093
base_g1,orion_hek293t,MSANTD4,0.9906367041198502,0.9133574007220217
base_g1,orion_hek293t,MSI2,0.5898876404494382,0.36823104693140796
base_g1,orion_hek293t,MTA1,0.4419475655430712,0.9566787003610109
base_g1,orion_hek293t,MTF1,0.9925093632958801,1.0
base_g1,orion_hek293t,MTHFSD,0.5205992509363296,0.9675090252707581
base_g1,orion_hek293t,MTM1,0.7940074906367041,0.24187725631768953
base_g1,orion_hek293t,MYD88,0.7340823970037453,0.8953068592057761
base_g1,orion_hek293t,MYPOP,0.3895131086142322,0.9638989169675091
base_g1,orion_hek293t,MYRF,0.7602996254681649,0.9422382671480144
base_g1,orion_hek293t,NABP2,0.9288389513108615,0.9675090252707581
base_g1,orion_hek293t,NAIF1,1.0,0.9891696750902527
base_g1,orion_hek293t,NCLN,0.7602996254681649,0.9891696750902527
base_g1,orion_hek293t,NFE2L1,0.14419475655430714,0.06859205776173283
base_g1,orion_hek293t,NGLY1,0.9400749063670413,0.7545126353790614
base_g1,orion_hek293t,NIPAL3,0.6329588014981273,0.8375451263537906
base_g1,orion_hek293t,NIPSNAP3A,0.7172284644194756,0.3285198555956679
base_g1,orion_hek293t,NT5DC1,0.5674157303370786,0.5126353790613718
base_g1,orion_hek293t,NUP37,0.9550561797752809,0.7148014440433212
base_g1,orion_hek293t,PAN2,0.9906367041198502,0.8303249097472925
base_g1,orion_hek293t,PAPOLA,0.947565543071161,0.9494584837545126
base_g1,orion_hek293t,PATL1,0.7490636704119851,0.7870036101083032
base_g1,orion_hek293t,PCGF1,1.0,1.0
base_g1,orion_hek293t,PCGF6,1.0,0.9819494584837545
base_g1,orion_hek293t,PDCD4,0.38014981273408244,0.3321299638989169
base_g1,orion_hek293t,PDE6D,0.898876404494382,0.6064981949458483
base_g1,orion_hek293t,PDK1,0.5131086142322097,0.19133574007220222
base_g1,orion_hek293t,PGLS,0.22846441947565543,0.5956678700361011
base_g1,orion_hek293t,PHF19,0.7340823970037453,0.9675090252707581
base_g1,orion_hek293t,PHF23,1.0,0.9855595667870036
base_g1,orion_hek293t,PHF8,0.99812734082397,1.0
base_g1,orion_hek293t,PI4KB,0.7509363295880149,0.9747292418772563
base_g1,orion_hek293t,PIM2,0.850187265917603,0.15523465703971118
base_g1,orion_hek293t,PIN1,0.1797752808988764,0.7545126353790614
base_g1,orion_hek293t,PINK1,0.9887640449438202,0.9675090252707581
base_g1,orion_hek293t,PKN3,0.7734082397003745,0.4620938628158845
base_g1,orion_hek293t,PLAGL2,0.9775280898876404,0.5018050541516246
base_g1,orion_hek293t,PLCG1,0.08614232209737827,0.4296028880866426
base_g1,orion_hek293t,PNP,0.9119850187265918,0.7003610108303249
base_g1,orion_hek293t,POLD4,0.3127340823970038,0.8700361010830325
base_g1,orion_hek293t,POR,0.8951310861423221,0.8664259927797834
base_g1,orion_hek293t,PPIF,0.5374531835205992,0.8628158844765343
base_g1,orion_hek293t,PPIP5K2,0.04119850187265922,0.7689530685920578
base_g1,orion_hek293t,PQBP1,1.0,1.0
base_g1,orion_hek293t,PRDX3,0.9082397003745318,0.5054151624548737
base_g1,orion_hek293t,PRKAB2,0.45131086142322097,0.9711191335740073
base_g1,orion_hek293t,PRKACA,0.4138576779026217,0.40072202166064985
base_g1,orion_hek293t,PRMT2,0.897003745318352,0.5415162454873645
base_g1,orion_hek293t,PRMT6,0.8239700374531835,0.9783393501805054
base_g1,orion_hek293t,PRMT7,0.7659176029962547,0.7364620938628159
base_g1,orion_hek293t,PRNP,0.8745318352059925,0.12274368231046928
base_g1,orion_hek293t,PSKH1,0.696629213483146,0.13357400722021662
base_g1,orion_hek293t,PTMS,0.9719101123595506,0.3465703971119134
base_g1,orion_hek293t,PTOV1,0.12921348314606745,0.2815884476534296
base_g1,orion_hek293t,PYCR1,0.4756554307116105,0.4693140794223827
base_g1,orion_hek293t,R3HCC1L,1.0,1.0
base_g1,orion_hek293t,RAB5A,0.9700374531835205,0.9205776173285198
base_g1,orion_hek293t,RABEP2,0.0898876404494382,0.5415162454873645
base_g1,orion_hek293t,RBM18,1.0,0.9494584837545126
base_g1,orion_hek293t,RBM26,1.0,1.0
base_g1,orion_hek293t,RBM4B,0.7397003745318352,0.31046931407942235
base_g1,orion_hek293t,RBM5,1.0,0.8700361010830325
base_g1,orion_hek293t,RC3H2,0.6985018726591761,0.9422382671480144
base_g1,orion_hek293t,REV1,0.22097378277153557,0.06859205776173283
base_g1,orion_hek293t,RNF10,0.747191011235955,0.9314079422382672
base_g1,orion_hek293t,RNF141,0.31835205992509363,0.19133574007220222
base_g1,orion_hek293t,RNF2,0.9644194756554307,1.0
base_g1,orion_hek293t,RSRC1,0.9606741573033708,0.9963898916967509
base_g1,orion_hek293t,S100A11,0.05243445692883897,0.9061371841155235
base_g1,orion_hek293t,SAP30L,0.402621722846442,0.848375451263538
base_g1,orion_hek293t,SFXN4,0.4194756554307116,0.11191335740072206
base_g1,orion_hek293t,SH2D3A,0.21722846441947563,0.12274368231046928
base_g1,orion_hek293t,SHPRH,0.5655430711610487,0.27797833935018046
base_g1,orion_hek293t,SIN3B,1.0,0.8772563176895307
base_g1,orion_hek293t,SLC25A13,0.7752808988764045,0.9675090252707581
base_g1,orion_hek293t,SLC39A1,0.4606741573033708,0.19133574007220222
base_g1,orion_hek293t,SLIRP,0.9719101123595506,0.8772563176895307
base_g1,orion_hek293t,SMARCA5,1.0,0.9963898916967509
base_g1,orion_hek293t,SMARCC2,0.031835205992509386,0.3249097472924187
base_g1,orion_hek293t,SMYD2,0.8913857677902621,0.5487364620938628
base_g1,orion_hek293t,SND1,0.9887640449438202,0.09386281588447654
base_g1,orion_hek293t,SNRK,0.6947565543071161,0.24548736462093868
base_g1,orion_hek293t,SNX4,0.5543071161048689,0.06137184115523464
base_g1,orion_hek293t,SRSF5,0.9943820224719101,0.9097472924187726
base_g1,orion_hek293t,SSR4,0.9700374531835205,1.0
base_g1,orion_hek293t,STAT6,0.5318352059925093,0.592057761732852
base_g1,orion_hek293t,STK3,0.48314606741573035,0.8158844765342961
base_g1,orion_hek293t,SUPT7L,0.9906367041198502,0.8989169675090253
base_g1,orion_hek293t,SYVN1,0.9850187265917603,1.0
base_g1,orion_hek293t,TARBP2,0.7602996254681649,0.6064981949458483
base_g1,orion_hek293t,TBC1D13,0.8277153558052435,0.3790613718411552
base_g1,orion_hek293t,TBCK,1.0,0.9963898916967509
base_g1,orion_hek293t,TEAD4,0.3220973782771535,0.6895306859205776
base_g1,orion_hek293t,TEX2,0.9719101123595506,0.927797833935018
base_g1,orion_hek293t,TFCP2,0.6086142322097379,0.9566787003610109
base_g1,orion_hek293t,THAP3,0.8014981273408239,0.9314079422382672
base_g1,orion_hek293t,THAP7,0.9756554307116105,1.0
base_g1,orion_hek293t,TIMM17B,0.99812734082397,0.9819494584837545
base_g1,orion_hek293t,TIMM50,0.8370786516853932,0.9386281588447654
base_g1,orion_hek293t,TMCO6,0.14794007490636707,0.9061371841155235
base_g1,orion_hek293t,TMED3,0.3913857677902622,0.2490974729241877
base_g1,orion_hek293t,TMEM186,0.7134831460674157,0.8014440433212997
base_g1,orion_hek293t,TMEM209,0.8408239700374531,0.8050541516245487
base_g1,orion_hek293t,TMEM41B,0.24531835205992508,0.8194945848375451
base_g1,orion_hek293t,TMF1,0.1292134831460674,0.7184115523465704
base_g1,orion_hek293t,TRAPPC6A,0.06928838951310862,0.9097472924187726
base_g1,orion_hek293t,TRIB3,0.9438202247191011,0.9891696750902527
base_g1,orion_hek293t,TRIM35,0.29775280898876405,0.49097472924187724
base_g1,orion_hek293t,TRIP4,0.8408239700374532,0.16245487364620936
base_g1,orion_hek293t,TRMT1,0.5674157303370786,0.13718411552346566
base_g1,orion_hek293t,TRPC4AP,0.6161048689138577,0.8953068592057761
base_g1,orion_hek293t,TWF2,0.40262172284644193,0.5451263537906137
base_g1,orion_hek293t,UPF3B,0.9606741573033708,0.9386281588447654
base_g1,orion_hek293t,UROS,0.5224719101123595,0.776173285198556
base_g1,orion_hek293t,USP28,0.2359550561797753,0.3537906137184116
base_g1,orion_hek293t,VIM,0.949438202247191,0.45126353790613716
base_g1,orion_hek293t,WBP4,0.897003745318352,0.9566787003610109
base_g1,orion_hek293t,YIPF6,0.4344569288389513,0.9169675090252708
base_g1,orion_hek293t,ZBTB34,0.08801498127340823,0.2310469314079422
base_g1,orion_hek293t,ZBTB41,0.848314606741573,0.31768953068592054
base_g1,orion_hek293t,ZBTB48,1.0,0.7725631768953068
base_g1,orion_hek293t,ZC3HAV1,0.9569288389513109,0.5595667870036101
base_g1,orion_hek293t,ZDHHC12,0.8520599250936329,0.018050541516245522
base_g1,orion_hek293t,ZDHHC4,0.7453183520599251,1.0
base_g1,orion_hek293t,ZFP62,0.8539325842696629,0.8989169675090253
base_g1,orion_hek293t,ZHX3,0.6273408239700374,0.41877256317689526
base_g1,orion_hek293t,ZKSCAN1,0.5524344569288389,0.5740072202166064
base_g1,orion_hek293t,ZKSCAN2,0.7958801498127341,0.3862815884476535
base_g1,orion_hek293t,ZKSCAN3,0.4456928838951311,0.552346570397112
base_g1,orion_hek293t,ZNF16,0.8838951310861423,0.7545126353790614
base_g1,orion_hek293t,ZNF174,0.853932584269663,0.5018050541516246
base_g1,orion_hek293t,ZNF22,0.9176029962546817,0.855595667870036
base_g1,orion_hek293t,ZNF25,0.1235955056179775,0.21660649819494582
base_g1,orion_hek293t,ZNF251,0.8501872659176031,0.4115523465703971
base_g1,orion_hek293t,ZNF280C,0.7846441947565543,0.8411552346570397
base_g1,orion_hek293t,ZNF282,0.2303370786516854,0.5090252707581228
base_g1,orion_hek293t,ZNF32,0.0898876404494382,0.14440433212996395
base_g1,orion_hek293t,ZNF324,0.12546816479400752,0.516245487364621
base_g1,orion_hek293t,ZNF397,0.8520599250936329,0.6389891696750902
base_g1,orion_hek293t,ZNF410,0.8820224719101124,0.7400722021660651
base_g1,orion_hek293t,ZNF444,0.11985018726591756,0.924187725631769
base_g1,orion_hek293t,ZNF462,0.8689138576779026,0.9711191335740073
base_g1,orion_hek293t,ZNF496,0.101123595505618,0.5415162454873645
base_g1,orion_hek293t,ZNF507,1.0,1.0
base_g1,orion_hek293t,ZNF514,0.9737827715355805,0.927797833935018
base_g1,orion_hek293t,ZNF526,0.6947565543071161,0.3212996389891697
base_g1,orion_hek293t,ZNF530,0.7509363295880149,0.3862815884476535
base_g1,orion_hek293t,ZNF543,0.9850187265917603,0.37545126353790614
base_g1,orion_hek293t,ZNF627,0.7734082397003745,0.5018050541516246
base_g1,orion_hek293t,ZNF628,0.9887640449438202,0.7003610108303249
base_g1,orion_hek293t,ZNF641,0.8239700374531835,0.3862815884476535
base_g1,orion_hek293t,ZNF670,0.0898876404494382,0.6787003610108303
base_g1,orion_hek293t,ZNF714,0.9419475655430711,0.7581227436823105
base_g1,orion_hek293t,ZNF740,0.7303370786516854,0.6714801444043321
base_g1,orion_hek293t,ZNF768,0.6441947565543071,0.02166064981949456
base_g1,orion_hek293t,ZNF777,0.8801498127340824,0.8050541516245487
base_g1,orion_hek293t,ZNF783,0.7153558052434457,0.3249097472924187
base_g1,orion_hek293t,ZNF784,0.595505617977528,0.39350180505415167
base_g1,orion_hek293t,ZNF786,0.0786516853932584,0.49097472924187724
base_g1,orion_hek293t,ZNF821,0.17602996254681652,0.9855595667870036
shrunk_g1,k562,ACLY,0.99395680167242,0.9962962962962963
shrunk_g1,k562,ADNP,0.967036757371517,1.0
shrunk_g1,k562,AGO1,0.3585172470668521,0.8481481481481481
shrunk_g1,k562,AKAP1,0.5436110109060467,0.8814814814814815
shrunk_g1,k562,AKIRIN1,0.5391025907022422,0.7555555555555555
shrunk_g1,k562,AKT2,0.9681927081876743,1.0
shrunk_g1,k562,ALG12,0.9106284743855495,0.9296296296296296
shrunk_g1,k562,ANKZF1,0.962287104622871,1.0
shrunk_g1,k562,ANP32B,0.5453287663381792,1.0
shrunk_g1,k562,AP2A2,0.24162988190071724,0.9592592592592593
shrunk_g1,k562,API5,0.702530858532425,1.0
shrunk_g1,k562,ARL14EP,0.47520159391173206,0.9962962962962963
shrunk_g1,k562,ASCC2,0.33450641408326903,0.9444444444444444
shrunk_g1,k562,BCKDK,0.4347445100665621,0.9481481481481482
shrunk_g1,k562,BCL6,0.6698914019410402,0.7185185185185186
shrunk_g1,k562,BCL7C,0.5039004926521838,0.9296296296296296
shrunk_g1,k562,BRD1,0.2214024084956125,0.9592592592592593
shrunk_g1,k562,BRPF1,0.9961685823754789,1.0
shrunk_g1,k562,CAND1,0.7899066290723514,0.9851851851851852
shrunk_g1,k562,CARM1,1.0,1.0
shrunk_g1,k562,CAT,0.5583498213152712,0.8148148148148149
shrunk_g1,k562,CCDC112,0.19011791620446974,0.9666666666666667
shrunk_g1,k562,CHD3,0.6200189122545897,0.8037037037037037
shrunk_g1,k562,CHD6,0.7336640924986808,0.9777777777777777
shrunk_g1,k562,CHKB,0.2512196832564186,0.9333333333333333
shrunk_g1,k562,CLCN6,0.3794371702803255,0.9555555555555556
shrunk_g1,k562,COIL,0.5924221346071542,1.0
shrunk_g1,k562,COMMD8,0.509668568762398,0.2666666666666667
shrunk_g1,k562,COQ10B,0.5660543539866152,0.9962962962962963
shrunk_g1,k562,CSNK2A1,1.0,1.0
shrunk_g1,k562,CYTH2,0.6962794591531344,0.6370370370370371
shrunk_g1,k562,DBF4B,0.8526637568664027,0.5037037037037038
shrunk_g1,k562,DBN1,0.7110895489331703,0.9222222222222223
shrunk_g1,k562,DCAF16,0.3919600268788517,0.9
shrunk_g1,k562,DCP2,0.9981751824817517,1.0
shrunk_g1,k562,DDHD1,0.869808060942987,0.9962962962962963
shrunk_g1,k562,DEAF1,0.7138015136063333,0.2851851851851852
shrunk_g1,k562,DEK,0.3676246001599175,0.9888888888888889
shrunk_g1,k562,DHRS1,0.9188400732891933,0.9851851851851852
shrunk_g1,k562,DHX35,0.634276384986276,1.0
shrunk_g1,k562,DLAT,0.23520583701988693,0.7259259259259259
shrunk_g1,k562,DMTF1,0.9987966305655837,0.7407407407407407
shrunk_g1,k562,DNTTIP1,0.7865724506847211,1.0
shrunk_g1,k562,DRG2,0.8715259509914951,0.8962962962962963
shrunk_g1,k562,DTNBP1,0.32010464942412625,0.762962962962963
shrunk_g1,k562,DVL3,0.3713804475166594,0.10370370370370374
shrunk_g1,k562,E2F1,0.8651078124041384,1.0
shrunk_g1,k562,E2F4,0.7618711703113545,0.9148148148148149
shrunk_g1,k562,EAPP,0.21929741223239485,0.9962962962962963
shrunk_g1,k562,ELK1,0.2689267174365596,1.0
shrunk_g1,k562,EPC2,0.6185105189404062,1.0
shrunk_g1,k562,EPM2AIP1,0.3646236646097621,1.0
shrunk_g1,k562,EZH2,0.8867237191058362,0.9925925925925926
shrunk_g1,k562,FAM120A,0.935396776886853,0.9703703703703703
shrunk_g1,k562,FCGRT,0.13535107799279042,1.0
shrunk_g1,k562,FHL3,0.735883462199907,0.8037037037037037
shrunk_g1,k562,FOXN2,1.0,1.0
shrunk_g1,k562,FOXO4,0.7394743540155577,1.0
shrunk_g1,k562,FUBP3,0.6151278113494191,1.0
shrunk_g1,k562,FXYD5,0.6459462617486863,0.7777777777777778
shrunk_g1,k562,GIGYF2,0.8894790470789475,1.0
shrunk_g1,k562,GLI3,0.8595554758626612,1.0
shrunk_g1,k562,GMEB2,0.8175106760040624,1.0
shrunk_g1,k562,GPATCH8,0.9841348880313152,1.0
shrunk_g1,k562,GRAMD1A,0.1367935934182285,0.9222222222222223
shrunk_g1,k562,GTF2IRD1,0.4520483513751248,0.9222222222222223
shrunk_g1,k562,HDAC1,0.29870444863707146,0.8
shrunk_g1,k562,HDAC8,0.7661188554229215,0.18148148148148147
shrunk_g1,k562,HMGN3,0.1762492323921865,0.8666666666666667
shrunk_g1,k562,HMGN4,0.29415794882605606,0.9740740740740741
shrunk_g1,k562,HMGXB3,0.9963503649635036,1.0
shrunk_g1,k562,HOMEZ,0.6508887692822393,0.2148148148148148
shrunk_g1,k562,HSBP1,0.6432591674508912,0.8777777777777778
shrunk_g1,k562,HSP90AB1,0.6597761592177874,0.9740740740740741
shrunk_g1,k562,IFI27L2,0.517013675711238,0.9185185185185185
shrunk_g1,k562,IFNAR2,0.6024743768666875,0.8740740740740741
shrunk_g1,k562,IFNGR2,0.4452778712520235,0.9851851851851852
shrunk_g1,k562,IREB2,0.38174955989700093,0.9074074074074074
shrunk_g1,k562,KDM5A,0.9623319150488555,1.0
shrunk_g1,k562,KHDRBS1,0.8138443148829139,0.9074074074074074
shrunk_g1,k562,KHSRP,0.9865574106701719,1.0
shrunk_g1,k562,KIF2A,0.4238886921807102,0.625925925925926
shrunk_g1,k562,KMT2A,0.9581477772800338,0.8925925925925926
shrunk_g1,k562,LDLR,0.9226417911758764,1.0
shrunk_g1,k562,LMAN1,0.3330213430561357,0.7518518518518519
shrunk_g1,k562,LMBRD2,0.5266453932408512,0.7555555555555555
shrunk_g1,k562,LPCAT3,0.3794204441956734,0.9111111111111111
shrunk_g1,k562,MAP2K2,0.6967956624719195,0.36296296296296293
shrunk_g1,k562,MARCKSL1,0.5329154201610974,0.8925925925925926
shrunk_g1,k562,MBD4,0.7912899132925829,0.2777777777777778
shrunk_g1,k562,MED13,0.670599517730104,0.9925925925925926
shrunk_g1,k562,MED15,0.9521912466576857,0.8888888888888888
shrunk_g1,k562,MED25,0.6263989375806415,1.0
shrunk_g1,k562,MLLT10,0.08703059732617553,0.9185185185185185
shrunk_g1,k562,MSANTD4,0.7280121230123093,1.0
shrunk_g1,k562,MSI2,0.6185308460131022,0.5666666666666667
shrunk_g1,k562,MTA1,0.6370122608931318,1.0
shrunk_g1,k562,MTF1,0.9618070121468058,1.0
shrunk_g1,k562,MTHFSD,0.9356885578806833,0.7296296296296296
shrunk_g1,k562,MTM1,0.4369516969858081,0.8333333333333334
shrunk_g1,k562,MYD88,0.6125392898925617,0.9037037037037037
shrunk_g1,k562,MYPOP,0.7687046845522695,0.9555555555555556
shrunk_g1,k562,MYRF,0.9410315323042114,0.7185185185185186
shrunk_g1,k562,NABP2,0.9878345498783455,1.0
shrunk_g1,k562,NAIF1,0.9886269355184533,1.0
shrunk_g1,k562,NCLN,0.7622966253660262,0.8888888888888888
shrunk_g1,k562,NFE2L1,0.39476253789156496,0.11111111111111116
shrunk_g1,k562,NGLY1,0.9003691584864502,0.9925925925925926
shrunk_g1,k562,NIPAL3,0.6805293937043354,0.7703703703703704
shrunk_g1,k562,NIPSNAP3A,0.7160794750849825,0.5518518518518518
shrunk_g1,k562,NT5DC1,0.6265633546562306,0.5444444444444445
shrunk_g1,k562,NUP37,0.736258267843308,1.0
shrunk_g1,k562,PAN2,0.8872295401366633,1.0
shrunk_g1,k562,PAPOLA,0.7232206382249862,1.0
shrunk_g1,k562,PATL1,0.56515395553224,0.9407407407407408
shrunk_g1,k562,PCGF1,0.7318007662835249,1.0
shrunk_g1,k562,PCGF6,1.0,1.0
shrunk_g1,k562,PDCD4,0.29666935192681637,0.31481481481481477
shrunk_g1,k562,PDE6D,0.6343696068262886,0.4703703703703703
shrunk_g1,k562,PDK1,0.7239879683922097,0.41481481481481486
shrunk_g1,k562,PGLS,0.8031568684286806,0.1962962962962963
shrunk_g1,k562,PHF19,0.7450094933150685,0.437037037037037
shrunk_g1,k562,PHF23,0.7877366130997819,1.0
shrunk_g1,k562,PHF8,0.9975669099756691,0.9962962962962963
shrunk_g1,k562,PI4KB,0.92065598088609,0.7444444444444445
shrunk_g1,k562,PIM2,0.4621571156853082,0.9259259259259259
shrunk_g1,k562,PIN1,0.8453407438301865,0.1074074074074074
shrunk_g1,k562,PINK1,0.8874371858958251,0.9666666666666667
shrunk_g1,k562,PKN3,0.28674009855332155,0.8222222222222222
shrunk_g1,k562,PLAGL2,0.33345083660207137,0.9888888888888889
shrunk_g1,k562,PLCG1,0.6224748702357035,0.2407407407407407
shrunk_g1,k562,PNP,0.640592164647135,0.7037037037037037
shrunk_g1,k562,POLD4,0.5014789628090964,0.41481481481481486
shrunk_g1,k562,POR,0.5899413903859071,0.9481481481481482
shrunk_g1,k562,PPIF,0.39743941817187123,0.7148148148148148
shrunk_g1,k562,PPIP5K2,0.4109211640399142,0.18518518518518523
shrunk_g1,k562,PQBP1,0.9913551046378135,1.0
shrunk_g1,k562,PRDX3,0.3798203053119588,0.8925925925925926
shrunk_g1,k562,PRKAB2,0.8985441306301153,0.6222222222222222
shrunk_g1,k562,PRKACA,0.3192831025116824,0.41481481481481486
shrunk_g1,k562,PRMT2,0.5650209545532761,0.9925925925925926
shrunk_g1,k562,PRMT6,0.8093180916634536,1.0
shrunk_g1,k562,PRMT7,0.6302794060469743,0.9962962962962963
shrunk_g1,k562,PRNP,0.2469035625449724,0.9592592592592593
shrunk_g1,k562,PSKH1,0.130614735438269,0.7037037037037037
shrunk_g1,k562,PTMS,0.6466673680179829,1.0
shrunk_g1,k562,PTOV1,0.24195839633800378,0.20740740740740737
shrunk_g1,k562,PYCR1,0.24431995458581957,0.07777777777777772
shrunk_g1,k562,R3HCC1L,0.9782998234472582,1.0
shrunk_g1,k562,RAB5A,0.8350088276370919,0.9777777777777777
shrunk_g1,k562,RABEP2,0.3412920385486107,0.8037037037037037
shrunk_g1,k562,RBM18,1.0,1.0
shrunk_g1,k562,RBM26,0.9796263668652291,1.0
shrunk_g1,k562,RBM4B,0.2768046528265552,0.9851851851851852
shrunk_g1,k562,RBM5,0.9927270810825055,1.0
shrunk_g1,k562,RC3H2,0.8328270243181454,0.9592592592592593
shrunk_g1,k562,REV1,0.3376218913419022,0.32592592592592595
shrunk_g1,k562,RNF10,0.41775829609591986,1.0
shrunk_g1,k562,RNF141,0.49177929766396505,0.062962962962963
shrunk_g1,k562,RNF2,0.9047684889449835,0.9777777777777777
shrunk_g1,k562,RSRC1,0.799072775867403,1.0
shrunk_g1,k562,S100A11,0.7803951576201266,0.4185185185185185
shrunk_g1,k562,SAP30L,0.7686770377141574,0.2407407407407407
shrunk_g1,k562,SFXN4,0.6078855344843909,0.2925925925925926
shrunk_g1,k562,SH2D3A,0.3533967598578814,0.07777777777777772
shrunk_g1,k562,SHPRH,0.29588416826279623,0.937037037037037
shrunk_g1,k562,SIN3B,0.9730674027220845,1.0
shrunk_g1,k562,SLC25A13,0.936318242803989,0.9
shrunk_g1,k562,SLC39A1,0.4250128230511159,0.5111111111111111
shrunk_g1,k562,SLIRP,0.9945848375451263,1.0
shrunk_g1,k562,SMARCA5,0.9727512561642943,1.0
shrunk_g1,k562,SMARCC2,0.5692552116813899,0.05555555555555558
shrunk_g1,k562,SMYD2,0.5407354368555471,0.7925925925925926
shrunk_g1,k562,SND1,0.22230723246333126,0.9962962962962963
shrunk_g1,k562,SNRK,0.46228789549407695,0.7037037037037037
shrunk_g1,k562,SNX4,0.3675165200374624,0.1592592592592592
shrunk_g1,k562,SRSF5,0.7817382251981865,0.9740740740740741
shrunk_g1,k562,SSR4,1.0,0.9740740740740741
shrunk_g1,k562,STAT6,0.3166729582995152,0.5925925925925926
shrunk_g1,k562,STK3,0.8760309889588658,0.4666666666666667
shrunk_g1,k562,SUPT7L,0.8273996454271978,0.9962962962962963
shrunk_g1,k562,SYVN1,0.9833971902937421,1.0
shrunk_g1,k562,TARBP2,0.21277126083077083,0.6962962962962963
shrunk_g1,k562,TBC1D13,0.6215842314685499,0.7666666666666666
shrunk_g1,k562,TBCK,1.0,1.0
shrunk_g1,k562,TEAD4,0.7232779343197954,0.9481481481481482
shrunk_g1,k562,TEX2,0.9343850675170113,1.0
shrunk_g1,k562,TFCP2,0.7464170421369785,0.9333333333333333
shrunk_g1,k562,THAP3,0.8843368698064792,0.8814814814814815
shrunk_g1,k562,THAP7,0.9821200510855683,0.9925925925925926
shrunk_g1,k562,TIMM17B,0.9175779774609785,0.9962962962962963
shrunk_g1,k562,TIMM50,0.7112117301209558,0.38888888888888884
shrunk_g1,k562,TMCO6,0.6136999018007195,0.9
shrunk_g1,k562,TMED3,0.5259501837967856,0.5111111111111111
shrunk_g1,k562,TMEM186,0.9551742782299036,0.7444444444444445
shrunk_g1,k562,TMEM209,0.7604127364995171,0.9
shrunk_g1,k562,TMEM41B,0.7165664834773375,0.1518518518518519
shrunk_g1,k562,TMF1,0.7878361282553478,0.12962962962962965
shrunk_g1,k562,TRAPPC6A,0.8822560371826583,0.762962962962963
shrunk_g1,k562,TRIB3,0.5368317975455867,1.0
shrunk_g1,k562,TRIM35,0.5133711416885477,0.3037037037037037
shrunk_g1,k562,TRIP4,0.5509214036570625,0.9851851851851852
shrunk_g1,k562,TRMT1,0.07881844312998283,0.24444444444444446
shrunk_g1,k562,TRPC4AP,0.7585488549918123,0.962962962962963
shrunk_g1,k562,TWF2,0.5161402846671915,0.9814814814814815
shrunk_g1,k562,UPF3B,0.834576229500997,1.0
shrunk_g1,k562,UROS,0.7655471817439194,0.6148148148148148
shrunk_g1,k562,USP28,0.5398460769439607,0.2851851851851852
shrunk_g1,k562,VIM,0.22478538531935058,0.8888888888888888
shrunk_g1,k562,WBP4,0.9367528349451456,1.0
shrunk_g1,k562,YIPF6,0.8935501155058981,0.2407407407407407
shrunk_g1,k562,ZBTB34,0.2946103271558215,0.26296296296296295
shrunk_g1,k562,ZBTB41,0.27398916816065605,0.537037037037037
shrunk_g1,k562,ZBTB48,0.7832156567460119,1.0
shrunk_g1,k562,ZC3HAV1,0.6272286287838013,0.8148148148148149
shrunk_g1,k562,ZDHHC12,0.2036197367395046,0.9444444444444444
shrunk_g1,k562,ZDHHC4,0.7427272409394513,1.0
shrunk_g1,k562,ZFP62,0.4972902396699852,1.0
shrunk_g1,k562,ZHX3,0.35694317778848655,0.9925925925925926
shrunk_g1,k562,ZKSCAN1,0.37083695072774786,1.0
shrunk_g1,k562,ZKSCAN2,0.408400320965824,0.8037037037037037
shrunk_g1,k562,ZKSCAN3,0.652864819884804,0.5555555555555556
shrunk_g1,k562,ZNF16,0.6168087828569546,0.6222222222222222
shrunk_g1,k562,ZNF174,0.8790391937932966,0.8703703703703703
shrunk_g1,k562,ZNF219,0.2520159895984619,0.19999999999999996
shrunk_g1,k562,ZNF22,0.35719623974732234,1.0
shrunk_g1,k562,ZNF25,0.5067174580982132,0.26296296296296295
shrunk_g1,k562,ZNF251,0.2544270025372158,0.5518518518518518
shrunk_g1,k562,ZNF280C,0.8366282373934203,0.8851851851851852
shrunk_g1,k562,ZNF282,0.4258510119129771,0.5592592592592592
shrunk_g1,k562,ZNF32,0.35105199500290557,0.2925925925925926
shrunk_g1,k562,ZNF324,0.7337000182438844,0.16666666666666663
shrunk_g1,k562,ZNF397,0.8906137453348274,0.9296296296296296
