target,class,cosine,energy_k562,energy_cd4_mix,cells_k562,cells_cd4_mix
PXMP4,other,0.00305562,45.6617,64.169,263,1639
PXN,other,0.0325628,38.4856,14.0978,431,2436
PYCARD,other,0.0120171,72.8799,41.0166,170,402
PYCR2,other,-0.0111913,84.6483,15.8137,153,1689
PYCR3,other,0.0143527,46.8206,17.4627,263,1771
PYGB,other,-0.00469914,52.8182,22.8739,357,1102
PYGL,other,0.0166507,253.913,26.7353,59,1223
PYGO2,other,-0.0208434,170.285,21.0998,91,1192
PYROXD1,other,0.0185804,65.0449,76.8509,211,327
PYURF,other,-0.0432611,172.317,31.8536,114,2375
QDPR,other,-0.00363507,36.6207,34.7777,337,1478
QKI,other,0.0108052,75.888,21.1578,188,1631
QPCTL,other,-0.0243827,88.8401,21.8931,141,1926
QPRT,other,0.0133853,30.5904,17.2035,431,1420
QRICH1,other,-0.00668011,509.237,36.8703,43,779
QRSL1,other,0.0752864,51.0475,44.6181,286,1621
QSER1,other,0.00880119,48.5259,14.5125,287,2150
QSOX1,other,0.0171836,64.3173,26.017,200,3247
QSOX2,other,0.0212914,53.108,21.5631,242,3355
QTRT1,other,-0.00664084,453.411,39.6313,39,508
QTRT2,other,-0.0252882,72.8057,16.6659,184,2838
R3HCC1,other,0.0100165,66.9154,23.8837,196,2423
R3HDM1,other,0.0893301,42.1514,16.5926,346,2848
R3HDM2,other,0.0330953,71.8138,44.3253,189,397
R3HDM4,other,0.016557,47.6697,20.0842,262,1857
RAB10,other,-0.000277709,79.7237,38.0545,155,616
RAB11A,other,0.00872548,42.001,21.5412,320,1053
RAB11B,other,0.000981327,91.7221,17.9974,134,2611
RAB11FIP1,other,0.00524821,203.086,175.003,68,4005
RAB11FIP4,other,-0.00211966,84.5848,40.1551,156,1552
RAB12,other,0.0321305,45.8988,23.8301,285,1604
RAB13,other,0.0048563,49.5887,23.8343,253,1692
RAB14,other,-0.0389978,82.9711,20.1378,155,1666
RAB18,other,0.0574581,284.19,35.0258,66,730
RAB1A,other,-0.00539184,39.2946,63.0132,350,601
RAB1B,other,-0.0423646,427.949,18.8224,48,1189
RAB20,other,-0.0256046,281.005,34.9569,49,1494
RAB21,other,-0.0285118,91.0874,77.3683,137,2868
RAB22A,other,0.00276825,136.163,32.228,98,861
RAB23,other,0.0453343,70.6194,20.5366,183,1921
RAB24,other,-0.0377811,49.5355,31.8341,260,1271
RAB27A,other,0.0108595,46.1432,27.3412,279,1775
RAB28,other,0.000521845,94.9043,13.9135,145,2130
RAB2A,other,0.00266109,69.4407,29.8677,180,923
RAB2B,other,0.11452,52.2807,27.6613,252,1221
RAB30,other,0.00882968,155.384,16.0194,93,6051
RAB31,other,0.00184468,76.9729,18.9007,171,3292
RAB32,other,0.0144653,310.096,21.4989,54,2043
RAB35,other,-0.000842715,157.147,31.1876,82,1442
RAB3GAP1,other,-0.00781729,113.019,19.5872,115,1355
RAB3GAP2,other,0.0202166,74.984,18.8503,186,1904
RAB3IP,other,0.0119627,75.6596,19.3123,180,4239
RAB40B,other,-0.0149773,335.654,19.0089,43,1177
RAB40C,other,0.0343672,54.0018,29.2744,252,2097
RAB4A,other,0.0220472,23.6181,35.0575,656,1690
RAB5B,other,0.021044,174.32,35.8944,78,1578
RAB5C,other,0.0334928,33.6108,23.5488,374,1213
RAB5IF,other,0.0193836,143.149,28.2275,113,1150
RAB6A,other,-0.000444765,93.0671,315.618,148,46
RAB7A,other,0.0438214,268.314,28.0201,67,2609
RAB8A,other,-0.0132709,79.4308,14.7838,159,2405
RAB8B,other,-0.0136434,83.2441,27.2935,151,2087
RAB9A,other,0.00813462,46.947,25.5771,296,2845
RABAC1,other,0.0199985,49.4359,18.6601,250,2147
RABEP1,other,-0.00860957,66.742,25.2334,189,1561
RABEPK,other,0.0157425,64.5758,27.6568,210,1343
RABGAP1,other,0.0022039,38.4476,16.5407,321,2793
RABGAP1L,other,-0.0219009,32.9204,37.7641,373,1106
RABGEF1,other,0.0183876,54.4933,37.6026,233,809
RABGGTB,other,0.01274,126.995,70.712,141,284
RABIF,other,0.0313379,48.931,19.6434,259,2526
RABL3,other,0.0363682,116.54,201.622,124,100
RABL6,other,0.0315121,104.123,30.2991,121,2068
RAC1,other,0.0396385,36.1554,14.0179,406,1876
RAC2,other,-0.00305163,48.6757,27.3477,277,1619
RAC3,other,-0.0434106,49.5509,31.4952,385,1104
RAD1,other,-0.0347642,81.4945,33.1297,165,614
RAD17,other,0.000788142,47.5506,88.2169,295,339
RAD18,other,0.031001,46.8881,31.7355,264,1079
RAD21,other,-0.0795718,129.381,51.6623,291,643
RAD23A,other,-0.00714614,69.0648,40.1436,200,3317
RAD23B,other,0.0286187,146.789,32.0223,97,903
RAD50,other,-0.0170577,68.8794,139.666,169,869
RAD51AP1,other,0.0384405,51.1019,20.5802,247,1198
RAD51B,other,0.0246864,391.84,45.1383,40,746
RAD51D,other,0.0197369,31.3389,98.3234,362,189
RAD52,other,0.00618585,29.7527,17.277,432,1138
RAD54B,other,0.000636862,49.345,32.0693,263,758
RAD54L,other,-0.00328967,57.9526,19.0338,219,1941
RAD54L2,other,-0.0138347,1398.52,31.4467,23,2103
RAF1,other,0.0288881,98.4336,84.4328,135,5227
RAG1,other,0.0261343,151.822,15.9115,84,1715
RAI1,other,0.0409099,158.106,21.59,94,1614
RAI14,other,0.0096567,105.301,37.6437,153,1267
RALA,other,0.0165371,138.179,37.729,111,920
RALB,other,-0.0174505,283.909,12.9402,49,3174
RALBP1,other,0.0208079,57.3465,51.9304,224,1017
RALGAPA1,other,0.00624168,39.3586,11.7976,307,1971
RALGAPB,other,-0.0183279,57.8778,25.458,227,2137
RALGDS,other,0.0112085,29.6228,64.4178,462,295
RALGPS2,other,0.00811984,66.4332,12.2821,193,3705
RALY,other,-0.0116476,65.4847,26.2225,197,901
RAMAC,other,0.0734092,183.976,31.5812,148,765
RAN,other,-0.0212326,86.1216,128.809,149,191
RANBP1,other,0.0423834,90.2574,34.6241,176,1179
RANBP10,other,0.00821072,974.216,16.8518,25,2755
RANBP2,other,0.0298883,67.3472,38.1606,198,1078
RANBP3,other,0.10306,119.502,49.7972,151,602
RANBP6,other,0.00924133,95.869,32.9491,134,4729
RANBP9,other,-0.00303334,51.5797,27.5091,261,860
RANGRF,other,-0.010407,76.8828,65.4353,161,7329
RAP1A,other,0.0571974,40.2357,42.7655,406,440
RAP1B,other,-0.00694105,72.9562,24.6806,171,700
RAP1GDS1,other,0.0027102,72.8874,21.7474,178,1836
RAP2A,other,0.00658628,126.025,42.0391,109,486
RAP2B,other,0.00359674,85.2112,17.2038,157,2018
RAP2C,other,0.0100705,94.9835,21.6057,130,3500
RAPGEF1,other,0.0172406,189.324,24.2844,74,1142
RAPGEF2,other,0.000413836,128.081,19.218,109,1680
RAPGEF6,other,0.0155069,340.494,56.8086,52,302
RARA,other,0.0203378,62.9267,21.9897,211,1247
RARB,other,-0.000906242,111.161,29.723,119,1557
RARG,other,-0.0115656,38.7176,23.6908,320,2323
RARS2,other,-0.0883716,132.356,29.4198,187,1556
RASA1,other,-0.00579129,31.9029,24.9911,398,793
RASA2,other,0.0279183,45.8544,41.2755,280,1307
RASA3,other,-0.0138559,44.1732,36.5127,287,2306
RASGEF1A,other,0.0227988,46.0493,16.5778,277,2466
RASGRP2,other,-0.0231867,37.5509,17.7631,350,1381
RASSF1,other,-0.0528856,41.1386,21.5226,374,1829
RASSF3,other,-0.013642,807.954,29.4072,31,802
RASSF5,other,-2.09335e-05,37.556,26.8199,374,2919
RASSF7,other,-0.000318792,99.0034,20.3154,146,1130
RAVER1,other,0.0492564,35.4887,25.601,356,2740
RAX,other,-0.00124386,50.6524,14.3699,266,3182
RAX2,other,-0.00641136,72.5619,13.4727,172,2265
RB1,other,0.0586623,33.5888,11.115,433,3111
RB1CC1,other,0.000824984,48.7601,137.969,246,833
RBAK,other,0.031889,20.3228,15.1729,652,3024
RBBP4,other,0.0231732,125.564,111.709,144,121
RBBP5,other,0.107845,360.992,98.321,56,281
RBBP6,other,5.09309e-05,295.01,41.3685,92,500
RBBP7,other,-0.00627399,86.09,20.5665,136,2687
RBBP8,other,0.0868569,97.3786,308.79,161,36
RBCK1,other,0.00530023,96.2893,46.7304,159,483
RBFA,other,0.0457739,77.023,39.5042,196,1029
RBIS,other,0.000142324,84.7201,42.1172,145,476
RBL1,other,-0.0117406,59.6486,43.4161,256,400
RBL2,other,-0.0354477,23.2544,37.1633,564,1163
RBM10,other,0.158742,70.8577,43.0912,255,1634
RBM12,other,0.181199,149.596,48.1394,149,1595
RBM12B,other,0.0311889,101.967,20.6255,133,2092
RBM15,other,0.175877,80.1566,33.0012,259,1270
RBM15B,other,0.0291081,49.9198,38.6471,273,2798
RBM17,other,0.0254968,182.557,29.7802,124,1312
RBM19,other,0.0433478,256.143,55.3352,77,323
RBM23,other,0.0222431,81.7728,23.6659,160,1775
RBM25,other,-0.0743106,593.155,126.469,49,637
RBM27,other,0.104178,116.917,77.8823,146,568
RBM28,other,0.0106063,631.797,84.454,42,255
RBM3,other,-0.0101494,70.9083,37.0879,190,529
RBM33,other,0.124868,131.171,78.9986,188,794
RBM34,other,0.0179165,62.9945,19.8871,206,1557
RBM38,other,0.0147426,66.0956,82.6116,188,2152
RBM39,other,0.0177728,145.245,87.5094,103,450
RBM41,other,0.0126643,114.008,38.1415,118,711
RBM45,other,-0.0140727,49.7443,17.3769,261,3973
RBM6,other,0.0316778,77.7029,29.7242,187,941
RBM7,other,0.0433154,160.634,49.9242,113,448
RBM8A,other,0.019525,986.801,175.247,25,83
RBMX2,other,0.0213979,190.272,103.379,126,144
RBMXL1,other,0.00339209,104.589,35.2051,132,568
RBP5,other,0.00212452,78.3166,30.8634,169,2146
RBPJ,other,0.0576553,97.8408,24.2692,123,2072
RBPJL,other,0.0164044,79.9273,46.0221,203,1813
RC3H1,other,0.0323671,168.455,39.3791,72,2209
RCAN1,other,-0.00582666,262.035,18.7486,58,2693
RCBTB2,other,-0.0582468,33.4883,15.2211,372,3606
RCC1L,other,0.0497763,151.377,32.0338,92,1873
RCC2,other,0.0362017,50.8951,18.5647,252,1872
RCCD1,other,-0.0144464,49.8746,26.7263,363,1763
RCE1,other,0.00145583,45.9915,23.2263,271,1389
RCHY1,other,-0.00615892,54.3472,31.5608,251,1212
RCL1,other,-0.0464058,318.084,271.568,107,54
RCN1,other,0.0368427,22.8944,51.8572,610,389
RCN2,other,0.0290682,87.3588,18.7817,144,1393
RCN3,other,0.0159182,52.2144,18.6043,235,2439
RCOR1,other,-0.0158706,238.41,31.2686,66,3089
RCOR3,other,-0.0110359,154.342,39.7467,98,845
RCSD1,other,-0.00988466,48.5006,13.1385,282,2252
RDH10,other,-0.00144386,669.681,21.3547,30,772
RDH11,other,-0.0307929,73.104,35.6848,202,697
RDH13,other,0.0144005,21.4869,31.6841,573,1189
RDH14,other,0.0136227,1193.68,16.3391,21,2403
RDX,other,-0.0161248,41.5336,37.4181,303,572
RECQL,other,-0.0207118,103.378,17.2912,134,4549
RECQL4,other,-0.053952,44.5571,83.2524,365,544
RECQL5,other,-0.0171047,181.805,29.5207,94,1306
REEP3,other,0.0707579,75.6717,27.9006,184,1354
REEP4,other,0.00916013,67.5474,17.0044,187,1382
REEP5,other,-0.00227321,57.1848,32.8545,284,1444
REEP6,other,-0.00330208,84.7406,17.6521,144,2933
REL,other,0.0142675,81.3059,35.3707,169,1032
RELA,other,-0.00400361,65.5217,30.3509,185,702
RELB,other,-0.00150912,28.4078,25.9864,451,693
RELL2,other,0.0700177,346.139,72.1193,55,448
RELT,other,0.0142205,71.0878,72.2604,192,4542
RENBP,other,-0.0128394,45.8673,17.871,272,1776
REPIN1,other,-0.0342043,42.4047,32.5483,317,2917
REPS1,other,-0.00480676,74.6156,26.4596,177,1880
RER1,other,0.0123973,127.213,62.1155,116,683
RERE,other,-0.000390934,85.5945,21.8166,151,1502
RESF1,other,0.0276854,100.92,19.1471,126,2440
REST,other,0.0742387,36.2687,89.6002,472,259
RETREG2,other,-0.0294098,57.1401,25.8666,227,911
RETREG3,other,-0.0194145,78.6652,94.8527,161,474
RETSAT,other,0.0237118,105.184,28.8504,129,960
REV3L,other,-0.0209735,55.2499,44.6255,217,614
REX1BD,other,0.010901,98.503,16.3978,134,2272
REXO1,other,-0.0478903,76.4136,77.8639,190,3452
REXO2,other,0.046642,243.812,24.2161,98,3317
REXO4,other,0.00470393,134.718,31.3363,99,1194
RFC1,other,0.0471828,93.1284,78.9972,160,211
RFC3,other,0.0265598,212.816,678.592,113,13
RFESD,other,0.0305942,42.7761,16.4835,298,1222
RFFL,other,-0.00109914,386.129,15.0893,47,1500
RFLNB,other,-0.0114431,116.997,16.3672,113,1386
RFNG,other,0.0580641,75.5266,31.6804,172,1210
RFT1,other,0.0802704,60.2965,105.983,244,279
RFWD3,other,-0.0223501,241.72,74.092,64,359
RFX1,other,0.239789,81.1877,36.4136,181,1579
RFX2,other,0.00712641,85.0838,33.1206,151,4695
RFX3,other,0.0103947,80.1969,29.1351,157,1013
RFX4,other,0.0340358,90.8277,38.9393,155,580
RFX5,other,0.0722506,86.3908,16.2732,163,8151
RFX6,other,-0.0202657,68.9668,16.724,208,1873
RFX7,other,0.0116103,120.609,27.663,112,723
RFX8,other,0.00680931,51.6227,15.749,249,1572
RFXANK,other,0.0134724,89.5437,16.5506,133,1564
RFXAP,other,0.0802994,78.9237,21.8309,174,1342
RGCC,other,-0.00221922,69.758,18.0953,207,1333
RGL2,other,0.00538257,38.7468,21.2111,341,2321
RGPD6,other,0.0673284,31.1499,63.1396,466,323
RGS10,other,0.00767455,40.7976,14.5878,342,1586
RGS14,other,-0.0318023,74.4254,14.684,168,3139
RGS16,other,0.00972776,54.6796,19.0131,230,2188
RGS19,other,-0.00616073,77.7339,18.7272,169,2157
RHBDD1,other,0.0677329,41.9378,21.2721,326,2056
RHBDD2,other,0.024065,32.5069,15.8506,387,1804
RHBDD3,other,0.046382,59.1532,39.1448,244,1289
RHEB,other,-0.0154176,282.069,42.4121,67,1344
RHEBL1,other,-0.0125801,219.221,47.4804,68,2462
RHNO1,other,0.058238,85.0771,36.5163,147,678
RHOA,other,-0.0425143,103.605,221.543,119,131
RHOBTB1,other,0.0075395,74.4745,25.5836,167,1024
RHOBTB3,other,0.0363328,82.2208,26.0754,152,4519
RHOC,other,0.0823403,54.4882,28.3384,235,1034
RHOG,other,0.0302563,15.0366,17.3682,956,2143
RHOH,other,0.0284977,139.943,22.6029,96,1305
RHOQ,other,-0.00680586,26.5884,42.6577,563,457
RHOT1,other,-0.0274198,40.1184,50.8405,322,737
RHOT2,other,-0.0162008,35.1408,28.2018,382,890
RHOXF1,other,0.03986,50.5455,23.9589,245,3468
RHOXF2,other,0.0218091,175.422,26.6037,87,3980
RHPN1,other,0.0802785,23.0429,27.2971,572,1720
RIC8A,other,0.0298651,28.5216,24.4194,488,2039
RICTOR,other,-0.0100624,89.955,36.4025,172,1884
RIDA,other,-0.0354477,236.542,90.078,54,397
RIF1,other,0.0842853,87.0643,28.0104,192,1572
RILP,other,0.0102557,74.3607,29.0575,171,817
RILPL2,other,0.0113186,57.7136,14.2642,219,2703
RIMKLB,other,-0.00370577,103.65,34.4254,124,3162
RING1,other,0.042559,48.0844,23.9335,256,2089
RINT1,other,-0.0403634,99.265,223.205,223,53
RIOK1,other,-0.0115284,195.021,21.2689,246,1634
RIOK3,other,-0.0138409,116.381,22.8368,116,2205
RIOX1,other,0.0618719,60.1197,19.4864,232,3469
RIOX2,other,-0.0115293,66.7188,18.5033,206,1537
RIPK1,other,0.00985096,30.8793,35.6038,423,1006
RIPK2,other,0.00219923,64.3854,23.3503,205,1225
RIPOR1,other,0.00398094,63.7967,116.52,228,610
RIT1,other,-0.00663099,125.303,11.7155,105,2496
RLF,other,0.00403721,91.0025,35.2133,156,1052
RLIM,other,0.0366218,76.3498,19.4218,178,2740
RMDN1,other,0.0359159,70.6443,18.1574,180,1530
RMDN3,other,0.0695002,126.041,28.4143,128,1410
RMI1,other,0.0499676,43.7386,27.9336,354,818
RMI2,other,0.0161581,75.7078,26.3736,218,811
RMND1,other,0.0186128,126.787,22.2447,112,1253
RMND5A,other,-0.0226112,53.0503,47.4617,239,1663
RMND5B,other,-0.0284271,51.136,21.8067,271,1274
RNASE1,other,-0.0214728,161.945,31.3707,79,3627
RNASEH1,other,0.0168484,251.635,36.7176,78,949
RNASEH2A,other,-0.0153524,91.8305,93.7625,166,291
RNASEH2B,other,0.0251167,159.764,124.888,94,176
RNASEH2C,other,0.0455139,88.82,182.586,213,70
RNASEK,other,0.00950244,2101.52,100.526,20,193
RNASET2,other,-0.00750378,115.488,28.1368,113,875
RNF103,other,0.0338945,53.7396,22.5486,249,1425
RNF11,other,-0.0116327,53.6039,16.1948,290,1476
RNF111,other,-0.0168637,43.2187,43.1881,298,586
RNF113A,other,0.0280954,173.33,154.86,87,158
RNF114,other,-0.0101272,49.796,19.7758,265,1629
RNF115,other,0.0333119,55.608,30.9945,228,565
RNF121,other,0.0265235,78.5278,24.0416,165,1527
RNF123,other,-0.0102355,37.7706,25.0518,355,1169
RNF125,other,0.0291252,50.9994,18.8314,233,2365
RNF126,other,-0.0182276,61.6652,18.9597,230,2062
RNF13,other,-0.00838413,61.6902,22.9008,211,1981
RNF130,other,0.0228122,68.9214,26.543,177,1409
RNF138,other,-0.00819862,42.6508,23.3667,299,2023
RNF139,other,0.00323755,35.4304,17.3396,352,1297
RNF14,other,0.0364996,27.8186,28.5139,513,2464
RNF144A,other,-0.0310919,56.7985,27.5062,223,1506
RNF145,other,0.0361065,41.8603,26.2728,318,997
RNF146,other,-0.0592753,66.1499,13.0929,247,2294
RNF149,other,0.0179203,184.766,20.3847,75,1092
RNF157,other,-0.00273108,60.5993,23.9486,237,1084
RNF166,other,-0.0235,32.0989,39.5437,434,1562
RNF167,other,0.0139321,125.266,24.9056,112,2150
RNF168,other,0.00343097,79.2434,34.9339,168,908
RNF169,other,-0.0119344,82.1361,19.947,161,2015
RNF170,other,0.0269552,28.6646,29.8131,435,654
RNF181,other,0.0140038,47.8927,29.6597,267,2423
RNF185,other,0.0325078,95.0279,15.3901,133,2315
RNF187,other,0.0582,38.199,25.7501,326,1192
RNF19A,other,-0.0061823,54.7459,29.5884,242,1881
RNF19B,other,-0.0191521,41.0281,25.1434,340,2086
RNF20,other,0.17433,312.877,143.019,99,217
RNF207,other,0.021354,23.7845,18.319,527,1617
RNF208,other,0.00221625,123.014,22.363,119,1240
RNF213,other,0.00935406,59.5426,19.4342,216,1380
RNF214,other,0.0767383,67.9384,25.5411,189,2562
RNF216,other,0.0160807,38.2894,20.9194,349,1828
RNF220,other,0.00195221,57.8626,17.7983,214,2097
RNF24,other,0.0136356,162.408,16.1269,79,2599
RNF25,other,0.0183818,59.7362,24.7284,217,1988
RNF26,other,-0.005215,194.987,25.3984,72,1196
RNF31,other,0.0631758,159.002,123.563,178,145
RNF34,other,0.0207376,1797.71,56.4218,23,3755
RNF4,other,-0.0570436,492.902,62.0944,36,469
RNF40,other,0.176244,113.605,209.278,273,90
RNF41,other,0.0952225,63.5843,40.0985,257,2063
RNF44,other,0.0419524,85.6678,18.3861,176,2382
RNF5,other,0.0181211,106.582,16.2333,119,2538
RNF6,other,0.015956,96.3289,26.5607,138,1431
RNF7,other,-0.0151839,72.5032,69.5982,188,408
RNF8,other,0.00716483,32.4147,58.7064,352,2309
RNFT1,other,-0.00887988,82.048,40.7369,164,5347
RNFT2,other,0.0206893,61.413,33.5469,201,2631
RNGTT,other,0.0343318,97.0778,674.672,208,14
RNH1,other,-0.0237529,69.8265,28.9036,189,2399
RNMT,other,0.146976,153.918,291.878,208,41
RNPC3,other,0.0692121,199.799,336.646,90,57
RNPEP,other,-0.00359128,52.0685,23.6292,252,1558
RNPEPL1,other,0.0189613,125.749,21.4454,104,1327
RNPS1,other,-0.0564455,95.0486,31.0771,219,1512
RO60,other,0.0407709,41.6172,46.6478,298,3144
ROCK1,other,-0.0126941,79.0338,24.3584,170,1209
ROCK2,other,-0.01313,86.828,32.8014,153,2745
ROGDI,other,-0.0427402,56.0309,48.2586,238,1245
ROMO1,other,-0.0870676,199.431,265.039,149,41
RORA,other,0.0378938,109.664,59.9326,128,320
RORB,other,0.00953995,112.03,24.4702,117,2171
RORC,other,0.0169217,59.6119,16.6862,215,3784
RP9,other,-0.0154152,521.8,39.1818,32,663
RPA1,other,-0.0212296,42.1139,429.449,321,19
RPAIN,other,0.0401793,100.733,134.483,146,1481
RPAP2,other,0.00333801,208.42,22.8576,152,1051
RPE,other,-0.0439966,62.3061,49.9005,206,1019
RPF1,other,-0.0132529,312.897,354.871,57,39
RPGR,other,0.00237296,64.7416,53.3206,178,3642
RPGRIP1L,other,0.0543867,84.7788,23.0676,150,1170
RPIA,other,0.0223083,49.6141,66.3704,303,293
RPL10,ribosome (RPL/RPS),-0.0252254,213.83,131.056,143,1128
RPL11,ribosome (RPL/RPS),0.0553721,113.615,250.144,204,43
RPL17-C18orf32,ribosome (RPL/RPS),-0.00461387,148.374,511.997,96,21
RPL19,ribosome (RPL/RPS),-0.0384983,270.671,957.331,117,13
RPL21,ribosome (RPL/RPS),-0.0427433,219.341,94.5162,118,213
RPL22,ribosome (RPL/RPS),0.0505074,47.1541,25.605,280,1012
RPL22L1,ribosome (RPL/RPS),-0.0304727,70.3233,20.0182,226,1609
RPL23A,ribosome (RPL/RPS),0.0545931,401.324,117.19,52,134
RPL26,ribosome (RPL/RPS),0.0549052,343.105,634.722,87,12
RPL26L1,ribosome (RPL/RPS),0.00161929,42.9075,24.1047,315,2306
RPL27A,ribosome (RPL/RPS),-0.0253492,901.699,395.29,40,26
RPL28,ribosome (RPL/RPS),-0.013839,150.187,64.9472,106,284
RPL29,ribosome (RPL/RPS),-0.00167546,133.483,67.1107,142,363
RPL35,ribosome (RPL/RPS),-0.0015567,295.519,132.562,51,451
RPL36,ribosome (RPL/RPS),0.0551587,468.342,209.359,86,78
RPL36AL,ribosome (RPL/RPS),-0.0148305,43.5495,22.8995,313,2438
RPL37,ribosome (RPL/RPS),-0.0849736,104.79,126.742,277,376
RPL37A,ribosome (RPL/RPS),0.0287615,104.282,340.007,264,32
RPL38,ribosome (RPL/RPS),0.0584693,334.981,635.497,82,26
RPL39L,ribosome (RPL/RPS),0.0034359,57.9514,20.4844,231,1024
RPL41,ribosome (RPL/RPS),0.0114814,165.734,22.2192,93,2302
RPL5,ribosome (RPL/RPS),0.00392069,204.062,488.17,109,11
RPL7A,ribosome (RPL/RPS),-0.00958279,5378.07,127.602,10,250
RPL7L1,ribosome (RPL/RPS),0.0189759,505.85,26.8388,37,950
RPLP0,ribosome (RPL/RPS),-0.0311946,192.968,98.2422,87,160
RPLP1,ribosome (RPL/RPS),-0.0132107,190.758,343.382,97,36
RPLP2,ribosome (RPL/RPS),0.0612784,137.324,225.007,179,78
RPN1,other,0.0227075,163.975,79.1881,103,235
RPN2,other,0.0251465,70.8127,290.418,191,49
RPP14,other,0.0684703,297.82,48.6859,87,432
RPP21,other,0.0596197,159.696,695.877,111,27
RPP25,other,-0.023295,62.1287,47.8326,219,708
RPP25L,other,-0.0391229,211.978,33.865,63,1348
RPP30,other,0.0203803,366.503,287.248,101,55
RPP38,other,0.016873,278.633,559.064,58,15
RPP40,other,0.0784315,430.584,391.864,49,25
RPRD1A,other,0.0798121,196.738,730.447,87,42
RPRD1B,other,0.254361,364.822,94.6384,64,416
RPRD2,other,0.117314,138.918,93.2841,105,2161
RPS11,ribosome (RPL/RPS),0.0138969,331.606,660.638,115,11
RPS15A,ribosome (RPL/RPS),0.0213422,167.298,391.203,175,22
RPS16,ribosome (RPL/RPS),0.00117785,1676.42,76.7597,20,127
RPS18,ribosome (RPL/RPS),-0.0203911,606.25,37.797,41,680
RPS19,ribosome (RPL/RPS),0.0459729,369.189,185.706,160,168
RPS2,ribosome (RPL/RPS),0.0838233,328.398,146.096,78,108
RPS21,ribosome (RPL/RPS),0.0521123,191.937,132.906,94,118
RPS23,ribosome (RPL/RPS),0.0634916,319.443,267.996,68,71
RPS24,ribosome (RPL/RPS),-0.0364187,429.496,80.3889,89,268
RPS25,ribosome (RPL/RPS),0.0538854,187.627,93.3529,75,317
RPS26,ribosome (RPL/RPS),-0.0265756,724.505,53.5878,32,617
RPS27,ribosome (RPL/RPS),-0.00846041,278.199,223.271,87,56
RPS27L,ribosome (RPL/RPS),-0.0238866,89.7709,23.3505,139,1054
RPS28,ribosome (RPL/RPS),0.00170194,146.889,297.218,202,74
RPS29,ribosome (RPL/RPS),0.0106917,43.7517,151.044,377,96
RPS5,ribosome (RPL/RPS),-0.00424708,596.217,1010.53,41,10
RPS6,ribosome (RPL/RPS),-0.00698928,770.948,114.089,58,207
RPS6KA1,ribosome (RPL/RPS),-0.0441707,40.8674,60.6832,332,4971
RPS6KA3,ribosome (RPL/RPS),-0.0397994,34.8824,26.6156,434,779
RPS6KA4,ribosome (RPL/RPS),0.0183891,60.2009,29.0295,204,2459
RPS6KB1,ribosome (RPL/RPS),0.114437,120.701,38.5237,146,1139
RPS6KB2,ribosome (RPL/RPS),0.00864836,322.837,19.3592,45,1346
RPS6KC1,ribosome (RPL/RPS),0.00208561,106.146,21.221,118,1946
RPS6KL1,ribosome (RPL/RPS),-0.0176193,46.537,15.289,264,1639
RPS7,ribosome (RPL/RPS),0.0106735,193.436,602.189,125,12
RPS8,ribosome (RPL/RPS),0.00242964,1094.67,659.285,17,13
RPTOR,other,0.0579594,274.841,74.1917,105,778
RPUSD1,other,0.0240829,32.5992,62.7628,424,654
RPUSD2,other,0.00813606,74.6521,18.9473,160,1844
RPUSD3,other,0.0578355,59.5281,24.6893,254,2151
RPUSD4,other,0.0239927,93.9625,44.3033,181,803
RRAGA,other,0.0444066,243.901,74.1705,66,842
RRAGB,other,0.0494986,158.946,71.4706,89,1777
RRAGC,other,-0.0922397,38.1996,47.0955,362,979
RRAGD,other,-0.0180223,51.9409,19.5819,246,1148
RRAS,other,-0.0132594,66.8625,26.1084,188,2262
RRAS2,other,-0.0362511,72.311,20.4691,197,1619
RRBP1,other,0.0243778,71.0254,20.4036,188,1196
RREB1,other,0.0396418,91.2137,24.6288,151,2527
RRM1,other,-0.00600202,197.245,311.628,74,53
RRM2,other,0.00605736,27.9157,240.911,493,53
