target_gene,Cell_Line,Batch,n_cells,source
NT5DC1,jejf_2,TargetedScreen_Pool5_Day3_Inlet115,4,TargetedScreen
NT5DC1,jejf_2,TargetedScreen_Pool5_Day3_Inlet116,2,TargetedScreen
NT5DC1,jejf_2,TargetedScreen_Pool5_Day3_Inlet117,2,TargetedScreen
NT5DC1,jejf_2,TargetedScreen_Pool5_Day3_Inlet118,1,TargetedScreen
NT5DC1,jejf_2,TargetedScreen_Pool5_Day3_Inlet119,3,TargetedScreen
NT5DC1,jejf_2,TargetedScreen_Pool5_Day3_Inlet120,1,TargetedScreen
NT5DC1,jejf_2,TargetedScreen_Pool5_Day3_Inlet97,1,TargetedScreen
NT5DC1,jejf_2,TargetedScreen_Pool5_Day3_Inlet98,4,TargetedScreen
NT5DC1,jejf_2,TargetedScreen_Pool6_Day3_Inlet121,2,TargetedScreen
NT5DC1,jejf_2,TargetedScreen_Pool6_Day3_Inlet122,1,TargetedScreen
NT5DC1,jejf_2,TargetedScreen_Pool6_Day3_Inlet123,3,TargetedScreen
NT5DC1,jejf_2,TargetedScreen_Pool6_Day3_Inlet125,1,TargetedScreen
NT5DC1,jejf_2,TargetedScreen_Pool6_Day3_Inlet127,1,TargetedScreen
NT5DC1,jejf_2,TargetedScreen_Pool6_Day3_Inlet128,1,TargetedScreen
NT5DC1,jejf_2,TargetedScreen_Pool7_Day3_Inlet129,1,TargetedScreen
NT5DC1,jejf_2,TargetedScreen_Pool7_Day3_Inlet130,5,TargetedScreen
NT5DC1,jejf_2,TargetedScreen_Pool7_Day3_Inlet131,2,TargetedScreen
NT5DC1,jejf_2,TargetedScreen_Pool7_Day3_Inlet132,2,TargetedScreen
NT5DC1,jejf_2,TargetedScreen_Pool7_Day3_Inlet133,2,TargetedScreen
NT5DC1,jejf_2,TargetedScreen_Pool7_Day3_Inlet135,1,TargetedScreen
NT5DC1,jejf_2,TargetedScreen_Pool7_Day3_Inlet136,2,TargetedScreen
NT5DC1,jejf_2,TargetedScreen_Pool7_Day3_Inlet138,3,TargetedScreen
NT5DC1,jejf_2,TargetedScreen_Pool7_Day3_Inlet139,4,TargetedScreen
NT5DC1,jejf_2,TargetedScreen_Pool7_Day3_Inlet140,3,TargetedScreen
NT5DC1,jejf_2,TargetedScreen_Pool7_Day3_Inlet141,2,TargetedScreen
NT5DC1,jejf_2,TargetedScreen_Pool7_Day3_Inlet142,1,TargetedScreen
NT5DC1,jejf_2,TargetedScreen_Pool7_Day3_Inlet143,1,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool1_Day3_Inlet1,2,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool1_Day3_Inlet12,3,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool1_Day3_Inlet13,1,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool1_Day3_Inlet15,1,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool1_Day3_Inlet19,2,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool1_Day3_Inlet2,1,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool1_Day3_Inlet20,1,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool1_Day3_Inlet21,2,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool1_Day3_Inlet23,1,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool1_Day3_Inlet24,3,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool1_Day3_Inlet3,1,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool1_Day3_Inlet4,2,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool1_Day3_Inlet6,1,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool1_Day3_Inlet7,1,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool1_Day3_Inlet9,3,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool2_Day3_Inlet25,2,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool2_Day3_Inlet26,1,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool2_Day3_Inlet27,1,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool2_Day3_Inlet28,1,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool2_Day3_Inlet29,3,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool2_Day3_Inlet30,2,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool2_Day3_Inlet31,1,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool3_Day3_Inlet49,2,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool3_Day3_Inlet51,7,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool3_Day3_Inlet52,2,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool3_Day3_Inlet53,3,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool3_Day3_Inlet54,1,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool3_Day3_Inlet55,7,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool3_Day3_Inlet56,3,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool3_Day3_Inlet57,1,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool3_Day3_Inlet58,1,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool3_Day3_Inlet59,1,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool3_Day3_Inlet60,5,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool3_Day3_Inlet61,2,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool3_Day3_Inlet62,3,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool3_Day3_Inlet64,2,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool3_Day3_Inlet65,2,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool3_Day3_Inlet66,9,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool3_Day3_Inlet67,3,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool3_Day3_Inlet69,4,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool3_Day3_Inlet70,2,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool3_Day3_Inlet71,7,TargetedScreen
NT5DC1,jejf_3,TargetedScreen_Pool3_Day3_Inlet72,1,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool1_Day3_Inlet1,1,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool1_Day3_Inlet10,2,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool1_Day3_Inlet11,2,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool1_Day3_Inlet12,3,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool1_Day3_Inlet13,1,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool1_Day3_Inlet14,1,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool1_Day3_Inlet15,2,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool1_Day3_Inlet16,3,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool1_Day3_Inlet17,2,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool1_Day3_Inlet19,4,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool1_Day3_Inlet2,3,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool1_Day3_Inlet21,1,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool1_Day3_Inlet22,1,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool1_Day3_Inlet23,1,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool1_Day3_Inlet24,2,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool1_Day3_Inlet3,1,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool1_Day3_Inlet5,3,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool1_Day3_Inlet6,2,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool1_Day3_Inlet8,1,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool2_Day3_Inlet25,2,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool2_Day3_Inlet28,2,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool2_Day3_Inlet29,2,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool2_Day3_Inlet30,3,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool2_Day3_Inlet31,5,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool2_Day3_Inlet32,1,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool2_Day3_Inlet33,2,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool2_Day3_Inlet34,2,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool2_Day3_Inlet35,1,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool2_Day3_Inlet37,2,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool2_Day3_Inlet38,1,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool3_Day3_Inlet49,4,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool3_Day3_Inlet50,4,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool3_Day3_Inlet51,4,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool3_Day3_Inlet52,4,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool3_Day3_Inlet53,2,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool3_Day3_Inlet54,1,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool3_Day3_Inlet55,4,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool3_Day3_Inlet56,6,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool3_Day3_Inlet57,2,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool3_Day3_Inlet58,2,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool3_Day3_Inlet59,2,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool3_Day3_Inlet60,1,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool3_Day3_Inlet61,1,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool3_Day3_Inlet62,3,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool3_Day3_Inlet64,4,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool3_Day3_Inlet65,4,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool3_Day3_Inlet66,3,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool3_Day3_Inlet67,3,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool3_Day3_Inlet69,2,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool3_Day3_Inlet70,1,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool3_Day3_Inlet71,4,TargetedScreen
NT5DC1,kolf_2,TargetedScreen_Pool3_Day3_Inlet72,2,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool4_Day3_Inlet76,2,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool4_Day3_Inlet77,1,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool4_Day3_Inlet78,1,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool4_Day3_Inlet80,3,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool4_Day3_Inlet81,2,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool4_Day3_Inlet82,1,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool4_Day3_Inlet83,1,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool4_Day3_Inlet85,1,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool4_Day3_Inlet87,1,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool4_Day3_Inlet88,3,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool4_Day3_Inlet89,1,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool4_Day3_Inlet90,1,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool4_Day3_Inlet91,1,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool4_Day3_Inlet92,2,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool4_Day3_Inlet93,1,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool4_Day3_Inlet96,2,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool5_Day3_Inlet101,1,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool5_Day3_Inlet102,2,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool5_Day3_Inlet103,3,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool5_Day3_Inlet104,2,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool5_Day3_Inlet105,1,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool5_Day3_Inlet106,3,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool5_Day3_Inlet107,1,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool5_Day3_Inlet108,1,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool5_Day3_Inlet109,2,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool5_Day3_Inlet110,1,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool5_Day3_Inlet111,3,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool5_Day3_Inlet112,4,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool5_Day3_Inlet113,3,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool5_Day3_Inlet114,2,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool5_Day3_Inlet117,2,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool5_Day3_Inlet119,1,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool5_Day3_Inlet120,1,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool5_Day3_Inlet97,3,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool5_Day3_Inlet98,1,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool5_Day3_Inlet99,2,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool6_Day3_Inlet122,1,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool6_Day3_Inlet123,1,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool6_Day3_Inlet124,2,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool6_Day3_Inlet125,4,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool6_Day3_Inlet126,2,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool7_Day3_Inlet130,2,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool7_Day3_Inlet132,3,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool7_Day3_Inlet133,2,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool7_Day3_Inlet134,2,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool7_Day3_Inlet136,2,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool7_Day3_Inlet137,2,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool7_Day3_Inlet139,5,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool7_Day3_Inlet140,7,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool7_Day3_Inlet141,1,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool7_Day3_Inlet142,4,TargetedScreen
NT5DC1,kolf_3,TargetedScreen_Pool7_Day3_Inlet143,3,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool4_Day3_Inlet76,2,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool4_Day3_Inlet77,1,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool4_Day3_Inlet78,3,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool4_Day3_Inlet79,1,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool4_Day3_Inlet80,1,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool4_Day3_Inlet83,2,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool4_Day3_Inlet84,2,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool4_Day3_Inlet86,1,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool4_Day3_Inlet92,1,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool4_Day3_Inlet94,1,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool5_Day3_Inlet101,3,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool5_Day3_Inlet102,2,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool5_Day3_Inlet104,1,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool5_Day3_Inlet105,1,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool5_Day3_Inlet107,2,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool5_Day3_Inlet109,1,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool5_Day3_Inlet111,2,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool5_Day3_Inlet113,2,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool5_Day3_Inlet115,1,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool5_Day3_Inlet116,1,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool5_Day3_Inlet118,1,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool6_Day3_Inlet121,3,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool6_Day3_Inlet122,1,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool6_Day3_Inlet123,2,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool6_Day3_Inlet124,1,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool6_Day3_Inlet126,2,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool7_Day3_Inlet130,1,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool7_Day3_Inlet132,2,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool7_Day3_Inlet138,2,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool7_Day3_Inlet139,1,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool7_Day3_Inlet141,2,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool7_Day3_Inlet142,2,TargetedScreen
NT5DC1,oikd_2,TargetedScreen_Pool7_Day3_Inlet143,1,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool1_Day3_Inlet1,7,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool1_Day3_Inlet11,6,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool1_Day3_Inlet12,3,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool1_Day3_Inlet13,2,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool1_Day3_Inlet14,5,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool1_Day3_Inlet15,3,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool1_Day3_Inlet16,1,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool1_Day3_Inlet17,2,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool1_Day3_Inlet2,4,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool1_Day3_Inlet20,1,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool1_Day3_Inlet23,1,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool1_Day3_Inlet24,1,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool1_Day3_Inlet3,1,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool1_Day3_Inlet5,1,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool1_Day3_Inlet6,2,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool1_Day3_Inlet7,1,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool1_Day3_Inlet8,1,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool1_Day3_Inlet9,2,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool2_Day3_Inlet26,3,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool2_Day3_Inlet27,5,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool2_Day3_Inlet28,5,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool2_Day3_Inlet29,1,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool2_Day3_Inlet30,4,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool2_Day3_Inlet31,1,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool2_Day3_Inlet32,1,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool2_Day3_Inlet33,2,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool2_Day3_Inlet34,3,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool2_Day3_Inlet36,1,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool2_Day3_Inlet37,2,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool2_Day3_Inlet38,1,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool2_Day3_Inlet39,2,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool2_Day3_Inlet40,1,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool2_Day3_Inlet42,4,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool2_Day3_Inlet43,2,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool2_Day3_Inlet44,4,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool2_Day3_Inlet45,3,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool2_Day3_Inlet46,1,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool2_Day3_Inlet47,5,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool2_Day3_Inlet48,2,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool3_Day3_Inlet50,3,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool3_Day3_Inlet51,2,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool3_Day3_Inlet53,3,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool3_Day3_Inlet54,4,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool3_Day3_Inlet55,5,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool3_Day3_Inlet56,2,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool3_Day3_Inlet57,1,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool3_Day3_Inlet58,2,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool3_Day3_Inlet59,4,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool3_Day3_Inlet60,6,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool3_Day3_Inlet61,1,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool3_Day3_Inlet64,1,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool3_Day3_Inlet66,1,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool3_Day3_Inlet67,3,TargetedScreen
NT5DC1,oikd_5,TargetedScreen_Pool3_Day3_Inlet71,1,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool1_Day3_Inlet11,2,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool1_Day3_Inlet13,1,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool1_Day3_Inlet14,3,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool1_Day3_Inlet15,3,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool1_Day3_Inlet16,1,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool1_Day3_Inlet19,2,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool1_Day3_Inlet2,2,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool1_Day3_Inlet20,2,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool1_Day3_Inlet22,1,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool1_Day3_Inlet23,2,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool1_Day3_Inlet24,2,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool1_Day3_Inlet4,1,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool1_Day3_Inlet5,3,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool1_Day3_Inlet7,1,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool1_Day3_Inlet9,2,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool2_Day3_Inlet25,2,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool2_Day3_Inlet27,2,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool2_Day3_Inlet29,2,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool2_Day3_Inlet30,1,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool2_Day3_Inlet31,1,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool2_Day3_Inlet32,1,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool2_Day3_Inlet33,2,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool2_Day3_Inlet34,2,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool2_Day3_Inlet35,1,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool2_Day3_Inlet36,1,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool2_Day3_Inlet37,2,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool2_Day3_Inlet38,2,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool2_Day3_Inlet39,1,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool2_Day3_Inlet40,1,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool2_Day3_Inlet41,1,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool2_Day3_Inlet42,1,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool2_Day3_Inlet43,6,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool2_Day3_Inlet44,3,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool2_Day3_Inlet45,1,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool2_Day3_Inlet47,2,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool2_Day3_Inlet48,2,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool3_Day3_Inlet50,2,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool3_Day3_Inlet52,1,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool3_Day3_Inlet53,1,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool3_Day3_Inlet54,2,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool3_Day3_Inlet57,1,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool3_Day3_Inlet58,2,TargetedScreen
NT5DC1,paab_3,TargetedScreen_Pool3_Day3_Inlet60,1,TargetedScreen
