held_out,arm,target,pds
orion_hct116,linear_k25_r1,ZNF397,0.8796680497925311
orion_hct116,linear_k25_r1,ZNF410,0.5560165975103735
orion_hct116,linear_k25_r1,ZNF444,0.20746887966804983
orion_hct116,linear_k25_r1,ZNF462,0.7676348547717842
orion_hct116,linear_k25_r1,ZNF496,0.5352697095435685
orion_hct116,linear_k25_r1,ZNF507,0.17427385892116187
orion_hct116,linear_k25_r1,ZNF514,0.6846473029045643
orion_hct116,linear_k25_r1,ZNF526,0.020746887966805017
orion_hct116,linear_k25_r1,ZNF530,0.0954356846473029
orion_hct116,linear_k25_r1,ZNF543,0.5145228215767634
orion_hct116,linear_k25_r1,ZNF627,0.25311203319502074
orion_hct116,linear_k25_r1,ZNF641,0.5062240663900415
orion_hct116,linear_k25_r1,ZNF670,0.991701244813278
orion_hct116,linear_k25_r1,ZNF714,0.7427385892116183
orion_hct116,linear_k25_r1,ZNF740,0.07883817427385897
orion_hct116,linear_k25_r1,ZNF768,0.8423236514522822
orion_hct116,linear_k25_r1,ZNF777,0.11618257261410792
orion_hct116,linear_k25_r1,ZNF783,0.91701244813278
orion_hct116,linear_k25_r1,ZNF784,0.11203319502074693
orion_hct116,linear_k25_r1,ZNF786,0.7427385892116183
orion_hct116,linear_k25_r1,ZNF821,0.0
orion_hct116,linear_k25_r1+cis,ACLY,0.020746887966805017
orion_hct116,linear_k25_r1+cis,ADNP,0.5518672199170125
orion_hct116,linear_k25_r1+cis,AGO1,0.4730290456431535
orion_hct116,linear_k25_r1+cis,AKAP1,0.18257261410788383
orion_hct116,linear_k25_r1+cis,AKIRIN1,0.9543568464730291
orion_hct116,linear_k25_r1+cis,AKT2,0.43568464730290457
orion_hct116,linear_k25_r1+cis,ALG12,0.8049792531120332
orion_hct116,linear_k25_r1+cis,ANKZF1,0.991701244813278
orion_hct116,linear_k25_r1+cis,ANP32B,0.6390041493775933
orion_hct116,linear_k25_r1+cis,AP2A2,0.5477178423236515
orion_hct116,linear_k25_r1+cis,API5,0.3278008298755186
orion_hct116,linear_k25_r1+cis,ARL14EP,0.32365145228215764
orion_hct116,linear_k25_r1+cis,ASCC2,0.4315352697095436
orion_hct116,linear_k25_r1+cis,BCKDK,0.14937759336099588
orion_hct116,linear_k25_r1+cis,BCL6,0.4066390041493776
orion_hct116,linear_k25_r1+cis,BCL7C,0.20331950207468885
orion_hct116,linear_k25_r1+cis,BRPF1,0.9626556016597511
orion_hct116,linear_k25_r1+cis,CAND1,0.3153526970954357
orion_hct116,linear_k25_r1+cis,CARM1,0.9045643153526971
orion_hct116,linear_k25_r1+cis,CAT,0.8008298755186722
orion_hct116,linear_k25_r1+cis,CCDC112,0.3070539419087137
orion_hct116,linear_k25_r1+cis,CHD3,0.06224066390041494
orion_hct116,linear_k25_r1+cis,CHD6,0.6224066390041494
orion_hct116,linear_k25_r1+cis,CHKB,0.5892116182572614
orion_hct116,linear_k25_r1+cis,CLCN6,0.39004149377593356
orion_hct116,linear_k25_r1+cis,COIL,0.09958506224066388
orion_hct116,linear_k25_r1+cis,COMMD8,0.8423236514522822
orion_hct116,linear_k25_r1+cis,COQ10B,0.8962655601659751
orion_hct116,linear_k25_r1+cis,CSNK2A1,0.4979253112033195
orion_hct116,linear_k25_r1+cis,CYTH2,0.6680497925311204
orion_hct116,linear_k25_r1+cis,DBF4B,0.2406639004149378
orion_hct116,linear_k25_r1+cis,DBN1,0.7178423236514523
orion_hct116,linear_k25_r1+cis,DCAF16,0.991701244813278
orion_hct116,linear_k25_r1+cis,DDHD1,0.941908713692946
orion_hct116,linear_k25_r1+cis,DEAF1,0.12448132780082988
orion_hct116,linear_k25_r1+cis,DEK,0.2904564315352697
orion_hct116,linear_k25_r1+cis,DHRS1,0.9253112033195021
orion_hct116,linear_k25_r1+cis,DHX35,0.6887966804979253
orion_hct116,linear_k25_r1+cis,DLAT,0.08298755186721996
orion_hct116,linear_k25_r1+cis,DMTF1,0.5103734439834025
orion_hct116,linear_k25_r1+cis,DNTTIP1,0.3112033195020747
orion_hct116,linear_k25_r1+cis,DRG2,0.8713692946058091
orion_hct116,linear_k25_r1+cis,DTNBP1,0.9875518672199171
orion_hct116,linear_k25_r1+cis,DVL3,0.6721991701244814
orion_hct116,linear_k25_r1+cis,E2F1,0.8298755186721991
orion_hct116,linear_k25_r1+cis,E2F4,0.8174273858921162
orion_hct116,linear_k25_r1+cis,EAPP,0.020746887966805017
orion_hct116,linear_k25_r1+cis,EEF1A2,0.7385892116182573
orion_hct116,linear_k25_r1+cis,EPC2,0.43983402489626555
orion_hct116,linear_k25_r1+cis,EPM2AIP1,0.9875518672199171
orion_hct116,linear_k25_r1+cis,EZH2,0.9045643153526971
orion_hct116,linear_k25_r1+cis,FAM120A,0.9336099585062241
orion_hct116,linear_k25_r1+cis,FCGRT,0.9543568464730291
orion_hct116,linear_k25_r1+cis,FHL3,0.41908713692946054
orion_hct116,linear_k25_r1+cis,FOXN2,0.6639004149377593
orion_hct116,linear_k25_r1+cis,FOXO4,0.41493775933609955
orion_hct116,linear_k25_r1+cis,FUBP3,0.8879668049792531
orion_hct116,linear_k25_r1+cis,FXYD5,0.8506224066390041
orion_hct116,linear_k25_r1+cis,FZD2,0.5684647302904564
orion_hct116,linear_k25_r1+cis,GIGYF2,0.2821576763485477
orion_hct116,linear_k25_r1+cis,GLI3,0.27800829875518673
orion_hct116,linear_k25_r1+cis,GMEB2,0.9585062240663901
orion_hct116,linear_k25_r1+cis,GPATCH8,0.004149377593360981
orion_hct116,linear_k25_r1+cis,GRAMD1A,0.7344398340248963
orion_hct116,linear_k25_r1+cis,GTF2IRD1,0.10373443983402486
orion_hct116,linear_k25_r1+cis,HDAC1,0.4273858921161826
orion_hct116,linear_k25_r1+cis,HDAC8,0.4730290456431535
orion_hct116,linear_k25_r1+cis,HMGN3,0.3858921161825726
orion_hct116,linear_k25_r1+cis,HMGXB3,0.7551867219917012
orion_hct116,linear_k25_r1+cis,HOMEZ,0.5684647302904564
orion_hct116,linear_k25_r1+cis,HSBP1,0.15767634854771784
orion_hct116,linear_k25_r1+cis,HSP90AB1,0.5560165975103735
orion_hct116,linear_k25_r1+cis,IFI27L2,0.2821576763485477
orion_hct116,linear_k25_r1+cis,IFNAR2,0.1203319502074689
orion_hct116,linear_k25_r1+cis,IFNGR2,0.008298755186721962
orion_hct116,linear_k25_r1+cis,IREB2,0.7012448132780082
orion_hct116,linear_k25_r1+cis,KDM5A,0.7883817427385892
orion_hct116,linear_k25_r1+cis,KHDRBS1,0.8589211618257262
orion_hct116,linear_k25_r1+cis,KHSRP,0.970954356846473
orion_hct116,linear_k25_r1+cis,KIF2A,0.8174273858921162
orion_hct116,linear_k25_r1+cis,LDLR,0.7261410788381742
orion_hct116,linear_k25_r1+cis,LENG1,0.3775933609958506
orion_hct116,linear_k25_r1+cis,LMAN1,0.8340248962655602
orion_hct116,linear_k25_r1+cis,LMBRD2,0.18257261410788383
orion_hct116,linear_k25_r1+cis,LPCAT3,0.8091286307053942
orion_hct116,linear_k25_r1+cis,MAP2K2,0.8049792531120332
orion_hct116,linear_k25_r1+cis,MARCKSL1,0.4813278008298755
orion_hct116,linear_k25_r1+cis,MBD4,0.19917012448132776
orion_hct116,linear_k25_r1+cis,MED13,0.5933609958506224
orion_hct116,linear_k25_r1+cis,MED15,1.0
orion_hct116,linear_k25_r1+cis,MED25,0.5311203319502075
orion_hct116,linear_k25_r1+cis,MLLT10,0.6763485477178424
orion_hct116,linear_k25_r1+cis,MSANTD4,0.4771784232365145
orion_hct116,linear_k25_r1+cis,MSI2,0.6265560165975104
orion_hct116,linear_k25_r1+cis,MTA1,0.24896265560165975
orion_hct116,linear_k25_r1+cis,MTF1,0.7551867219917012
orion_hct116,linear_k25_r1+cis,MTHFSD,0.8796680497925311
orion_hct116,linear_k25_r1+cis,MTM1,0.17427385892116187
orion_hct116,linear_k25_r1+cis,MYD88,0.7053941908713692
orion_hct116,linear_k25_r1+cis,MYPOP,0.22406639004149376
orion_hct116,linear_k25_r1+cis,MYRF,0.7468879668049793
orion_hct116,linear_k25_r1+cis,NABP2,0.9377593360995851
orion_hct116,linear_k25_r1+cis,NAIF1,0.5269709543568465
orion_hct116,linear_k25_r1+cis,NCLN,0.8298755186721991
orion_hct116,linear_k25_r1+cis,NFE2L1,0.6431535269709543
orion_hct116,linear_k25_r1+cis,NGLY1,0.8298755186721991
orion_hct116,linear_k25_r1+cis,NIPAL3,0.39419087136929465
orion_hct116,linear_k25_r1+cis,NT5DC1,0.02904564315352698
orion_hct116,linear_k25_r1+cis,NUP37,0.02904564315352698
orion_hct116,linear_k25_r1+cis,PAN2,0.049792531120331995
orion_hct116,linear_k25_r1+cis,PAPOLA,0.9875518672199171
orion_hct116,linear_k25_r1+cis,PATL1,0.43568464730290457
orion_hct116,linear_k25_r1+cis,PCGF1,0.7717842323651453
orion_hct116,linear_k25_r1+cis,PCGF6,0.6887966804979253
orion_hct116,linear_k25_r1+cis,PDCD4,0.13692946058091282
orion_hct116,linear_k25_r1+cis,PDE6D,0.7095435684647302
orion_hct116,linear_k25_r1+cis,PDK1,0.7468879668049793
orion_hct116,linear_k25_r1+cis,PHF19,0.8796680497925311
orion_hct116,linear_k25_r1+cis,PHF23,0.1410788381742739
orion_hct116,linear_k25_r1+cis,PHF8,0.3070539419087137
orion_hct116,linear_k25_r1+cis,PI4KB,0.9211618257261411
orion_hct116,linear_k25_r1+cis,PIM2,0.36929460580912865
orion_hct116,linear_k25_r1+cis,PIN1,0.10788381742738584
orion_hct116,linear_k25_r1+cis,PINK1,0.39419087136929465
orion_hct116,linear_k25_r1+cis,PLAGL2,0.3526970954356846
orion_hct116,linear_k25_r1+cis,PLCG1,0.27385892116182575
orion_hct116,linear_k25_r1+cis,PNP,0.7385892116182573
orion_hct116,linear_k25_r1+cis,POLD4,0.2655601659751037
orion_hct116,linear_k25_r1+cis,POR,0.8755186721991701
orion_hct116,linear_k25_r1+cis,PPIF,0.6514522821576764
orion_hct116,linear_k25_r1+cis,PPIP5K2,0.9875518672199171
orion_hct116,linear_k25_r1+cis,PQBP1,0.7842323651452282
orion_hct116,linear_k25_r1+cis,PRDX3,0.37344398340248963
orion_hct116,linear_k25_r1+cis,PRKAB2,0.06639004149377592
orion_hct116,linear_k25_r1+cis,PRKACA,0.946058091286307
orion_hct116,linear_k25_r1+cis,PRMT2,0.3858921161825726
orion_hct116,linear_k25_r1+cis,PRMT6,0.3360995850622407
orion_hct116,linear_k25_r1+cis,PRMT7,0.10373443983402486
orion_hct116,linear_k25_r1+cis,PRNP,0.1452282157676349
orion_hct116,linear_k25_r1+cis,PSKH1,0.02904564315352698
orion_hct116,linear_k25_r1+cis,PTMS,0.7219917012448133
orion_hct116,linear_k25_r1+cis,PTOV1,0.4315352697095436
orion_hct116,linear_k25_r1+cis,PYCR1,0.4107883817427386
orion_hct116,linear_k25_r1+cis,RABEP2,0.6887966804979253
orion_hct116,linear_k25_r1+cis,RBM18,0.991701244813278
orion_hct116,linear_k25_r1+cis,RBM26,0.6763485477178424
orion_hct116,linear_k25_r1+cis,RBM4B,0.6597510373443983
orion_hct116,linear_k25_r1+cis,RBM5,0.3775933609958506
orion_hct116,linear_k25_r1+cis,RC3H2,0.2655601659751037
orion_hct116,linear_k25_r1+cis,REV1,0.016597510373444035
orion_hct116,linear_k25_r1+cis,RNF10,0.27385892116182575
orion_hct116,linear_k25_r1+cis,RNF141,0.19502074688796678
orion_hct116,linear_k25_r1+cis,RNF2,0.34024896265560167
orion_hct116,linear_k25_r1+cis,RSRC1,0.46887966804979253
orion_hct116,linear_k25_r1+cis,S100A11,0.2655601659751037
orion_hct116,linear_k25_r1+cis,SAP30L,0.5311203319502075
orion_hct116,linear_k25_r1+cis,SFXN4,0.19917012448132776
orion_hct116,linear_k25_r1+cis,SH2D3A,0.7883817427385892
orion_hct116,linear_k25_r1+cis,SHPRH,0.995850622406639
orion_hct116,linear_k25_r1+cis,SIN3B,0.7759336099585062
orion_hct116,linear_k25_r1+cis,SLC25A13,0.15767634854771784
orion_hct116,linear_k25_r1+cis,SLC39A1,0.5767634854771784
orion_hct116,linear_k25_r1+cis,SMARCA5,0.7634854771784232
orion_hct116,linear_k25_r1+cis,SMARCC2,0.29460580912863066
orion_hct116,linear_k25_r1+cis,SMYD2,0.4232365145228216
orion_hct116,linear_k25_r1+cis,SND1,0.6514522821576764
orion_hct116,linear_k25_r1+cis,SNRK,0.7219917012448133
orion_hct116,linear_k25_r1+cis,SNX4,0.7302904564315353
orion_hct116,linear_k25_r1+cis,SRSF5,0.11203319502074693
orion_hct116,linear_k25_r1+cis,SSR4,1.0
orion_hct116,linear_k25_r1+cis,STAT6,0.049792531120331995
orion_hct116,linear_k25_r1+cis,SUPT7L,0.7219917012448133
orion_hct116,linear_k25_r1+cis,SYVN1,0.7676348547717842
orion_hct116,linear_k25_r1+cis,TARBP2,0.3112033195020747
orion_hct116,linear_k25_r1+cis,TBCK,0.995850622406639
orion_hct116,linear_k25_r1+cis,TEAD4,0.946058091286307
orion_hct116,linear_k25_r1+cis,TEX2,0.06224066390041494
orion_hct116,linear_k25_r1+cis,TFCP2,0.18257261410788383
orion_hct116,linear_k25_r1+cis,THAP3,0.1203319502074689
orion_hct116,linear_k25_r1+cis,THAP7,0.2863070539419087
orion_hct116,linear_k25_r1+cis,TIMM17B,0.7883817427385892
orion_hct116,linear_k25_r1+cis,TIMM50,0.17427385892116187
orion_hct116,linear_k25_r1+cis,TMCO6,0.6307053941908713
orion_hct116,linear_k25_r1+cis,TMED3,0.1410788381742739
orion_hct116,linear_k25_r1+cis,TMEM186,0.8174273858921162
orion_hct116,linear_k25_r1+cis,TMEM209,0.15767634854771784
orion_hct116,linear_k25_r1+cis,TMEM41B,0.7261410788381742
orion_hct116,linear_k25_r1+cis,TMF1,0.8381742738589212
orion_hct116,linear_k25_r1+cis,TRAPPC6A,0.8298755186721991
orion_hct116,linear_k25_r1+cis,TRIB3,0.25311203319502074
orion_hct116,linear_k25_r1+cis,TRIM35,0.7261410788381742
orion_hct116,linear_k25_r1+cis,TRIP4,0.8257261410788381
orion_hct116,linear_k25_r1+cis,TRMT1,0.7593360995850622
orion_hct116,linear_k25_r1+cis,TRPC4AP,0.991701244813278
orion_hct116,linear_k25_r1+cis,TWF2,0.6680497925311204
orion_hct116,linear_k25_r1+cis,UPF3B,0.5809128630705394
orion_hct116,linear_k25_r1+cis,USP28,0.19917012448132776
orion_hct116,linear_k25_r1+cis,VIM,0.39419087136929465
orion_hct116,linear_k25_r1+cis,WBP4,0.7053941908713692
orion_hct116,linear_k25_r1+cis,YIPF6,0.6721991701244814
orion_hct116,linear_k25_r1+cis,ZBTB34,0.36929460580912865
orion_hct116,linear_k25_r1+cis,ZBTB41,0.2116182572614108
orion_hct116,linear_k25_r1+cis,ZBTB48,0.07883817427385897
orion_hct116,linear_k25_r1+cis,ZC3HAV1,0.02904564315352698
orion_hct116,linear_k25_r1+cis,ZDHHC12,0.8589211618257262
orion_hct116,linear_k25_r1+cis,ZDHHC4,0.9875518672199171
orion_hct116,linear_k25_r1+cis,ZFP62,0.7261410788381742
orion_hct116,linear_k25_r1+cis,ZHX3,0.5145228215767634
orion_hct116,linear_k25_r1+cis,ZKSCAN1,0.5601659751037344
orion_hct116,linear_k25_r1+cis,ZKSCAN2,0.9377593360995851
orion_hct116,linear_k25_r1+cis,ZKSCAN3,0.2572614107883817
orion_hct116,linear_k25_r1+cis,ZNF16,0.48962655601659755
orion_hct116,linear_k25_r1+cis,ZNF174,0.9875518672199171
orion_hct116,linear_k25_r1+cis,ZNF219,0.3278008298755186
orion_hct116,linear_k25_r1+cis,ZNF22,0.7468879668049793
orion_hct116,linear_k25_r1+cis,ZNF25,0.4979253112033195
orion_hct116,linear_k25_r1+cis,ZNF251,0.9543568464730291
orion_hct116,linear_k25_r1+cis,ZNF280C,0.2863070539419087
orion_hct116,linear_k25_r1+cis,ZNF282,0.5477178423236515
orion_hct116,linear_k25_r1+cis,ZNF32,0.7759336099585062
orion_hct116,linear_k25_r1+cis,ZNF324,0.7800829875518672
orion_hct116,linear_k25_r1+cis,ZNF397,0.8796680497925311
orion_hct116,linear_k25_r1+cis,ZNF410,0.5560165975103735
orion_hct116,linear_k25_r1+cis,ZNF444,0.20746887966804983
orion_hct116,linear_k25_r1+cis,ZNF462,0.7676348547717842
orion_hct116,linear_k25_r1+cis,ZNF496,0.5352697095435685
orion_hct116,linear_k25_r1+cis,ZNF507,0.17427385892116187
orion_hct116,linear_k25_r1+cis,ZNF514,0.6846473029045643
orion_hct116,linear_k25_r1+cis,ZNF526,0.020746887966805017
orion_hct116,linear_k25_r1+cis,ZNF530,0.0954356846473029
orion_hct116,linear_k25_r1+cis,ZNF543,0.5145228215767634
orion_hct116,linear_k25_r1+cis,ZNF627,0.29875518672199175
orion_hct116,linear_k25_r1+cis,ZNF641,0.5062240663900415
orion_hct116,linear_k25_r1+cis,ZNF670,0.991701244813278
orion_hct116,linear_k25_r1+cis,ZNF714,0.7427385892116183
orion_hct116,linear_k25_r1+cis,ZNF740,0.07883817427385897
orion_hct116,linear_k25_r1+cis,ZNF768,0.8423236514522822
orion_hct116,linear_k25_r1+cis,ZNF777,0.11618257261410792
orion_hct116,linear_k25_r1+cis,ZNF783,0.91701244813278
orion_hct116,linear_k25_r1+cis,ZNF784,0.2116182572614108
orion_hct116,linear_k25_r1+cis,ZNF786,0.7427385892116183
orion_hct116,linear_k25_r1+cis,ZNF821,0.0
orion_hct116,linear_k25_r10,ACLY,0.012448132780082943
orion_hct116,linear_k25_r10,ADNP,0.5352697095435685
orion_hct116,linear_k25_r10,AGO1,0.4813278008298755
orion_hct116,linear_k25_r10,AKAP1,0.19917012448132776
orion_hct116,linear_k25_r10,AKIRIN1,0.8962655601659751
orion_hct116,linear_k25_r10,AKT2,0.43983402489626555
orion_hct116,linear_k25_r10,ALG12,0.15352697095435686
orion_hct116,linear_k25_r10,ANKZF1,0.5850622406639003
orion_hct116,linear_k25_r10,ANP32B,0.6099585062240664
orion_hct116,linear_k25_r10,AP2A2,0.6929460580912863
orion_hct116,linear_k25_r10,API5,0.3112033195020747
orion_hct116,linear_k25_r10,ARL14EP,0.4066390041493776
orion_hct116,linear_k25_r10,ASCC2,0.4315352697095436
orion_hct116,linear_k25_r10,BCKDK,0.15352697095435686
orion_hct116,linear_k25_r10,BCL6,0.4066390041493776
orion_hct116,linear_k25_r10,BCL7C,0.2157676348547718
orion_hct116,linear_k25_r10,BRPF1,0.9543568464730291
orion_hct116,linear_k25_r10,CAND1,0.3278008298755186
orion_hct116,linear_k25_r10,CARM1,0.8672199170124482
orion_hct116,linear_k25_r10,CAT,0.7676348547717842
orion_hct116,linear_k25_r10,CCDC112,0.32365145228215764
orion_hct116,linear_k25_r10,CHD3,0.1203319502074689
orion_hct116,linear_k25_r10,CHD6,0.7925311203319502
orion_hct116,linear_k25_r10,CHKB,0.5892116182572614
orion_hct116,linear_k25_r10,CLCN6,0.27800829875518673
orion_hct116,linear_k25_r10,COIL,0.11203319502074693
orion_hct116,linear_k25_r10,COMMD8,0.9294605809128631
orion_hct116,linear_k25_r10,COQ10B,0.892116182572614
orion_hct116,linear_k25_r10,CSNK2A1,0.5477178423236515
orion_hct116,linear_k25_r10,CYTH2,0.46887966804979253
orion_hct116,linear_k25_r10,DBF4B,0.22821576763485474
orion_hct116,linear_k25_r10,DBN1,0.7136929460580913
orion_hct116,linear_k25_r10,DCAF16,0.3070539419087137
orion_hct116,linear_k25_r10,DDHD1,0.970954356846473
orion_hct116,linear_k25_r10,DEAF1,0.1410788381742739
orion_hct116,linear_k25_r10,DEK,0.2655601659751037
orion_hct116,linear_k25_r10,DHRS1,0.8879668049792531
orion_hct116,linear_k25_r10,DHX35,0.6887966804979253
orion_hct116,linear_k25_r10,DLAT,0.1203319502074689
orion_hct116,linear_k25_r10,DMTF1,0.5477178423236515
orion_hct116,linear_k25_r10,DNTTIP1,0.2406639004149378
orion_hct116,linear_k25_r10,DRG2,0.8796680497925311
orion_hct116,linear_k25_r10,DTNBP1,0.9875518672199171
orion_hct116,linear_k25_r10,DVL3,0.6887966804979253
orion_hct116,linear_k25_r10,E2F1,0.8589211618257262
orion_hct116,linear_k25_r10,E2F4,0.6846473029045643
orion_hct116,linear_k25_r10,EAPP,0.016597510373444035
orion_hct116,linear_k25_r10,EEF1A2,0.7385892116182573
orion_hct116,linear_k25_r10,EPC2,0.43568464730290457
orion_hct116,linear_k25_r10,EPM2AIP1,0.4107883817427386
orion_hct116,linear_k25_r10,EZH2,0.8838174273858921
orion_hct116,linear_k25_r10,FAM120A,0.5643153526970954
orion_hct116,linear_k25_r10,FCGRT,0.7883817427385892
orion_hct116,linear_k25_r10,FHL3,0.5103734439834025
orion_hct116,linear_k25_r10,FOXN2,0.6721991701244814
orion_hct116,linear_k25_r10,FOXO4,0.41493775933609955
orion_hct116,linear_k25_r10,FUBP3,0.8962655601659751
orion_hct116,linear_k25_r10,FXYD5,0.16182572614107882
orion_hct116,linear_k25_r10,FZD2,0.34854771784232363
orion_hct116,linear_k25_r10,GIGYF2,0.3360995850622407
orion_hct116,linear_k25_r10,GLI3,0.27800829875518673
orion_hct116,linear_k25_r10,GMEB2,0.9543568464730291
orion_hct116,linear_k25_r10,GPATCH8,0.008298755186721962
orion_hct116,linear_k25_r10,GRAMD1A,0.6348547717842323
orion_hct116,linear_k25_r10,GTF2IRD1,0.10373443983402486
orion_hct116,linear_k25_r10,HDAC1,0.46473029045643155
orion_hct116,linear_k25_r10,HDAC8,0.46058091286307057
orion_hct116,linear_k25_r10,HMGN3,0.41493775933609955
orion_hct116,linear_k25_r10,HMGXB3,0.7510373443983402
orion_hct116,linear_k25_r10,HOMEZ,0.8215767634854771
orion_hct116,linear_k25_r10,HSBP1,0.18257261410788383
orion_hct116,linear_k25_r10,HSP90AB1,0.6224066390041494
orion_hct116,linear_k25_r10,IFI27L2,0.2821576763485477
orion_hct116,linear_k25_r10,IFNAR2,0.23236514522821572
orion_hct116,linear_k25_r10,IFNGR2,0.02904564315352698
orion_hct116,linear_k25_r10,IREB2,0.6846473029045643
orion_hct116,linear_k25_r10,KDM5A,0.7925311203319502
orion_hct116,linear_k25_r10,KHDRBS1,0.8464730290456431
orion_hct116,linear_k25_r10,KHSRP,0.966804979253112
orion_hct116,linear_k25_r10,KIF2A,0.8755186721991701
orion_hct116,linear_k25_r10,LDLR,0.32365145228215764
orion_hct116,linear_k25_r10,LENG1,0.3568464730290456
orion_hct116,linear_k25_r10,LMAN1,0.8174273858921162
orion_hct116,linear_k25_r10,LMBRD2,0.15352697095435686
orion_hct116,linear_k25_r10,LPCAT3,0.8049792531120332
orion_hct116,linear_k25_r10,MAP2K2,0.8215767634854771
orion_hct116,linear_k25_r10,MARCKSL1,0.4481327800829875
orion_hct116,linear_k25_r10,MBD4,0.1410788381742739
orion_hct116,linear_k25_r10,MED13,0.6431535269709543
orion_hct116,linear_k25_r10,MED15,1.0
orion_hct116,linear_k25_r10,MED25,0.5975103734439834
orion_hct116,linear_k25_r10,MLLT10,0.6556016597510373
orion_hct116,linear_k25_r10,MSANTD4,0.4771784232365145
orion_hct116,linear_k25_r10,MSI2,0.5684647302904564
orion_hct116,linear_k25_r10,MTA1,0.2863070539419087
orion_hct116,linear_k25_r10,MTF1,0.7759336099585062
orion_hct116,linear_k25_r10,MTHFSD,0.8796680497925311
orion_hct116,linear_k25_r10,MTM1,0.17427385892116187
orion_hct116,linear_k25_r10,MYD88,0.6224066390041494
orion_hct116,linear_k25_r10,MYPOP,0.22406639004149376
orion_hct116,linear_k25_r10,MYRF,0.43568464730290457
orion_hct116,linear_k25_r10,NABP2,0.9211618257261411
orion_hct116,linear_k25_r10,NAIF1,0.31950207468879666
orion_hct116,linear_k25_r10,NCLN,0.8630705394190872
orion_hct116,linear_k25_r10,NFE2L1,0.6597510373443983
orion_hct116,linear_k25_r10,NGLY1,0.8589211618257262
orion_hct116,linear_k25_r10,NIPAL3,0.34024896265560167
orion_hct116,linear_k25_r10,NT5DC1,0.02904564315352698
orion_hct116,linear_k25_r10,NUP37,0.004149377593360981
orion_hct116,linear_k25_r10,PAN2,0.049792531120331995
orion_hct116,linear_k25_r10,PAPOLA,0.983402489626556
orion_hct116,linear_k25_r10,PATL1,0.5435684647302905
orion_hct116,linear_k25_r10,PCGF1,0.7717842323651453
orion_hct116,linear_k25_r10,PCGF6,0.7053941908713692
orion_hct116,linear_k25_r10,PDCD4,0.4979253112033195
orion_hct116,linear_k25_r10,PDE6D,0.7510373443983402
orion_hct116,linear_k25_r10,PDK1,0.5809128630705394
orion_hct116,linear_k25_r10,PHF19,0.9128630705394191
orion_hct116,linear_k25_r10,PHF23,0.07883817427385897
orion_hct116,linear_k25_r10,PHF8,0.3775933609958506
orion_hct116,linear_k25_r10,PI4KB,0.9253112033195021
orion_hct116,linear_k25_r10,PIM2,0.34854771784232363
orion_hct116,linear_k25_r10,PIN1,0.13692946058091282
orion_hct116,linear_k25_r10,PINK1,0.39419087136929465
orion_hct116,linear_k25_r10,PLAGL2,0.18672199170124482
orion_hct116,linear_k25_r10,PLCG1,0.27385892116182575
orion_hct116,linear_k25_r10,PNP,0.6639004149377593
orion_hct116,linear_k25_r10,POLD4,0.37344398340248963
orion_hct116,linear_k25_r10,POR,0.9004149377593361
orion_hct116,linear_k25_r10,PPIF,0.5767634854771784
orion_hct116,linear_k25_r10,PPIP5K2,0.979253112033195
orion_hct116,linear_k25_r10,PQBP1,0.7053941908713692
orion_hct116,linear_k25_r10,PRDX3,0.3858921161825726
orion_hct116,linear_k25_r10,PRKAB2,0.05809128630705396
orion_hct116,linear_k25_r10,PRKACA,0.9626556016597511
orion_hct116,linear_k25_r10,PRMT2,0.3112033195020747
orion_hct116,linear_k25_r10,PRMT6,0.36514522821576767
orion_hct116,linear_k25_r10,PRMT7,0.03319502074688796
orion_hct116,linear_k25_r10,PRNP,0.1452282157676349
orion_hct116,linear_k25_r10,PSKH1,0.024896265560165998
orion_hct116,linear_k25_r10,PTMS,0.5933609958506224
orion_hct116,linear_k25_r10,PTOV1,0.4066390041493776
orion_hct116,linear_k25_r10,PYCR1,0.13278008298755184
orion_hct116,linear_k25_r10,RABEP2,0.6390041493775933
orion_hct116,linear_k25_r10,RBM18,0.8423236514522822
orion_hct116,linear_k25_r10,RBM26,0.7012448132780082
orion_hct116,linear_k25_r10,RBM4B,0.7468879668049793
orion_hct116,linear_k25_r10,RBM5,0.34439834024896265
orion_hct116,linear_k25_r10,RC3H2,0.3278008298755186
orion_hct116,linear_k25_r10,REV1,0.04149377593360992
orion_hct116,linear_k25_r10,RNF10,0.2406639004149378
orion_hct116,linear_k25_r10,RNF141,0.09958506224066388
orion_hct116,linear_k25_r10,RNF2,0.34854771784232363
orion_hct116,linear_k25_r10,RSRC1,0.4522821576763485
orion_hct116,linear_k25_r10,S100A11,0.4232365145228216
orion_hct116,linear_k25_r10,SAP30L,0.5311203319502075
orion_hct116,linear_k25_r10,SFXN4,0.20746887966804983
orion_hct116,linear_k25_r10,SH2D3A,0.7842323651452282
orion_hct116,linear_k25_r10,SHPRH,0.995850622406639
orion_hct116,linear_k25_r10,SIN3B,0.7095435684647302
orion_hct116,linear_k25_r10,SLC25A13,0.20331950207468885
orion_hct116,linear_k25_r10,SLC39A1,0.48547717842323657
orion_hct116,linear_k25_r10,SMARCA5,0.8215767634854771
orion_hct116,linear_k25_r10,SMARCC2,0.26970954356846477
orion_hct116,linear_k25_r10,SMYD2,0.4481327800829875
orion_hct116,linear_k25_r10,SND1,0.5477178423236515
orion_hct116,linear_k25_r10,SNRK,0.7095435684647302
orion_hct116,linear_k25_r10,SNX4,0.7261410788381742
