target,pathway,held_out,genes,pearson,cosine,blind_pearson,blind_cosine,sign_top100,blind_sign_same100
PTEN,INS,MCF7,3950,-0.005388864895761352,0.590849580117738,0.030531024881621772,0.6290529910064195,0.86,0.86
TAF3,INS,A549,3908,0.07375693775580776,0.645880785101257,0.01690753368661852,0.7212360250812775,0.9,0.9
TAF3,INS,BXPC3,3908,0.11627035106226788,-0.25215756409735385,-0.024680854404971992,-0.32924140924237405,0.33,0.33
TAF3,INS,HAP1,3908,0.06611027012997207,0.65390221673695,0.04373996835319059,0.734710845851463,0.88,0.88
TAF3,INS,HT29,3908,0.15662164579747964,0.6687612108174101,0.012749959081333981,0.684877322599698,0.87,0.87
TAF3,INS,K562,3908,0.10131663826657712,0.5823531568431142,0.054137306738089475,0.6117394787292973,0.83,0.83
TAF3,INS,MCF7,3908,0.04758023356305184,0.3895183308717644,0.062365285259641065,0.4248748143647804,0.66,0.66
SMARCE1,INS,A549,3916,0.07894095968739251,0.09538216448829162,0.04440043319503397,0.26372273528731777,0.57,0.7
SMARCE1,INS,BXPC3,3913,0.11432548587517286,0.0698352686473758,0.05117695926106861,-0.10578656968860115,0.6,0.59
SMARCE1,INS,HAP1,3910,0.02106946093709555,0.007928837077692793,0.018493077896813835,0.5285173530310138,0.44,0.76
SMARCE1,INS,HT29,3911,0.0613072824092254,0.015323268726206428,0.024769127135146927,0.5963057977411251,0.44,0.75
SMARCE1,INS,K562,3916,0.09328484358862943,-0.08963644275769372,0.06181956649614721,-0.3612576403732337,0.56,0.4
SMARCE1,INS,MCF7,3911,0.061337903177433845,0.07310609288249675,0.025243544922732092,0.10446962570958153,0.61,0.47
SREBF2,INS,A549,3937,0.03166545630442164,0.7733509371299844,-0.02955608050523906,0.851016485740241,0.86,0.93
SREBF2,INS,BXPC3,3937,0.10313619871919542,-0.4807948028950295,-0.05407491136891438,-0.5299701050471923,0.31,0.25
SREBF2,INS,HAP1,3937,0.19823598247120838,0.5778788385614904,-0.13816997527099376,0.4767524107120292,0.78,0.73
SREBF2,INS,HT29,3937,0.21366504419017254,0.8178509551624535,-0.03211647814702757,0.7995590427400688,0.91,0.85
SREBF2,INS,K562,3937,0.08250216373990718,0.6935049710369237,-0.057867588237227194,0.6821568289298261,0.89,0.83
SREBF2,INS,MCF7,3937,0.031221610060651946,0.7775741594366634,0.019001633679580358,0.8439112018044568,0.9,0.9
ZNF593,INS,A549,3985,0.038570035369940636,0.7685984248600548,0.036978636124993886,0.761621980483479,0.86,0.86
ZNF593,INS,BXPC3,3985,0.015540940025991084,0.8480401887170127,0.07876363980648272,0.860094668798255,0.96,0.96
ZNF593,INS,HAP1,3985,-0.005859161428267284,0.8890593884156203,-0.0619858310941131,0.8720851141437514,0.98,0.98
ZNF593,INS,HT29,3985,0.08481771603939611,0.8289268447247156,0.019145367345131722,0.807470433848062,0.93,0.93
ZNF593,INS,K562,3985,0.029686130637688313,0.7865255196460804,-0.008160030671463411,0.7628521370527812,0.86,0.86
ZNF593,INS,MCF7,3985,0.028766673944549587,0.36839685696815944,-0.03604913843860424,0.34918114672612866,0.62,0.62
COPS4,INS,A549,3876,-0.008440589160070216,0.09619016803609405,0.04691619679173894,0.155949213776743,0.59,0.6
COPS4,INS,BXPC3,3873,0.0019257411248175288,0.26842244269366144,-0.05486782899635008,0.4079728683521213,0.72,0.73
COPS4,INS,HAP1,3873,0.015944074676993974,0.22389914981145292,0.0023523038213475256,0.30726573682145936,0.62,0.61
COPS4,INS,HT29,3873,0.00837664857001251,0.40829092064598116,0.01071622393222536,0.6773566507280301,0.71,0.82
COPS4,INS,K562,3873,0.010045261000417777,0.2030279298868526,-0.010617505737875416,0.2829766209214665,0.65,0.64
COPS4,INS,MCF7,3873,-0.00142895413630091,0.1862151175528773,0.01635957947111197,0.28380554984387857,0.55,0.54
TAF8,INS,A549,3823,0.08692706931785235,0.21144919378516097,0.06245901933700039,0.2049947191820396,0.66,0.65
TAF8,INS,BXPC3,3821,0.11188849912517547,0.5755984443272231,0.12068577754998921,0.6722780609799804,0.85,0.86
TAF8,INS,HAP1,3820,-0.0332025335184026,0.34304528968849574,-0.04392587024033664,0.400999616635033,0.69,0.7
TAF8,INS,HT29,3821,0.021392360252258588,0.41015665425333975,0.0034077054793120983,0.4686569919429014,0.72,0.71
TAF8,INS,K562,3820,0.008568697518830116,0.5686971016790466,-0.01839055294702777,0.7147685028661758,0.81,0.82
TAF8,INS,MCF7,3821,0.06933551989076181,0.38810846897742,0.09093665719700138,0.43761478295785927,0.73,0.72
DR1,INS,A549,4006,0.1674125681949373,0.5574806184993858,0.07368032774754629,0.5723357075770271,0.86,0.86
DR1,INS,BXPC3,3999,0.021056767571271652,0.07481653107090394,-0.00637289870464432,0.06995226544029957,0.52,0.52
DR1,INS,HAP1,4001,0.13572860254008792,0.2935040625334491,0.06742791810020615,0.2683061306001885,0.8,0.8
DR1,INS,HT29,3999,0.16408109657313394,0.6106672650332837,0.09208797556864162,0.6481217238750383,0.89,0.89
DR1,INS,K562,4002,0.049330599196125056,0.5930329937287345,0.006229021925128767,0.8333618274141221,0.93,0.95
DR1,INS,MCF7,3999,0.15885968685754687,0.28300175178336934,0.085756216283704,0.2512817839538303,0.74,0.74
MAPK1,INS,A549,3731,0.06708407854865603,0.38524112494343554,0.003215782542380536,0.4340837420624233,0.76,0.76
MAPK1,INS,BXPC3,3731,0.1020500641673969,0.23128226119310913,0.0132838881275756,0.20905422428882264,0.65,0.64
MAPK1,INS,HAP1,3731,-0.002633914745258409,0.4613949273419342,-0.02410730791565058,0.5704188812452051,0.72,0.7
MAPK1,INS,HT29,3731,0.1295985882792385,0.42248246666679434,0.03393941752019065,0.4395071199285241,0.78,0.73
MAPK1,INS,K562,3731,0.11489661741064446,-0.07702729019694086,0.0955048482211597,-0.12425316282864796,0.57,0.57
MAPK1,INS,MCF7,3731,0.06458522328553647,0.4742649053035716,0.0944743956937959,0.8280293467906151,0.81,0.82
EIF2B1,INS,A549,3724,0.06621119594845086,0.5773982613843675,0.028300376815078788,0.6428054252145825,0.86,0.84
EIF2B1,INS,BXPC3,3724,0.06118167907809003,-0.29492711118281134,0.028270946899490928,-0.3386697773008686,0.42,0.41
EIF2B1,INS,HAP1,3724,0.021826616679592372,0.5975851746865065,0.00817695155137337,0.690087289864109,0.78,0.78
EIF2B1,INS,HT29,3725,0.1273418714065035,0.6300367821968448,0.08836457168563194,0.6822046219800142,0.79,0.78
EIF2B1,INS,K562,3724,0.08668218838698767,0.6837336566070706,0.038577310708743824,0.8003214689049403,0.94,0.92
EIF2B1,INS,MCF7,3724,0.05949633555281332,0.20219384168763296,0.042516886291863794,0.20340693581304012,0.66,0.65
FOXO3,INS,A549,3841,-0.021323047479947916,0.254644551957383,-0.008885050174216789,0.2701901604439401,0.6,0.6
FOXO3,INS,BXPC3,3841,-0.012831112032673498,-0.1307954053782206,-0.009082735165252076,-0.1321322582445068,0.43,0.43
FOXO3,INS,HAP1,3841,-0.002451106396513165,0.7780489719639655,-0.016838511972831528,0.8510638439286977,0.95,0.96
FOXO3,INS,HT29,3841,-0.03224532453608973,0.7500196938946628,0.013621140419391735,0.8214865990279588,0.94,0.94
FOXO3,INS,K562,3841,-0.04897537863364646,0.6931999115073778,0.004608930915966861,0.8578750748159919,0.96,0.96
FOXO3,INS,MCF7,3841,-0.02927365396776821,-0.16827019561448636,-0.012928830453551973,-0.16720071560718733,0.29,0.29
TSC1,INS,A549,3968,0.23458228068212145,0.2820901986667416,0.08443442993181019,0.2045790903614219,0.81,0.81
TSC1,INS,BXPC3,3966,0.26223020857369,0.00877229195318181,0.07291374780557416,-0.10504396712188321,0.7,0.7
TSC1,INS,HAP1,3964,0.13867493979415524,0.6953537093743366,-0.023023500622364516,0.7787679173232828,0.94,0.94
TSC1,INS,HT29,3966,0.3207129835439386,0.6475867734275833,0.09748081274641797,0.6059060612065119,0.88,0.88
TSC1,INS,K562,3970,0.12202661367881788,0.5752227676612183,0.022714385271712736,0.8404097129008917,0.94,0.95
TSC1,INS,MCF7,3964,0.28437087168479197,0.46406048037287334,0.15447936238846974,0.4079032345959698,0.83,0.83
SP1,INS,A549,3832,0.12976773412608625,0.610658671796337,0.026890672427180445,0.6398350111444903,0.84,0.83
SP1,INS,BXPC3,3832,0.1779793146481401,0.6474254696414532,0.08483356963116372,0.6755497314390339,0.93,0.93
SP1,INS,HAP1,3832,0.14297362073124822,0.6394680410568374,0.017962952437845226,0.6513612817765027,0.87,0.87
SP1,INS,HT29,3832,0.1634257536392078,0.39559736364121684,0.07765249476385296,0.3731462992313477,0.76,0.75
SP1,INS,K562,3832,0.037275133599663716,0.6574191383357466,-0.01977440666884547,0.7979608134638561,0.91,0.91
SP1,INS,MCF7,3832,0.11778965399070607,-0.14042802086621678,-0.02362669629129415,-0.2133497720672259,0.51,0.51
GRB2,INS,A549,3772,0.003556835357304529,0.5776551851782645,-0.012093377711802415,0.7404090642066633,0.87,0.89
GRB2,INS,BXPC3,3772,-0.045168143712772835,0.2591177343221119,-0.08319261498076065,0.30206332335685676,0.58,0.58
GRB2,INS,HAP1,3772,-0.005462383223456605,0.6479349950654794,-0.02484165202679021,0.8125001673916791,0.87,0.9
GRB2,INS,HT29,3772,0.02954747872638886,0.6653636735684125,0.02684728682631175,0.8077586441431034,0.94,0.94
GRB2,INS,K562,3772,-0.058398032910420394,0.5027966837914183,-0.004991733124863904,0.8157667918896824,0.88,0.91
GRB2,INS,MCF7,3773,0.024389946828133488,-0.823155805241749,-0.08038561715342836,-0.855901796714913,0.06,0.06
IRS1,INS,A549,3965,0.0600629079973983,0.8451617760556028,0.01777276829740206,0.8436607868215599,0.96,0.96
IRS1,INS,BXPC3,3965,0.059930617228446045,0.5017325824891138,0.034680461810758366,0.492701929377442,0.73,0.73
IRS1,INS,HAP1,3965,0.037737367771529105,0.8822132324265903,0.09441214044001836,0.8804084860723268,0.96,0.96
IRS1,INS,HT29,3965,0.09063999240867336,0.4365567777602187,0.11171419259605937,0.43943919832051037,0.76,0.76
IRS1,INS,K562,3965,-0.0015767970108589238,0.7978903545922754,-0.08228694087624344,0.7708040389848706,0.88,0.88
IRS1,INS,MCF7,3965,0.06668912380181982,0.8420628892489359,0.021095070423452773,0.8437150994502813,0.91,0.92
TTF2,INS,A549,3930,0.02236289750511781,0.2749209301412206,0.0907001620960261,0.4795368023247252,0.82,0.87
TTF2,INS,BXPC3,3910,0.015623639887802397,0.3914658736250023,0.05804689528095157,0.6706813215292249,0.74,0.76
TTF2,INS,HAP1,3911,0.004936349861418542,0.2467978214603478,0.006457787181977098,0.4087535111967331,0.69,0.71
TTF2,INS,HT29,3911,0.05462150624731808,0.3813094964568834,0.049429502288484514,0.6906794783152883,0.71,0.86
TTF2,INS,K562,3910,-0.022660161682248145,-0.03596751192264338,-0.024230249287674702,-0.03522279400584097,0.5,0.48
TTF2,INS,MCF7,3910,0.000699555154850107,-0.5111631548655657,0.042213394396425505,-0.662400779713246,0.28,0.27
FOXO4,INS,A549,3990,0.04861196442885797,0.46150423927060835,0.107084930074478,0.5058955198691858,0.79,0.79
FOXO4,INS,BXPC3,3985,0.0160517243629323,0.5819697860126627,-0.001087579522164794,0.6334675607398063,0.8,0.8
FOXO4,INS,HAP1,3984,0.01891466293611206,0.5701456689157169,0.05245906747560575,0.6155319345725974,0.82,0.82
FOXO4,INS,HT29,3984,0.009593587041287375,0.5963096863439584,0.002614922059314983,0.6439920773675462,0.83,0.83
FOXO4,INS,K562,3985,-0.05516590348011711,0.37206412920905757,-0.04184511984327389,0.4097038734509751,0.7,0.7
FOXO4,INS,MCF7,3984,0.07946821883665955,0.7120661130267207,0.09101882472876256,0.7884873307393631,0.94,0.94
ELK1,INS,A549,3706,0.06419125749649718,0.4310529675373439,0.013698100691606617,0.43084346435611115,0.72,0.7
ELK1,INS,BXPC3,3706,0.03372818321626263,0.46056750973968574,0.0153237076318145,0.47943371122157213,0.65,0.63
ELK1,INS,HAP1,3706,0.06955138446670302,0.7630334460240187,-0.01994819652183398,0.8712504678689754,0.95,0.95
ELK1,INS,HT29,3706,0.12887338356858677,0.7061833082402904,0.040327639362479906,0.7161005503892977,0.9,0.87
ELK1,INS,K562,3706,0.08825900515257416,0.5732930724041754,0.08536892038898612,0.5867762356120345,0.85,0.81
ELK1,INS,MCF7,3706,0.048965682344295214,0.40475936299964743,0.045771627361624094,0.420005306664262,0.65,0.65
HSF1,INS,A549,3839,0.0736695016022101,0.757662645246152,0.032843059491093944,0.7860397787901899,0.96,0.95
HSF1,INS,BXPC3,3839,0.05108633124552487,0.20669065045736842,0.02993169962378126,0.20210312720313733,0.6,0.59
HSF1,INS,HAP1,3839,0.08637044863809905,0.7895696472351154,0.031403822455919786,0.800224907165287,0.95,0.94
HSF1,INS,HT29,3839,0.13918603826083906,0.6865849534670281,0.03448031451953176,0.6742210816186806,0.81,0.8
HSF1,INS,K562,3839,0.0625048669924407,0.7133916502262633,0.02245246130248042,0.7240305389654839,0.86,0.85
HSF1,INS,MCF7,3839,0.05629873446498853,0.685234693213257,0.09701926719535002,0.7218419222750638,0.81,0.82
FOS,INS,A549,3507,0.00750717211201926,-0.37030651062616865,0.008535865509891707,-0.3933603933727172,0.39,0.39
FOS,INS,BXPC3,3507,0.010728978914959945,-0.18111692119456207,0.030435205163701844,-0.19485675422199703,0.51,0.51
FOS,INS,HAP1,3507,0.018081551335035702,0.665886251547134,0.015888868791074574,0.8587361034503981,0.9,0.94
FOS,INS,HT29,3507,0.0062043928263427585,0.6544627655752919,0.011417574766589516,0.7829682759994748,0.9,0.91
FOS,INS,K562,3507,-0.03685827870064654,0.5858247112388596,-0.002408371801313413,0.7733690975682935,0.85,0.86
FOS,INS,MCF7,3507,0.005063876553737651,0.46462889544333985,0.03648094683221853,0.5468381972819193,0.72,0.72
MAPK3,INS,A549,3729,0.0003580917069289145,0.6684915963799628,-0.004453509632020658,0.6930578393240462,0.83,0.84
MAPK3,INS,BXPC3,3729,0.0061481725063705,-0.02544888201975294,0.008182470367817761,-0.025869265683280816,0.53,0.52
MAPK3,INS,HAP1,3729,-0.03838208221768865,0.8144121101523116,-0.008210140244390549,0.8688812515772093,0.98,0.98
MAPK3,INS,HT29,3729,0.020852214217038187,0.5630765786308655,0.03134837532467716,0.5781388106102748,0.75,0.76
MAPK3,INS,K562,3729,0.030691385889319765,0.7652542947089948,0.012232989277973626,0.7913356709179933,0.94,0.94
MAPK3,INS,MCF7,3729,0.04122037104513313,0.598671129613055,0.051328703101817356,0.6179863292987873,0.79,0.79
GRB10,INS,A549,3937,0.01618569262890667,0.7723475803766394,0.01950565667657789,0.8322419987275503,0.97,0.97
GRB10,INS,BXPC3,3936,0.0485043486994373,0.6435848895612423,0.020692061968918627,0.6583600062683985,0.78,0.78
GRB10,INS,HAP1,3936,0.0036231190229498314,0.8110172693538744,-0.009795169873375422,0.8424295577678538,0.96,0.96
GRB10,INS,HT29,3936,0.043999910596849594,0.6586289801504155,-0.060717214787309924,0.6504241308206883,0.89,0.89
GRB10,INS,K562,3936,0.005427954402961545,0.6949218469280718,0.005119360285894568,0.7156733331869127,0.88,0.88
GRB10,INS,MCF7,3936,0.015570948698467722,-0.30057215596858955,0.032553753799037764,-0.30153956820206157,0.42,0.42
TAF7,INS,A549,3740,0.010951338992158905,0.6813715159307486,0.04640830039821973,0.745228564102581,0.88,0.89
TAF7,INS,BXPC3,3740,-0.05096840087627315,0.2631428657861537,-0.008021933991479106,0.29704910234872794,0.49,0.49
TAF7,INS,HAP1,3740,0.019117432741758512,0.7323902683137338,0.023551396985240856,0.7727491462581112,0.87,0.87
TAF7,INS,HT29,3740,0.027548703962848923,0.7522449118814606,0.02453148326845921,0.8055058886997221,0.94,0.94
TAF7,INS,K562,3740,-0.025483003328295246,0.6933227522012367,-0.0385205907965786,0.7719049104981083,0.93,0.93
TAF7,INS,MCF7,3740,-0.009335466860128478,-0.47066658305655157,-0.014700856252533933,-0.48659148719314765,0.24,0.24
SREBF1,INS,A549,4004,0.08766329123722831,0.7840468399436843,0.008788463609558686,0.8813971602640911,0.97,0.98
SREBF1,INS,BXPC3,4002,0.08960080564606288,-0.4508220383689666,-0.02772362769372488,-0.48463093861881107,0.33,0.33
SREBF1,INS,HAP1,4002,0.07788098636194288,0.82911896927828,-0.0024729537199496506,0.8510732868960318,0.98,0.96
SREBF1,INS,HT29,4002,0.12560584422213925,0.6084409244491732,-0.00787516639888608,0.583618606653922,0.76,0.75
SREBF1,INS,K562,4002,0.09468708588317004,0.7338711883304987,-0.02727151644020624,0.727040080333849,0.94,0.92
SREBF1,INS,MCF7,4002,0.04789807399548153,0.47856120413997394,-0.015091955924590868,0.478183463921304,0.72,0.7
SRF,INS,A549,3944,0.15419777892330402,0.34986344283704335,0.05888363212072629,0.3197419568975243,0.76,0.75
SRF,INS,BXPC3,3944,0.23791259082190333,0.6384831786263562,0.057663376754980546,0.6166415462181247,0.86,0.85
SRF,INS,HAP1,3945,0.007895963317640147,0.6729054554577648,0.005647199526669995,0.7821719445240372,0.92,0.93
SRF,INS,HT29,3944,0.23224888093737306,0.3722283603759504,0.08042211504046233,0.31211486165899077,0.72,0.71
SRF,INS,K562,3944,0.21189901499067287,0.7487979097403107,0.09241671822299895,0.788558118535757,0.97,0.95
SRF,INS,MCF7,3945,0.12497899762082353,0.6376685191766407,0.09407387268236413,0.6841462956018385,0.87,0.88
FOXM1,INS,A549,3659,0.022165621488071243,0.42911500741295927,0.000708109546091497,0.5092794921535229,0.69,0.65
FOXM1,INS,BXPC3,3659,0.0032965591319882768,-0.5779664614834051,-0.030250323928020576,-0.6316650418346986,0.21,0.16
FOXM1,INS,HAP1,3659,0.10877553470421394,0.46245599138001847,0.10011563961952771,0.5049835032088988,0.81,0.76
FOXM1,INS,HT29,3659,0.09124098596268733,0.6347051555306915,0.06669455587442329,0.7764523991016898,0.88,0.84
FOXM1,INS,K562,3660,0.054994037116810696,0.4916076221445324,-0.010983310580775726,0.8629622574594887,0.84,0.87
FOXM1,INS,MCF7,3659,0.005927840843118409,0.11388676689944496,0.0962307499720045,0.1540912948639628,0.57,0.53
PIK3CA,INS,A549,3892,0.024033865323438063,0.4373456504705164,0.03532498343305367,0.5600915200929093,0.78,0.79
PIK3CA,INS,BXPC3,3891,0.09170003870433449,0.09671753078783081,0.13946071656103515,0.09557181446161725,0.73,0.73
PIK3CA,INS,HAP1,3891,-0.022921908426792235,0.517857294977292,0.008898455563359536,0.7799098786274894,0.83,0.84
PIK3CA,INS,HT29,3891,0.1210288863363403,0.5395830313480028,0.03963170075560742,0.6156213923734845,0.85,0.85
PIK3CA,INS,K562,3891,0.058822856979272975,0.5552271715192014,0.06061531489409101,0.7414246792929022,0.85,0.86
PIK3CA,INS,MCF7,3891,-0.11453165825961326,-0.4612404174911166,-0.12208020331413341,-0.5006783810371027,0.24,0.24
INSR,INS,A549,3765,-0.009355368815293951,0.6720796409535106,-0.03426839806117398,0.6850291746296693,0.79,0.79
INSR,INS,BXPC3,3765,-0.01320321014674923,0.25727841124582485,0.013702974329029055,0.26950713323562914,0.51,0.51
INSR,INS,HAP1,3765,0.016237146758814977,0.7541249245032553,0.011006155093239782,0.7568601332501623,0.86,0.86
INSR,INS,HT29,3765,0.018273908110506613,0.7976485145485349,0.025683210356760813,0.8220068321031427,0.95,0.95
INSR,INS,K562,3765,-0.001520698626234531,0.8024881446408093,-0.023584354847361693,0.8380334816379934,0.96,0.96
INSR,INS,MCF7,3765,0.015657450553905168,0.5614374492331372,0.03324702539841372,0.5800848076123803,0.73,0.73
RPS6KB1,INS,A549,4054,0.02940628049976069,0.8365411636187354,0.03068711097988087,0.8292910076889382,0.93,0.92
RPS6KB1,INS,BXPC3,4053,0.03800276229470711,0.7647126866763062,0.04343263377027435,0.7591702135732018,0.86,0.85
RPS6KB1,INS,HAP1,4053,0.059244161790853136,0.8993521714328656,0.04252365617541603,0.8804957477320109,1.0,0.99
RPS6KB1,INS,HT29,4053,0.07050294553060654,0.6746473758226432,0.027100546304105626,0.6520687202004106,0.87,0.86
RPS6KB1,INS,K562,4053,0.01810567124822667,0.8880159457001172,-0.03204627575470613,0.8682411427475408,0.99,1.0
RPS6KB1,INS,MCF7,4053,0.07428136957524245,0.10627208949902184,0.018490074036101097,0.0929886502340089,0.56,0.56
RUNX1,TGFB1,A549,3162,0.026119821473519468,-0.08218840964422171,0.021781668719669585,-0.002090000457959142,0.4,0.43
RUNX1,TGFB1,BXPC3,3162,-0.005549422685272183,0.1272043989227666,0.029261633148896113,0.1187411987953584,0.57,0.57
RUNX1,TGFB1,HAP1,3162,0.06165480421209488,0.22506269131664927,0.04835939597428402,0.03432149802313108,0.66,0.67
RUNX1,TGFB1,HT29,3162,0.05730882633774134,0.3033095492303997,0.04849197062133431,0.10715639829333812,0.7,0.68
RUNX1,TGFB1,K562,3162,0.019633292186042976,0.04951384323203379,-0.0038878270381496635,0.0015330139718223875,0.44,0.46
RUNX1,TGFB1,MCF7,3162,-0.02215560254895434,0.14579959196297937,0.009842524798235757,0.05416789009690235,0.6,0.58
SMAD2,TGFB1,A549,3483,0.07166133680500951,-0.038092962526566965,0.02680634247503959,0.09595081580491087,0.52,0.51
SMAD2,TGFB1,BXPC3,3483,0.0803297142092732,0.04738094402373025,0.03657665221683736,-0.0708340937473555,0.55,0.55
SMAD2,TGFB1,HAP1,3483,0.05727111079331776,-0.0037515557587553916,0.022634328429936342,0.016560254494157968,0.45,0.46
SMAD2,TGFB1,HT29,3483,0.08142474057417286,0.07682307622660056,0.016111640137296365,0.02469642780037686,0.6,0.6
SMAD2,TGFB1,K562,3483,0.03984193387574597,-0.03972610511418038,0.002096331077824403,0.03437344301197824,0.47,0.46
SMAD2,TGFB1,MCF7,3483,0.03350389515914495,-0.21211506041000455,0.019281395452718387,-0.061753592553172844,0.45,0.46
MAPK1,TGFB1,A549,3540,-0.044133101580075364,-0.04558611581927748,-0.014488897592476305,-0.012248173861372174,0.46,0.43
MAPK1,TGFB1,BXPC3,3540,0.017309260628481652,0.054522201685472456,0.01122831341198386,-0.04046156454375332,0.63,0.53
MAPK1,TGFB1,HAP1,3540,0.018308407423818604,0.09035137778026123,-0.0026313557252524715,-0.0043981096557364945,0.57,0.56
MAPK1,TGFB1,HT29,3540,0.08596163977452971,0.1487238238803821,0.05406953951178174,-0.018897888692154665,0.64,0.63
MAPK1,TGFB1,K562,3540,0.0016739207806956225,-0.11044584993461143,0.02782380696781794,-0.05189909522489796,0.4,0.44
MAPK1,TGFB1,MCF7,3540,0.05711423432576925,-0.46030757413230766,0.020138020975369722,0.14117347798758134,0.27,0.34
SP1,TGFB1,A549,3455,0.11612620919126065,0.5094270302532712,0.026930367104850507,-0.07970347911157231,0.82,0.68
SP1,TGFB1,BXPC3,3455,0.1252952784746183,0.028558318888484136,0.06178705847927481,0.07553760292581135,0.51,0.47
SP1,TGFB1,HAP1,3455,0.04160838557153781,0.5318038321805671,0.0017861550526303892,0.006527916790700962,0.75,0.62
SP1,TGFB1,HT29,3455,0.11340524967088164,0.5641230779398493,0.030180345595170497,-0.06644959617910134,0.89,0.73
SP1,TGFB1,K562,3455,0.015521613549466783,0.45395383815541324,-0.012702820263193155,-0.08186612633416769,0.74,0.65
SP1,TGFB1,MCF7,3455,0.10108393122967468,0.391886357672505,0.02983374221057586,-0.039527103340013525,0.69,0.56
RHOA,TGFB1,A549,3649,0.027606044528324332,-0.009148948113528623,-0.027921989667476742,-0.015501246525395725,0.5,0.54
RHOA,TGFB1,BXPC3,3645,-0.033442894857343405,0.15706620697094978,0.01734471707465435,-0.2374494367606385,0.61,0.43
RHOA,TGFB1,HAP1,3645,0.020416670937538434,0.19779302295115775,0.00880995307459055,-0.011385498374852365,0.69,0.56
RHOA,TGFB1,HT29,3645,0.03277973366251624,0.24806800876376783,0.0014116292548467775,-0.0999753640254577,0.7,0.58
RHOA,TGFB1,K562,3648,-0.020072959339487956,-0.4936553974925898,-0.02221685681201172,0.08677653792862813,0.21,0.43
RHOA,TGFB1,MCF7,3645,-0.049687307093257596,0.13884030481322648,0.0047872343559021355,-0.09541003029514589,0.62,0.56
ATF2,TGFB1,A549,3437,0.04606807451444837,0.01497272543774596,0.05392089829937165,0.012216329409925468,0.49,0.5
ATF2,TGFB1,BXPC3,3436,0.028586799815584707,-0.19981493379029838,0.009263474574798878,-0.19650917999056794,0.33,0.29
ATF2,TGFB1,HAP1,3436,0.06505372414255628,-0.05412903612573393,0.0453548764575352,0.03358909829658481,0.46,0.48
ATF2,TGFB1,HT29,3436,0.04445054496783531,-0.010406255901146716,0.025639263132475575,-0.02194189184259567,0.43,0.42
ATF2,TGFB1,K562,3437,0.029145837756283408,0.025533792425790666,-0.005907986454589154,0.0038658256093684934,0.53,0.53
ATF2,TGFB1,MCF7,3436,0.015727086232870217,-0.20403741079525767,0.034197807338599,0.1252966850918558,0.25,0.33
SMAD1,TGFB1,A549,3374,0.05435764445883644,-0.09445024615700774,0.041155814509122084,0.011289419065237226,0.49,0.53
SMAD1,TGFB1,BXPC3,3373,0.053897458787371566,0.10284771223981869,0.037360760114034886,0.06961043145018558,0.55,0.53
SMAD1,TGFB1,HAP1,3373,0.06262910674211508,0.32527170564420427,0.020616117310402124,0.013575647581919424,0.63,0.59
SMAD1,TGFB1,HT29,3373,0.033525876287322134,0.25052084979152683,0.04053789302857687,0.08453065745797772,0.64,0.62
SMAD1,TGFB1,K562,3374,0.026703227742281784,0.2901039634151383,0.006484673921271143,0.060867820741940123,0.67,0.59
SMAD1,TGFB1,MCF7,3373,0.06382266150342025,0.3011194096763622,0.017808681594372912,0.08256304851128364,0.75,0.74
RUNX2,TGFB1,A549,3285,0.049556055639820455,0.09680473606425126,0.012748338658307752,-0.003859858227530487,0.62,0.51
RUNX2,TGFB1,BXPC3,3284,0.04093687082076073,0.1956120214658286,-0.0035868499762020103,-0.27744396735951043,0.64,0.54
RUNX2,TGFB1,HAP1,3284,0.031376079781399106,-0.2824826517813545,0.01875855297959168,0.020303485626958072,0.39,0.42
RUNX2,TGFB1,HT29,3284,0.07949673378342503,0.05271166067434067,0.016476497081808192,0.01898884655491949,0.55,0.54
RUNX2,TGFB1,K562,3284,0.02230523575676602,0.1667516568288689,-0.003873361114640582,-0.036733781484845705,0.57,0.57
RUNX2,TGFB1,MCF7,3284,0.07008589593658676,0.22787500758452356,0.027354099560127954,-0.025846641209889665,0.64,0.55
TGFBR3,TGFB1,A549,3480,0.01508717553942997,-0.21565996878008326,0.03098004823741163,0.12819492263117782,0.26,0.37
TGFBR3,TGFB1,BXPC3,3479,0.0739107889282219,0.04163950223407381,0.03383218613922582,-0.144206378768822,0.52,0.49
TGFBR3,TGFB1,HAP1,3479,0.07504577937973596,0.08419709230417471,0.055166227946340234,0.052675052829909697,0.56,0.47
TGFBR3,TGFB1,HT29,3480,0.04557196044120695,-0.05725961333230206,0.03941563501485861,0.0956001371558703,0.36,0.45
TGFBR3,TGFB1,K562,3479,0.06290095788264927,-0.2605670425522312,0.03908869676033001,0.1216276003031566,0.28,0.33
TGFBR3,TGFB1,MCF7,3479,0.06128062024538289,-0.32109183752698733,0.009307016597731579,-0.13137428253938258,0.26,0.27
IRF7,TGFB1,A549,3342,0.047441279228682444,-0.007642115910589511,0.03993259835904998,-0.01193256893399351,0.38,0.38
IRF7,TGFB1,BXPC3,3342,0.12010933948536098,0.11517956938468028,0.05652144852019559,0.03840870000556358,0.56,0.53
IRF7,TGFB1,HAP1,3342,0.05244221553737942,0.05529210181908546,0.009631355656977106,0.013148455480704493,0.54,0.52
IRF7,TGFB1,HT29,3342,0.04105575515251138,0.020677552412057622,0.021939281455780484,0.08053587306205749,0.41,0.41
