held_out,target,pds_raw,pds_zk64,gain_zk64,predictor_sources,predictor_cells,predictor_max_abs_z
cd4_mix,ZNF777,0.865979381443299,0.9828178694158075,0.11683848797250851,3,819.0,13.277901649475098
cd4_mix,ZNF783,0.2680412371134021,0.21649484536082475,-0.05154639175257736,3,657.0,5.121849060058594
cd4_mix,ZNF784,0.3917525773195877,0.30584192439862545,-0.08591065292096223,3,261.0,9.968551635742188
cd4_mix,ZNF786,0.4192439862542955,0.4467353951890034,0.027491408934707917,3,288.0,12.865351676940918
cd4_mix,ZNF821,0.979381443298969,0.8900343642611683,-0.0893470790378007,3,689.0,11.60508918762207
cd4_mix,ZRANB3,0.8969072164948454,0.8969072164948454,0.0,1,45.0,4.692290782928467
orion_hct116,ACLY,1.0,0.9772727272727273,-0.022727272727272707,2,1201.0,21.88681411743164
orion_hct116,ADNP,0.9810606060606061,1.0,0.018939393939393923,2,3826.0,8.705891609191895
orion_hct116,AGO1,0.40909090909090906,0.9734848484848485,0.5643939393939394,2,1092.0,9.624505043029785
orion_hct116,AKAP1,0.9734848484848485,1.0,0.02651515151515149,2,3763.0,8.309680938720703
orion_hct116,AKIRIN1,0.928030303030303,0.9356060606060606,0.007575757575757569,2,1676.0,16.355283737182617
orion_hct116,AKT2,0.7348484848484849,0.9545454545454546,0.21969696969696972,2,1633.0,11.490530014038086
orion_hct116,ALG12,0.5606060606060606,0.6401515151515151,0.07954545454545459,2,1813.0,4.767630100250244
orion_hct116,ANKZF1,1.0,1.0,0.0,2,923.0,6.73873233795166
orion_hct116,ANP32B,0.928030303030303,1.0,0.07196969696969702,2,1287.0,37.20216751098633
orion_hct116,AP2A2,0.5984848484848485,0.9772727272727273,0.3787878787878788,2,1302.0,4.706944942474365
orion_hct116,API5,0.9810606060606061,0.9924242424242424,0.011363636363636354,2,885.0,8.621770858764648
orion_hct116,ARL14EP,0.6628787878787878,0.7424242424242424,0.07954545454545459,2,1107.0,12.203445434570312
orion_hct116,ASCC2,0.44318181818181823,0.8371212121212122,0.3939393939393939,2,1430.0,10.354939460754395
orion_hct116,BCKDK,0.8712121212121212,0.5113636363636364,-0.35984848484848486,2,1715.0,6.500424385070801
orion_hct116,BCL6,0.446969696969697,0.9924242424242424,0.5454545454545454,2,1643.0,4.870499134063721
orion_hct116,BCL7C,0.5378787878787878,0.6477272727272727,0.10984848484848486,2,983.0,8.07701301574707
orion_hct116,BRPF1,0.9924242424242424,0.9962121212121212,0.0037878787878787845,2,2284.0,6.697072505950928
orion_hct116,CAND1,1.0,1.0,0.0,2,2683.0,7.7785325050354
orion_hct116,CAPRIN2,0.9659090909090909,0.5,-0.46590909090909094,1,309.0,0.0
orion_hct116,CARM1,1.0,1.0,0.0,2,1900.0,10.76601505279541
orion_hct116,CAT,0.8257575757575757,0.5946969696969697,-0.23106060606060597,2,1779.0,7.730870723724365
orion_hct116,CCDC112,0.8560606060606061,0.9962121212121212,0.14015151515151514,2,2639.0,11.689584732055664
orion_hct116,CHD3,0.8257575757575757,0.9507575757575758,0.1250000000000001,2,1227.0,7.295179843902588
orion_hct116,CHD6,0.7196969696969697,0.8901515151515151,0.17045454545454541,2,1043.0,7.763182163238525
orion_hct116,CHKB,0.8409090909090909,1.0,0.15909090909090906,2,1889.0,16.295730590820312
orion_hct116,CLCN6,0.4204545454545454,0.8939393939393939,0.4734848484848485,2,1117.0,21.12253761291504
orion_hct116,COIL,0.9431818181818182,0.9810606060606061,0.037878787878787845,2,2396.0,12.133855819702148
orion_hct116,COMMD8,0.1477272727272727,0.36363636363636365,0.21590909090909094,2,1166.0,7.863214015960693
orion_hct116,COQ10B,0.9848484848484849,0.9962121212121212,0.011363636363636354,2,1703.0,47.02959060668945
orion_hct116,CSNK2A1,1.0,0.7121212121212122,-0.28787878787878785,2,1742.0,12.573003768920898
orion_hct116,CYTH2,0.9090909090909091,0.928030303030303,0.018939393939393923,2,2108.0,5.674698352813721
orion_hct116,DBF4B,0.9090909090909091,0.33333333333333337,-0.5757575757575757,2,2405.0,5.304006099700928
orion_hct116,DBN1,0.9393939393939394,1.0,0.06060606060606055,2,1411.0,11.281920433044434
orion_hct116,DCAF16,0.4734848484848485,1.0,0.5265151515151515,2,787.0,7.7121405601501465
orion_hct116,DDHD1,0.9166666666666666,1.0,0.08333333333333337,2,926.0,6.943386077880859
orion_hct116,DEAF1,0.31060606060606055,0.33333333333333337,0.022727272727272818,2,2063.0,7.5436553955078125
orion_hct116,DEK,0.8409090909090909,1.0,0.15909090909090906,2,2250.0,15.348306655883789
orion_hct116,DHRS1,0.9621212121212122,0.9848484848484849,0.022727272727272707,2,1264.0,4.460148334503174
orion_hct116,DHX35,0.48484848484848486,0.9734848484848485,0.48863636363636365,2,394.0,8.684496879577637
orion_hct116,DLAT,0.4772727272727273,0.5606060606060606,0.08333333333333326,2,1297.0,7.517274379730225
orion_hct116,DMTF1,1.0,0.6212121212121212,-0.3787878787878788,2,1518.0,6.913717269897461
orion_hct116,DNTTIP1,0.9962121212121212,1.0,0.0037878787878787845,2,4717.0,17.906352996826172
orion_hct116,DRG2,0.5871212121212122,0.26136363636363635,-0.3257575757575758,2,2325.0,7.998034477233887
orion_hct116,DTNBP1,0.06060606060606055,0.0492424242424242,-0.011363636363636354,2,1642.0,9.59361457824707
orion_hct116,DVL3,0.41287878787878785,0.2689393939393939,-0.14393939393939392,2,2469.0,8.325063705444336
orion_hct116,E2F1,0.9318181818181819,1.0,0.06818181818181812,2,678.0,10.852696418762207
orion_hct116,E2F4,0.9924242424242424,0.928030303030303,-0.06439393939393945,2,651.0,9.414998054504395
orion_hct116,EAPP,0.19318181818181823,0.875,0.6818181818181818,2,287.0,8.67325210571289
orion_hct116,EEF1A2,0.8863636363636364,1.0,0.11363636363636365,1,273.0,7.375328540802002
orion_hct116,EPC2,0.7992424242424243,0.9924242424242424,0.19318181818181812,2,1851.0,25.6972599029541
orion_hct116,EPM2AIP1,0.9166666666666666,0.9962121212121212,0.07954545454545459,2,980.0,8.444249153137207
orion_hct116,EZH2,0.9204545454545454,0.9848484848484849,0.06439393939393945,2,547.0,13.428199768066406
orion_hct116,FAM120A,0.5833333333333333,1.0,0.41666666666666674,2,1503.0,8.773085594177246
orion_hct116,FCGRT,0.446969696969697,1.0,0.553030303030303,2,2017.0,24.627824783325195
orion_hct116,FHL3,0.7386363636363636,1.0,0.26136363636363635,2,2482.0,15.251565933227539
orion_hct116,FOXN2,1.0,1.0,0.0,2,3505.0,17.196191787719727
orion_hct116,FOXO4,0.7424242424242424,1.0,0.25757575757575757,2,2354.0,8.906509399414062
orion_hct116,FUBP3,0.7083333333333333,0.9204545454545454,0.21212121212121215,2,876.0,32.658790588378906
orion_hct116,FXYD5,0.75,0.9015151515151515,0.1515151515151515,2,4211.0,11.110013008117676
orion_hct116,FZD2,0.1477272727272727,0.26136363636363635,0.11363636363636365,1,187.0,6.48185396194458
orion_hct116,GIGYF2,0.7537878787878788,1.0,0.24621212121212122,2,1420.0,10.53197193145752
orion_hct116,GLI3,1.0,1.0,0.0,2,3687.0,7.720493316650391
orion_hct116,GMEB2,0.9242424242424242,1.0,0.0757575757575758,2,1025.0,8.603108406066895
orion_hct116,GPATCH8,0.9810606060606061,1.0,0.018939393939393923,2,2070.0,9.59376335144043
orion_hct116,GRAMD1A,0.20454545454545459,1.0,0.7954545454545454,2,931.0,11.692216873168945
orion_hct116,GTF2IRD1,0.7348484848484849,1.0,0.26515151515151514,2,605.0,12.92806625366211
orion_hct116,HDAC1,0.7727272727272727,0.6704545454545454,-0.10227272727272729,2,1771.0,13.669690132141113
orion_hct116,HDAC8,0.8106060606060606,0.7083333333333333,-0.10227272727272729,2,1344.0,9.47817325592041
orion_hct116,HEATR6,0.8560606060606061,0.5,-0.3560606060606061,1,2275.0,0.0
orion_hct116,HMGN3,0.5757575757575757,0.7727272727272727,0.19696969696969702,2,1927.0,10.4406156539917
orion_hct116,HMGXB3,1.0,1.0,0.0,2,664.0,17.342941284179688
orion_hct116,HOMEZ,0.8787878787878788,0.5946969696969697,-0.28409090909090906,2,2361.0,5.339125156402588
orion_hct116,HSBP1,0.2954545454545454,1.0,0.7045454545454546,2,2343.0,15.281461715698242
orion_hct116,HSP90AB1,0.8598484848484849,0.8863636363636364,0.02651515151515149,2,1661.0,23.63910675048828
orion_hct116,IFI27L2,0.6856060606060606,0.8257575757575757,0.14015151515151514,2,1691.0,6.198015213012695
orion_hct116,IFNAR2,0.43181818181818177,0.8484848484848485,0.41666666666666674,2,1155.0,5.98858642578125
orion_hct116,IFNGR2,0.7007575757575757,1.0,0.2992424242424243,2,1954.0,9.151801109313965
orion_hct116,IREB2,0.5833333333333333,0.5871212121212122,0.0037878787878788955,2,845.0,10.247604370117188
orion_hct116,KDM5A,1.0,0.9886363636363636,-0.011363636363636354,2,865.0,7.808128356933594
orion_hct116,KHDRBS1,0.9393939393939394,0.9962121212121212,0.05681818181818177,2,756.0,13.07055377960205
orion_hct116,KHSRP,1.0,1.0,0.0,2,649.0,14.87344741821289
orion_hct116,KIF21B,0.4772727272727273,0.5,0.022727272727272707,1,131.0,0.0
orion_hct116,KIF2A,0.05681818181818177,0.428030303030303,0.3712121212121212,2,2039.0,18.985021591186523
orion_hct116,LDLR,0.9242424242424242,1.0,0.0757575757575758,2,511.0,10.20880126953125
orion_hct116,LENG1,0.3977272727272727,0.4696969696969697,0.07196969696969702,1,66.0,6.617697715759277
orion_hct116,LMAN1,0.6553030303030303,0.9128787878787878,0.25757575757575757,2,814.0,9.501387596130371
orion_hct116,LMBRD2,0.7007575757575757,1.0,0.2992424242424243,2,989.0,13.99018383026123
orion_hct116,LPCAT3,0.5568181818181819,0.8333333333333334,0.2765151515151515,2,2091.0,5.010100841522217
orion_hct116,MAP2K2,0.125,0.16287878787878785,0.037878787878787845,2,3472.0,15.147293090820312
orion_hct116,MAPK7,0.6590909090909092,0.5,-0.15909090909090917,1,1484.0,0.0
orion_hct116,MARCKSL1,0.7234848484848485,1.0,0.2765151515151515,2,2416.0,18.925386428833008
orion_hct116,MBD4,0.7272727272727273,0.8901515151515151,0.16287878787878785,2,1905.0,9.86667251586914
orion_hct116,MED13,0.08333333333333337,0.7159090909090908,0.6325757575757575,2,4163.0,12.8342924118042
orion_hct116,MED15,0.9962121212121212,0.8295454545454546,-0.16666666666666663,2,3619.0,4.721297264099121
orion_hct116,MED25,0.9507575757575758,1.0,0.0492424242424242,2,2180.0,13.524676322937012
orion_hct116,MLKL,0.696969696969697,0.5,-0.19696969696969702,1,5881.0,0.0
orion_hct116,MLLT10,0.5568181818181819,0.9848484848484849,0.428030303030303,2,2481.0,10.770960807800293
orion_hct116,MSANTD4,0.25,0.4242424242424242,0.1742424242424242,2,945.0,16.012990951538086
orion_hct116,MSI2,0.9053030303030303,0.9810606060606061,0.0757575757575758,2,2947.0,7.1788716316223145
orion_hct116,MTA1,1.0,1.0,0.0,2,1961.0,9.41397762298584
orion_hct116,MTF1,0.9848484848484849,1.0,0.015151515151515138,2,259.0,9.495285034179688
orion_hct116,MTHFSD,0.8371212121212122,0.45833333333333337,-0.3787878787878788,2,2441.0,4.562690734863281
orion_hct116,MTM1,0.8560606060606061,0.9431818181818182,0.08712121212121215,2,4425.0,8.01487922668457
orion_hct116,MYD88,0.5189393939393939,1.0,0.4810606060606061,2,1977.0,8.828007698059082
orion_hct116,MYPOP,0.6590909090909092,1.0,0.34090909090909083,2,452.0,11.801786422729492
orion_hct116,MYRF,0.9848484848484849,1.0,0.015151515151515138,2,5729.0,9.080000877380371
orion_hct116,NABP2,1.0,1.0,0.0,2,2737.0,16.349843978881836
orion_hct116,NAIF1,0.9545454545454546,1.0,0.045454545454545414,2,2246.0,35.786895751953125
orion_hct116,NCLN,0.7954545454545454,0.6325757575757576,-0.16287878787878785,2,2078.0,6.975807189941406
orion_hct116,NFE2L1,0.9356060606060606,0.946969696969697,0.011363636363636465,2,636.0,7.350538730621338
orion_hct116,NGLY1,0.946969696969697,0.9886363636363636,0.04166666666666663,2,640.0,7.9623541831970215
orion_hct116,NIPAL3,0.6401515151515151,0.7462121212121212,0.10606060606060608,2,2504.0,4.636491775512695
orion_hct116,NT5DC1,0.8863636363636364,0.8371212121212122,-0.0492424242424242,2,2998.0,5.209634780883789
orion_hct116,NUP37,0.8674242424242424,1.0,0.13257575757575757,2,1116.0,7.891526222229004
orion_hct116,PAN2,0.9924242424242424,1.0,0.007575757575757569,2,2134.0,10.827446937561035
orion_hct116,PAPOLA,1.0,0.9848484848484849,-0.015151515151515138,2,1392.0,22.68662452697754
orion_hct116,PARP3,0.9886363636363636,0.5,-0.48863636363636365,1,475.0,0.0
orion_hct116,PATL1,0.7159090909090908,0.9772727272727273,0.26136363636363646,2,765.0,8.391140937805176
orion_hct116,PBLD,1.0,0.5,-0.5,1,1898.0,0.0
orion_hct116,PCGF1,0.21590909090909094,0.7462121212121212,0.5303030303030303,2,4899.0,14.423096656799316
orion_hct116,PCGF6,0.9659090909090909,0.9242424242424242,-0.04166666666666674,2,1006.0,7.0165486335754395
orion_hct116,PDCD4,0.11742424242424243,0.2803030303030303,0.16287878787878785,2,1573.0,7.802343368530273
orion_hct116,PDE6D,0.8143939393939394,0.011363636363636354,-0.8030303030303031,2,913.0,8.02444839477539
orion_hct116,PDK1,0.8939393939393939,0.8257575757575757,-0.06818181818181823,2,850.0,4.441877365112305
orion_hct116,PDK3,0.13636363636363635,0.5,0.36363636363636365,1,2721.0,0.0
orion_hct116,PHF19,0.375,0.045454545454545414,-0.3295454545454546,2,427.0,6.679945468902588
orion_hct116,PHF23,0.928030303030303,1.0,0.07196969696969702,2,1052.0,23.925689697265625
orion_hct116,PHF8,1.0,0.8106060606060606,-0.18939393939393945,2,1287.0,10.01844310760498
orion_hct116,PI4KB,0.8825757575757576,0.5189393939393939,-0.36363636363636365,2,505.0,4.1695427894592285
orion_hct116,PIM2,0.9431818181818182,0.9848484848484849,0.04166666666666663,2,2329.0,6.790689945220947
orion_hct116,PIN1,0.8068181818181819,0.4545454545454546,-0.3522727272727273,2,177.0,5.575125217437744
orion_hct116,PINK1,0.8863636363636364,0.678030303030303,-0.20833333333333337,2,3522.0,15.796296119689941
orion_hct116,PLAGL2,0.28409090909090906,0.17045454545454541,-0.11363636363636365,2,506.0,14.162436485290527
orion_hct116,PLCG1,0.8522727272727273,0.8446969696969697,-0.007575757575757569,2,1338.0,6.319361209869385
orion_hct116,PNP,0.428030303030303,0.13636363636363635,-0.29166666666666663,2,2279.0,19.32916831970215
orion_hct116,POLD4,0.14393939393939392,0.9090909090909091,0.7651515151515151,2,2786.0,11.143461227416992
orion_hct116,POR,0.375,0.9734848484848485,0.5984848484848485,2,1523.0,10.148706436157227
orion_hct116,PPIF,0.5833333333333333,0.9393939393939394,0.3560606060606062,2,1192.0,13.771805763244629
orion_hct116,PPIP5K2,0.14393939393939392,1.0,0.8560606060606061,2,4815.0,9.99988079071045
orion_hct116,PQBP1,1.0,1.0,0.0,2,864.0,15.784502983093262
orion_hct116,PRDX3,0.5681818181818181,0.6515151515151515,0.08333333333333337,2,4283.0,14.329404830932617
orion_hct116,PRKAB2,0.803030303030303,1.0,0.19696969696969702,2,1994.0,9.102803230285645
orion_hct116,PRKACA,0.21212121212121215,0.5227272727272727,0.31060606060606055,2,3012.0,5.156207084655762
orion_hct116,PRMT2,0.6553030303030303,1.0,0.3446969696969697,2,1350.0,9.021559715270996
orion_hct116,PRMT6,0.9772727272727273,1.0,0.022727272727272707,2,934.0,30.95633888244629
orion_hct116,PRMT7,0.9090909090909091,0.9886363636363636,0.07954545454545459,2,349.0,13.112613677978516
orion_hct116,PRNP,0.5795454545454546,1.0,0.4204545454545454,2,1838.0,7.078967094421387
orion_hct116,PSKH1,0.15530303030303028,0.18939393939393945,0.03409090909090917,2,3970.0,5.6192474365234375
orion_hct116,PSMB9,0.7310606060606061,0.5,-0.23106060606060608,1,1858.0,0.0
orion_hct116,PTMS,0.946969696969697,0.9318181818181819,-0.015151515151515138,2,1840.0,12.97658920288086
orion_hct116,PTOV1,0.5151515151515151,0.3257575757575758,-0.18939393939393934,2,1937.0,7.700051784515381
orion_hct116,PYCR1,0.0,0.21590909090909094,0.21590909090909094,2,1141.0,16.467159271240234
orion_hct116,RAB11FIP5,0.9621212121212122,0.5,-0.46212121212121215,1,1452.0,0.0
orion_hct116,RABEP2,0.6287878787878788,1.0,0.3712121212121212,2,2650.0,13.690144538879395
orion_hct116,RBM18,1.0,1.0,0.0,2,874.0,29.565927505493164
orion_hct116,RBM26,0.9848484848484849,1.0,0.015151515151515138,2,910.0,10.623513221740723
orion_hct116,RBM4B,0.7045454545454546,0.7727272727272727,0.06818181818181812,2,3063.0,5.637500286102295
orion_hct116,RBM5,1.0,0.9886363636363636,-0.011363636363636354,2,1751.0,5.7272844314575195
orion_hct116,RC3H2,0.9659090909090909,0.8977272727272727,-0.06818181818181823,2,1528.0,5.656291961669922
orion_hct116,REV1,0.7992424242424243,0.8560606060606061,0.05681818181818177,2,254.0,9.195423126220703
orion_hct116,RNF10,0.9924242424242424,1.0,0.007575757575757569,2,1407.0,13.836669921875
orion_hct116,RNF141,0.36363636363636365,0.48863636363636365,0.125,2,2481.0,6.537258148193359
orion_hct116,RNF2,0.8863636363636364,0.9545454545454546,0.06818181818181823,2,858.0,4.949163436889648
orion_hct116,RSRC1,0.9810606060606061,0.8333333333333334,-0.1477272727272727,2,1587.0,17.278318405151367
orion_hct116,S100A11,0.946969696969697,0.6818181818181819,-0.26515151515151514,2,1421.0,16.224504470825195
orion_hct116,SAP30L,0.2954545454545454,0.045454545454545414,-0.25,2,1401.0,6.5684356689453125
orion_hct116,SEMA4F,0.46590909090909094,0.5,0.03409090909090906,1,644.0,0.0
orion_hct116,SFXN4,0.8863636363636364,0.19318181818181823,-0.6931818181818181,2,2918.0,16.633930206298828
orion_hct116,SH2D3A,0.2765151515151515,0.2234848484848485,-0.05303030303030298,2,2862.0,12.645520210266113
orion_hct116,SHPRH,0.49242424242424243,0.9962121212121212,0.5037878787878788,2,2312.0,8.919633865356445
orion_hct116,SIN3B,0.9318181818181819,1.0,0.06818181818181812,2,2642.0,8.377388000488281
orion_hct116,SLC25A13,0.9318181818181819,1.0,0.06818181818181812,2,1441.0,7.706913948059082
orion_hct116,SLC39A1,0.6325757575757576,0.34090909090909094,-0.29166666666666663,2,4506.0,7.231658935546875
orion_hct116,SLC44A1,0.19696969696969702,0.5,0.303030303030303,1,1359.0,0.0
orion_hct116,SMARCA5,0.9962121212121212,1.0,0.0037878787878787845,2,611.0,21.941999435424805
orion_hct116,SMARCC2,0.6628787878787878,0.4204545454545454,-0.24242424242424243,2,979.0,6.640238285064697
orion_hct116,SMYD2,0.571969696969697,0.7765151515151515,0.20454545454545447,2,1178.0,7.883012771606445
orion_hct116,SND1,0.6553030303030303,0.9583333333333334,0.3030303030303031,2,1267.0,10.664188385009766
orion_hct116,SNN,0.5492424242424243,0.5,-0.04924242424242431,1,1597.0,0.0
orion_hct116,SNRK,0.4810606060606061,0.9053030303030303,0.4242424242424242,2,1349.0,5.5508928298950195
orion_hct116,SNX4,0.696969696969697,0.7651515151515151,0.06818181818181812,2,1472.0,5.121983051300049
orion_hct116,SOCS5,0.7310606060606061,0.5,-0.23106060606060608,1,549.0,0.0
orion_hct116,SRSF5,0.7121212121212122,0.8484848484848485,0.13636363636363635,2,4628.0,14.751495361328125
orion_hct116,SSR4,0.9204545454545454,0.41287878787878785,-0.5075757575757576,2,3122.0,11.708061218261719
orion_hct116,STAT6,0.1477272727272727,0.696969696969697,0.5492424242424243,2,2058.0,11.368584632873535
orion_hct116,SUPT7L,0.8939393939393939,0.9431818181818182,0.04924242424242431,2,7234.0,11.13144588470459
orion_hct116,SYVN1,0.9848484848484849,1.0,0.015151515151515138,2,947.0,25.94634246826172
orion_hct116,TAF4,1.0,0.5,-0.5,1,31.0,0.0
orion_hct116,TARBP2,0.17803030303030298,0.571969696969697,0.39393939393939403,2,1203.0,8.627617835998535
orion_hct116,TBC1D19,0.5303030303030303,0.5,-0.030303030303030276,1,883.0,0.0
orion_hct116,TBCK,0.9962121212121212,1.0,0.0037878787878787845,2,2011.0,9.939031600952148
orion_hct116,TDRD7,0.6666666666666667,0.5,-0.16666666666666674,1,789.0,0.0
orion_hct116,TEAD4,1.0,1.0,0.0,2,2620.0,8.34633731842041
orion_hct116,TESK2,0.5,0.5,0.0,1,4999.0,0.0
orion_hct116,TEX2,0.9621212121212122,1.0,0.037878787878787845,2,2522.0,15.869142532348633
orion_hct116,TFCP2,0.8560606060606061,1.0,0.14393939393939392,2,1490.0,8.23364543914795
orion_hct116,THAP3,0.9696969696969697,0.9848484848484849,0.015151515151515138,2,2057.0,11.14048957824707
orion_hct116,THAP7,0.9128787878787878,1.0,0.08712121212121215,2,2524.0,17.59796905517578
orion_hct116,TIMM17B,1.0,0.9962121212121212,-0.0037878787878787845,2,785.0,11.288447380065918
orion_hct116,TIMM50,0.13257575757575757,0.6628787878787878,0.5303030303030303,2,189.0,9.038174629211426
orion_hct116,TMCO6,0.6628787878787878,0.9393939393939394,0.2765151515151516,2,1493.0,6.906463146209717
orion_hct116,TMED3,0.9393939393939394,0.44318181818181823,-0.4962121212121212,2,1961.0,9.452922821044922
orion_hct116,TMEM104,0.9962121212121212,0.5,-0.4962121212121212,1,2074.0,0.0
orion_hct116,TMEM186,0.8863636363636364,0.875,-0.011363636363636354,2,2084.0,6.981191158294678
orion_hct116,TMEM209,0.7462121212121212,0.45833333333333337,-0.28787878787878785,2,2448.0,13.342916488647461
orion_hct116,TMEM41B,0.7159090909090908,0.1742424242424242,-0.5416666666666666,2,1112.0,7.116114616394043
orion_hct116,TMEM79,1.0,0.5,-0.5,1,1064.0,0.0
orion_hct116,TMF1,0.803030303030303,0.33712121212121215,-0.46590909090909083,2,2120.0,6.118053436279297
orion_hct116,TRAPPC6A,0.9962121212121212,1.0,0.0037878787878787845,2,2003.0,8.821133613586426
orion_hct116,TRIB3,0.8409090909090909,1.0,0.15909090909090906,2,1158.0,11.054818153381348
orion_hct116,TRIM35,0.5492424242424243,0.022727272727272707,-0.5265151515151516,2,1729.0,27.426612854003906
orion_hct116,TRIP4,0.7272727272727273,1.0,0.2727272727272727,2,1058.0,11.03738021850586
orion_hct116,TRMT1,0.06439393939393945,0.553030303030303,0.48863636363636354,2,1868.0,6.660492420196533
orion_hct116,TRPC4AP,0.8560606060606061,1.0,0.14393939393939392,2,2647.0,8.262123107910156
orion_hct116,TTBK2,0.10984848484848486,0.5,0.39015151515151514,1,1399.0,0.0
orion_hct116,TWF2,0.9659090909090909,0.9015151515151515,-0.06439393939393945,2,4503.0,6.936033725738525
orion_hct116,TXNDC16,0.125,0.5,0.375,1,2856.0,0.0
orion_hct116,UPF3B,1.0,1.0,0.0,2,399.0,8.591848373413086
orion_hct116,USP28,0.6174242424242424,0.03409090909090906,-0.5833333333333334,2,3996.0,5.783710479736328
orion_hct116,VIM,0.11742424242424243,0.31439393939393945,0.19696969696969702,2,12495.0,27.39082145690918
orion_hct116,WBP4,1.0,1.0,0.0,2,839.0,18.46576690673828
orion_hct116,YIPF6,0.9848484848484849,0.09469696969696972,-0.8901515151515151,2,1825.0,5.710402488708496
orion_hct116,ZBTB34,0.38257575757575757,0.9393939393939394,0.5568181818181819,2,944.0,10.246942520141602
orion_hct116,ZBTB41,0.1515151515151515,0.43181818181818177,0.2803030303030303,2,2958.0,6.186520576477051
orion_hct116,ZBTB48,0.38636363636363635,0.7916666666666666,0.4053030303030303,2,2622.0,8.541581153869629
orion_hct116,ZC2HC1A,0.7234848484848485,0.5,-0.2234848484848485,1,1073.0,0.0
orion_hct116,ZC3HAV1,0.7840909090909091,0.9583333333333334,0.1742424242424243,2,4687.0,9.358643531799316
orion_hct116,ZDHHC12,0.5340909090909092,0.9924242424242424,0.45833333333333326,2,698.0,8.538762092590332
orion_hct116,ZDHHC4,0.5492424242424243,1.0,0.4507575757575757,2,1009.0,13.193955421447754
orion_hct116,ZFP62,0.7121212121212122,1.0,0.28787878787878785,2,1750.0,10.218019485473633
orion_hct116,ZHX3,0.6818181818181819,1.0,0.3181818181818181,2,1119.0,30.889326095581055
orion_hct116,ZKSCAN1,0.7083333333333333,1.0,0.29166666666666674,2,2071.0,12.688444137573242
orion_hct116,ZKSCAN2,0.6666666666666667,0.7954545454545454,0.12878787878787867,2,1117.0,4.94851541519165
orion_hct116,ZKSCAN3,0.7954545454545454,0.3939393939393939,-0.4015151515151515,2,668.0,5.3720598220825195
orion_hct116,ZNF16,0.2727272727272727,0.5909090909090908,0.3181818181818181,2,2031.0,7.713623523712158
orion_hct116,ZNF174,0.7840909090909091,0.6174242424242424,-0.16666666666666663,2,3333.0,12.658672332763672
orion_hct116,ZNF219,0.10984848484848486,0.14015151515151514,0.030303030303030276,2,440.0,31.475425720214844
orion_hct116,ZNF22,0.19318181818181823,0.5340909090909092,0.34090909090909094,2,1853.0,8.348228454589844
orion_hct116,ZNF25,0.5833333333333333,0.5303030303030303,-0.05303030303030298,2,3528.0,12.421170234680176
orion_hct116,ZNF251,0.05681818181818177,0.0,-0.05681818181818177,2,2702.0,5.3783135414123535
orion_hct116,ZNF280C,0.34090909090909094,0.446969696969697,0.10606060606060608,2,2780.0,3.775263547897339
orion_hct116,ZNF282,0.06060606060606055,0.36742424242424243,0.3068181818181819,2,3655.0,8.022933959960938
orion_hct116,ZNF32,0.3977272727272727,0.08333333333333337,-0.31439393939393934,2,1396.0,8.431082725524902
orion_hct116,ZNF324,0.8977272727272727,0.8106060606060606,-0.08712121212121215,2,1658.0,8.462417602539062
orion_hct116,ZNF397,0.9431818181818182,0.8446969696969697,-0.09848484848484851,2,1018.0,6.862911224365234
orion_hct116,ZNF410,0.7424242424242424,0.7310606060606061,-0.011363636363636354,2,3678.0,10.58989429473877
orion_hct116,ZNF444,0.9053030303030303,1.0,0.09469696969696972,2,3040.0,11.019753456115723
orion_hct116,ZNF462,1.0,1.0,0.0,2,2088.0,21.130434036254883
orion_hct116,ZNF496,0.6174242424242424,0.5,-0.11742424242424243,2,2816.0,16.1742000579834
orion_hct116,ZNF507,1.0,1.0,0.0,2,1753.0,13.332921028137207
orion_hct116,ZNF514,0.6893939393939394,0.8257575757575757,0.13636363636363624,2,4002.0,8.988431930541992
orion_hct116,ZNF526,0.8787878787878788,1.0,0.12121212121212122,2,1179.0,17.31814193725586
orion_hct116,ZNF530,0.7840909090909091,0.9621212121212122,0.1780303030303031,2,2034.0,7.111605644226074
orion_hct116,ZNF543,0.8257575757575757,0.31439393939393945,-0.5113636363636362,2,1536.0,7.597532272338867
orion_hct116,ZNF627,0.9848484848484849,0.9393939393939394,-0.045454545454545414,2,3367.0,6.542346954345703
orion_hct116,ZNF641,0.25,0.5227272727272727,0.2727272727272727,2,2329.0,6.36869478225708
orion_hct116,ZNF670,0.09848484848484851,0.31439393939393945,0.21590909090909094,2,1045.0,4.317852973937988
orion_hct116,ZNF714,0.7083333333333333,0.9545454545454546,0.24621212121212133,2,1882.0,5.483829975128174
orion_hct116,ZNF740,0.8106060606060606,0.9356060606060606,0.125,2,1195.0,5.671876430511475
orion_hct116,ZNF768,0.8901515151515151,0.5568181818181819,-0.33333333333333326,2,762.0,4.34839391708374
orion_hct116,ZNF777,0.7045454545454546,0.8712121212121212,0.16666666666666663,2,1872.0,4.866711139678955
orion_hct116,ZNF783,0.10227272727272729,0.0,-0.10227272727272729,2,2040.0,5.0367021560668945
orion_hct116,ZNF784,0.06060606060606055,0.6325757575757576,0.571969696969697,2,3101.0,9.968551635742188
orion_hct116,ZNF786,0.18560606060606055,0.06818181818181823,-0.11742424242424232,2,1232.0,12.865351676940918
