held_out,shape,arm,target,pds,reach,has_neighbour_5kb
cd4_mix,t19,cis_replace_5kb,UPF3B,0.9965635738831615,0.07142857142857142,False
cd4_mix,t19,cis_replace_5kb,UROS,0.865979381443299,0.029661016949152543,True
cd4_mix,t19,cis_replace_5kb,USP28,0.5567010309278351,0.0,False
cd4_mix,t19,cis_replace_5kb,VAPB,0.7491408934707904,0.0024875621890547263,False
cd4_mix,t19,cis_replace_5kb,VIM,0.0893470790378007,0.0,False
cd4_mix,t19,cis_replace_5kb,WBP4,0.9862542955326461,0.0031645569620253164,True
cd4_mix,t19,cis_replace_5kb,YIPF6,0.8350515463917526,0.0,False
cd4_mix,t19,cis_replace_5kb,ZBTB34,0.2405498281786942,0.0,False
cd4_mix,t19,cis_replace_5kb,ZBTB41,0.30927835051546393,0.0037174721189591076,False
cd4_mix,t19,cis_replace_5kb,ZBTB48,1.0,0.0,False
cd4_mix,t19,cis_replace_5kb,ZC2HC1A,0.5498281786941581,0.0,False
cd4_mix,t19,cis_replace_5kb,ZC3HAV1,0.7457044673539519,0.0010162601626016261,True
cd4_mix,t19,cis_replace_5kb,ZDHHC12,0.07903780068728528,0.007326007326007326,False
cd4_mix,t19,cis_replace_5kb,ZDHHC4,0.9518900343642611,0.027450980392156862,False
cd4_mix,t19,cis_replace_5kb,ZFP62,0.7938144329896908,0.003134796238244514,False
cd4_mix,t19,cis_replace_5kb,ZHX3,0.3402061855670103,0.0,False
cd4_mix,t19,cis_replace_5kb,ZKSCAN1,0.6151202749140894,0.0016611295681063123,False
cd4_mix,t19,cis_replace_5kb,ZKSCAN2,0.48797250859106533,0.0,False
cd4_mix,t19,cis_replace_5kb,ZKSCAN3,0.7731958762886598,0.0,False
cd4_mix,t19,cis_replace_5kb,ZNF16,0.8281786941580755,0.0010706638115631692,False
cd4_mix,t19,cis_replace_5kb,ZNF174,0.9621993127147767,0.0,True
cd4_mix,t19,cis_replace_5kb,ZNF219,0.23367697594501713,0.0,False
cd4_mix,t19,cis_replace_5kb,ZNF22,0.3711340206185567,0.008,False
cd4_mix,t19,cis_replace_5kb,ZNF25,0.29209621993127144,0.0,False
cd4_mix,t19,cis_replace_5kb,ZNF251,0.1924398625429553,0.0,False
cd4_mix,t19,cis_replace_5kb,ZNF280C,0.8178694158075601,0.0,False
cd4_mix,t19,cis_replace_5kb,ZNF282,0.4020618556701031,0.0,False
cd4_mix,t19,cis_replace_5kb,ZNF32,0.1649484536082474,0.0,False
cd4_mix,t19,cis_replace_5kb,ZNF324,0.6597938144329897,0.0016025641025641025,False
cd4_mix,t19,cis_replace_5kb,ZNF397,0.9003436426116839,0.04208416833667335,False
cd4_mix,t19,cis_replace_5kb,ZNF410,0.9759450171821306,0.004332129963898917,False
cd4_mix,t19,cis_replace_5kb,ZNF444,0.6941580756013745,0.0,False
cd4_mix,t19,cis_replace_5kb,ZNF462,0.9896907216494846,0.004651162790697674,False
cd4_mix,t19,cis_replace_5kb,ZNF496,0.05154639175257736,0.0,True
cd4_mix,t19,cis_replace_5kb,ZNF507,1.0,0.017105263157894738,False
cd4_mix,t19,cis_replace_5kb,ZNF514,0.6254295532646048,0.0011173184357541898,True
cd4_mix,t19,cis_replace_5kb,ZNF526,0.3883161512027491,0.00949367088607595,True
cd4_mix,t19,cis_replace_5kb,ZNF530,0.9896907216494846,0.0,False
cd4_mix,t19,cis_replace_5kb,ZNF543,0.8969072164948454,0.0,False
cd4_mix,t19,cis_replace_5kb,ZNF627,0.6013745704467354,0.006201550387596899,True
cd4_mix,t19,cis_replace_5kb,ZNF628,0.8797250859106529,0.0013717421124828531,False
cd4_mix,t19,cis_replace_5kb,ZNF641,0.06529209621993126,0.0,False
cd4_mix,t19,cis_replace_5kb,ZNF670,0.24742268041237114,0.0,False
cd4_mix,t19,cis_replace_5kb,ZNF714,0.831615120274914,0.027989821882951654,False
cd4_mix,t19,cis_replace_5kb,ZNF740,0.44329896907216493,0.0,True
cd4_mix,t19,cis_replace_5kb,ZNF768,0.415807560137457,0.002386634844868735,False
cd4_mix,t19,cis_replace_5kb,ZNF777,0.9381443298969072,0.0027247956403269754,False
cd4_mix,t19,cis_replace_5kb,ZNF783,0.23367697594501713,0.0,False
cd4_mix,t19,cis_replace_5kb,ZNF784,0.3848797250859106,0.004301075268817204,True
cd4_mix,t19,cis_replace_5kb,ZNF786,0.5189003436426116,0.0,False
cd4_mix,t19,cis_replace_5kb,ZNF821,0.9553264604810997,0.009259259259259259,False
cd4_mix,t19,cis_replace_5kb,ZRANB3,0.8694158075601375,0.006756756756756757,True
cd4_mix,t19,cis_min_5kb,ACLY,1.0,0.005945945945945946,True
cd4_mix,t19,cis_min_5kb,ADNP,1.0,0.0,False
cd4_mix,t19,cis_min_5kb,AGO1,0.3127147766323024,0.0,False
cd4_mix,t19,cis_min_5kb,AKAP1,0.5326460481099656,0.0016286644951140066,False
cd4_mix,t19,cis_min_5kb,AKIRIN1,0.49828178694158076,0.0,False
cd4_mix,t19,cis_min_5kb,AKT2,1.0,0.03143418467583497,False
cd4_mix,t19,cis_min_5kb,ALG12,0.9347079037800687,0.001557632398753894,True
cd4_mix,t19,cis_min_5kb,ANKRD52,0.7079037800687284,0.0,False
cd4_mix,t19,cis_min_5kb,ANKZF1,1.0,0.0020161290322580645,True
cd4_mix,t19,cis_min_5kb,ANP32B,0.859106529209622,0.005825242718446602,False
cd4_mix,t19,cis_min_5kb,AP2A2,0.5395189003436427,0.0020876826722338203,False
cd4_mix,t19,cis_min_5kb,API5,0.979381443298969,0.0,False
cd4_mix,t19,cis_min_5kb,ARL14EP,0.6357388316151202,0.0026666666666666666,False
cd4_mix,t19,cis_min_5kb,ASCC2,0.6494845360824743,0.0,False
cd4_mix,t19,cis_min_5kb,BCKDK,0.33333333333333337,0.0012610340479192938,False
cd4_mix,t19,cis_min_5kb,BCL6,0.9106529209621993,0.0,False
cd4_mix,t19,cis_min_5kb,BCL7C,0.9725085910652921,0.0076045627376425855,True
cd4_mix,t19,cis_min_5kb,BRD1,0.45704467353951894,0.0,False
cd4_mix,t19,cis_min_5kb,BRPF1,1.0,0.004545454545454545,False
cd4_mix,t19,cis_min_5kb,CAND1,0.9518900343642611,0.0011918951132300357,False
cd4_mix,t19,cis_min_5kb,CAPRIN2,0.9037800687285223,0.013157894736842105,False
cd4_mix,t19,cis_min_5kb,CARM1,1.0,0.0,False
cd4_mix,t19,cis_min_5kb,CAT,0.43986254295532645,0.0,False
cd4_mix,t19,cis_min_5kb,CCDC112,0.45704467353951894,0.0,False
cd4_mix,t19,cis_min_5kb,CDK8,0.8625429553264605,0.0012690355329949238,False
cd4_mix,t19,cis_min_5kb,CHD3,0.7697594501718213,0.0033444816053511705,True
cd4_mix,t19,cis_min_5kb,CHD6,0.8384879725085911,0.0,False
cd4_mix,t19,cis_min_5kb,CHKB,0.010309278350515427,0.0,True
cd4_mix,t19,cis_min_5kb,CLCN6,0.44329896907216493,0.007142857142857143,True
cd4_mix,t19,cis_min_5kb,COIL,0.9621993127147767,0.0,False
cd4_mix,t19,cis_min_5kb,COMMD8,0.7147766323024055,0.005449591280653951,False
cd4_mix,t19,cis_min_5kb,COQ10B,0.5360824742268041,0.0009380863039399625,False
cd4_mix,t19,cis_min_5kb,CSNK2A1,1.0,0.0011185682326621924,False
cd4_mix,t19,cis_min_5kb,CYTH2,0.9759450171821306,0.001049317943336831,False
cd4_mix,t19,cis_min_5kb,DBF4B,0.7250859106529209,0.0029498525073746312,False
cd4_mix,t19,cis_min_5kb,DBN1,0.9450171821305842,0.006702412868632708,False
cd4_mix,t19,cis_min_5kb,DCAF16,0.28865979381443296,0.005037783375314861,True
cd4_mix,t19,cis_min_5kb,DCP2,1.0,0.0016722408026755853,False
cd4_mix,t19,cis_min_5kb,DDHD1,0.9587628865979382,0.005208333333333333,False
cd4_mix,t19,cis_min_5kb,DEAF1,0.7663230240549828,0.0,False
cd4_mix,t19,cis_min_5kb,DEK,0.24742268041237114,0.0012636899747262005,False
cd4_mix,t19,cis_min_5kb,DHRS1,0.9896907216494846,0.00477326968973747,True
cd4_mix,t19,cis_min_5kb,DHX35,0.9243986254295533,0.02346041055718475,False
cd4_mix,t19,cis_min_5kb,DLAT,0.21649484536082475,0.0,False
cd4_mix,t19,cis_min_5kb,DMTF1,0.9965635738831615,0.01303538175046555,False
cd4_mix,t19,cis_min_5kb,DNTTIP1,1.0,0.0,True
cd4_mix,t19,cis_min_5kb,DRG2,0.979381443298969,0.0009699321047526673,False
cd4_mix,t19,cis_min_5kb,DTNBP1,0.09965635738831613,0.0,False
cd4_mix,t19,cis_min_5kb,DVL3,0.14089347079037806,0.0,False
cd4_mix,t19,cis_min_5kb,E2F1,0.9759450171821306,0.014405762304921969,False
cd4_mix,t19,cis_min_5kb,E2F4,0.7216494845360825,0.024691358024691357,True
cd4_mix,t19,cis_min_5kb,EAPP,0.22680412371134018,0.0,False
cd4_mix,t19,cis_min_5kb,ELK1,0.4020618556701031,0.001998001998001998,False
cd4_mix,t19,cis_min_5kb,EPC2,0.865979381443299,0.0,False
cd4_mix,t19,cis_min_5kb,EPM2AIP1,0.31958762886597936,0.0,True
cd4_mix,t19,cis_min_5kb,EZH2,0.993127147766323,0.0,False
cd4_mix,t19,cis_min_5kb,FAM120A,0.9312714776632303,0.0,True
cd4_mix,t19,cis_min_5kb,FCGRT,0.27491408934707906,0.0,False
cd4_mix,t19,cis_min_5kb,FHL3,0.872852233676976,0.0017123287671232876,True
cd4_mix,t19,cis_min_5kb,FOXN2,1.0,0.08992248062015504,False
cd4_mix,t19,cis_min_5kb,FOXO4,0.9828178694158075,0.011351909184726523,False
cd4_mix,t19,cis_min_5kb,FUBP3,0.7697594501718213,0.0,False
cd4_mix,t19,cis_min_5kb,FXYD5,0.8178694158075601,0.0,False
cd4_mix,t19,cis_min_5kb,GIGYF2,1.0,0.0,False
cd4_mix,t19,cis_min_5kb,GLI3,0.8281786941580755,0.0017985611510791368,False
cd4_mix,t19,cis_min_5kb,GLYR1,0.7938144329896908,0.0,True
cd4_mix,t19,cis_min_5kb,GMEB2,0.8247422680412371,0.0,False
cd4_mix,t19,cis_min_5kb,GPATCH8,0.9484536082474226,0.0017667844522968198,False
cd4_mix,t19,cis_min_5kb,GRAMD1A,0.1786941580756014,0.0044444444444444444,False
cd4_mix,t19,cis_min_5kb,GTF2IRD1,0.16151202749140892,0.0,False
cd4_mix,t19,cis_min_5kb,HDAC1,0.2989690721649485,0.0008216926869350862,False
cd4_mix,t19,cis_min_5kb,HDAC8,0.5085910652920962,0.0,False
cd4_mix,t19,cis_min_5kb,HEATR6,0.9896907216494846,0.007259528130671506,False
cd4_mix,t19,cis_min_5kb,HMGN3,0.3711340206185567,0.002688172043010753,False
cd4_mix,t19,cis_min_5kb,HMGN4,0.25773195876288657,0.0,False
cd4_mix,t19,cis_min_5kb,HMGXB3,1.0,0.18565400843881857,True
cd4_mix,t19,cis_min_5kb,HOMEZ,0.5910652920962199,0.0,True
cd4_mix,t19,cis_min_5kb,HSBP1,0.872852233676976,0.0,False
cd4_mix,t19,cis_min_5kb,HSP90AB1,0.7835051546391752,0.0,False
cd4_mix,t19,cis_min_5kb,IFI27L2,0.9450171821305842,0.016722408026755852,False
cd4_mix,t19,cis_min_5kb,IFNAR2,0.7525773195876289,0.00398406374501992,False
cd4_mix,t19,cis_min_5kb,IFNGR2,0.6941580756013745,0.002570694087403599,False
cd4_mix,t19,cis_min_5kb,IL10RB,0.831615120274914,0.00267379679144385,False
cd4_mix,t19,cis_min_5kb,IREB2,0.6907216494845361,0.0,False
cd4_mix,t19,cis_min_5kb,KDM5A,0.9965635738831615,0.003992015968063872,True
cd4_mix,t19,cis_min_5kb,KHDRBS1,0.9656357388316151,0.0,False
cd4_mix,t19,cis_min_5kb,KHSRP,0.9965635738831615,0.011527377521613832,False
cd4_mix,t19,cis_min_5kb,KIF21B,0.979381443298969,0.012121212121212121,False
cd4_mix,t19,cis_min_5kb,KIF2A,0.7835051546391752,0.012121212121212121,False
cd4_mix,t19,cis_min_5kb,KMT2A,0.9965635738831615,0.13366336633663367,False
cd4_mix,t19,cis_min_5kb,LDLR,0.859106529209622,0.09065934065934066,False
cd4_mix,t19,cis_min_5kb,LMAN1,0.10652920962199308,0.015384615384615385,False
cd4_mix,t19,cis_min_5kb,LMBRD2,0.40893470790378006,0.00398406374501992,True
cd4_mix,t19,cis_min_5kb,LPCAT3,0.8213058419243986,0.0004123711340206186,False
cd4_mix,t19,cis_min_5kb,MAN2A1,0.07903780068728528,0.0,False
cd4_mix,t19,cis_min_5kb,MAP2K2,0.7663230240549828,0.0007680491551459293,False
cd4_mix,t19,cis_min_5kb,MAPK12,0.711340206185567,0.0,False
cd4_mix,t19,cis_min_5kb,MAPK7,0.6666666666666667,0.0032520325203252032,True
cd4_mix,t19,cis_min_5kb,MARCKSL1,0.5154639175257731,0.0008488964346349745,False
cd4_mix,t19,cis_min_5kb,MBD4,0.9175257731958762,0.001440922190201729,False
cd4_mix,t19,cis_min_5kb,MED13,0.865979381443299,0.0008250825082508251,False
cd4_mix,t19,cis_min_5kb,MED15,0.8934707903780069,0.0,True
cd4_mix,t19,cis_min_5kb,MED25,0.9896907216494846,0.001076426264800861,True
cd4_mix,t19,cis_min_5kb,MLKL,0.7972508591065293,0.0,False
cd4_mix,t19,cis_min_5kb,MLLT10,0.1030927835051546,0.0,True
cd4_mix,t19,cis_min_5kb,MSANTD4,0.9725085910652921,0.01676829268292683,False
cd4_mix,t19,cis_min_5kb,MSI2,0.45360824742268047,0.0,False
cd4_mix,t19,cis_min_5kb,MTA1,0.5876288659793815,0.0,False
cd4_mix,t19,cis_min_5kb,MTF1,1.0,0.02476780185758514,False
cd4_mix,t19,cis_min_5kb,MTHFSD,0.9072164948453608,0.0,False
cd4_mix,t19,cis_min_5kb,MTM1,0.3745704467353952,0.0,False
cd4_mix,t19,cis_min_5kb,MYD88,0.9106529209621993,0.005226480836236934,True
cd4_mix,t19,cis_min_5kb,MYPOP,0.979381443298969,0.01098901098901099,False
cd4_mix,t19,cis_min_5kb,MYRF,0.979381443298969,0.0003711952487008166,False
cd4_mix,t19,cis_min_5kb,NABP2,0.9965635738831615,0.0014684287812041115,True
cd4_mix,t19,cis_min_5kb,NAIF1,1.0,0.004514672686230248,True
cd4_mix,t19,cis_min_5kb,NCLN,0.865979381443299,0.004048582995951417,False
cd4_mix,t19,cis_min_5kb,NFE2L1,0.14089347079037806,0.0,False
cd4_mix,t19,cis_min_5kb,NGLY1,1.0,0.0,False
cd4_mix,t19,cis_min_5kb,NIPAL3,0.6666666666666667,0.00881057268722467,True
cd4_mix,t19,cis_min_5kb,NIPSNAP3A,0.6151202749140894,0.004893964110929853,False
cd4_mix,t19,cis_min_5kb,NT5DC1,0.45360824742268047,0.0020325203252032522,False
cd4_mix,t19,cis_min_5kb,NUP37,0.9828178694158075,0.0,True
cd4_mix,t19,cis_min_5kb,PAN2,1.0,0.0007429420505200594,True
cd4_mix,t19,cis_min_5kb,PAPOLA,0.8281786941580755,0.0009813542688910696,False
cd4_mix,t19,cis_min_5kb,PARP3,1.0,0.020123839009287926,True
cd4_mix,t19,cis_min_5kb,PATL1,0.6907216494845361,0.0018018018018018018,False
cd4_mix,t19,cis_min_5kb,PBLD,1.0,0.0027881040892193307,True
cd4_mix,t19,cis_min_5kb,PCGF1,1.0,0.0006151953245155337,False
cd4_mix,t19,cis_min_5kb,PCGF6,1.0,0.05693069306930693,False
cd4_mix,t19,cis_min_5kb,PDCD4,0.27835051546391754,0.0,False
cd4_mix,t19,cis_min_5kb,PDE6D,0.7903780068728522,0.0038314176245210726,True
cd4_mix,t19,cis_min_5kb,PDK1,0.9828178694158075,0.0,False
cd4_mix,t19,cis_min_5kb,PDK3,0.1649484536082474,0.0,False
cd4_mix,t19,cis_min_5kb,PGLS,0.9587628865979382,0.0,False
cd4_mix,t19,cis_min_5kb,PHF11,0.4501718213058419,0.0015290519877675841,False
cd4_mix,t19,cis_min_5kb,PHF19,1.0,0.0,False
cd4_mix,t19,cis_min_5kb,PHF23,1.0,0.010180109631949883,True
cd4_mix,t19,cis_min_5kb,PHF8,1.0,0.0,False
cd4_mix,t19,cis_min_5kb,PI4KB,0.8694158075601375,0.0,False
cd4_mix,t19,cis_min_5kb,PIM2,0.6838487972508591,0.004484304932735426,False
cd4_mix,t19,cis_min_5kb,PIN1,0.9450171821305842,0.0,False
cd4_mix,t19,cis_min_5kb,PINK1,0.9140893470790378,0.0,False
cd4_mix,t19,cis_min_5kb,PKN3,0.46735395189003437,0.0023880597014925373,False
cd4_mix,t19,cis_min_5kb,PLAGL2,0.7010309278350515,0.004016064257028112,True
cd4_mix,t19,cis_min_5kb,PLCG1,0.45360824742268047,0.0010878433505575197,False
cd4_mix,t19,cis_min_5kb,PNP,0.711340206185567,0.005689900426742532,True
cd4_mix,t19,cis_min_5kb,POLD4,0.46735395189003437,0.0017730496453900709,False
cd4_mix,t19,cis_min_5kb,POR,0.731958762886598,0.045283018867924525,False
cd4_mix,t19,cis_min_5kb,PPIF,0.33333333333333337,0.0,False
cd4_mix,t19,cis_min_5kb,PPIP5K2,0.16151202749140892,0.0,True
cd4_mix,t19,cis_min_5kb,PQBP1,1.0,0.02467811158798283,False
cd4_mix,t19,cis_min_5kb,PRDX3,0.6185567010309279,0.0005370569280343716,False
cd4_mix,t19,cis_min_5kb,PRKAB2,0.9072164948453608,0.00205761316872428,False
cd4_mix,t19,cis_min_5kb,PRKACA,0.3745704467353952,0.0013908205841446453,False
cd4_mix,t19,cis_min_5kb,PRMT2,0.70446735395189,0.007957559681697613,False
cd4_mix,t19,cis_min_5kb,PRMT6,0.9072164948453608,0.005494505494505495,False
cd4_mix,t19,cis_min_5kb,PRMT7,0.711340206185567,0.013333333333333334,True
cd4_mix,t19,cis_min_5kb,PRNP,0.21993127147766323,0.0,False
cd4_mix,t19,cis_min_5kb,PSKH1,0.0034364261168384758,0.0,False
cd4_mix,t19,cis_min_5kb,PSMB9,0.21305841924398627,0.0008368200836820083,True
cd4_mix,t19,cis_min_5kb,PTMS,0.8831615120274914,0.0,True
cd4_mix,t19,cis_min_5kb,PTOV1,0.06529209621993126,0.001422475106685633,False
cd4_mix,t19,cis_min_5kb,PYCR1,0.07903780068728528,0.00851063829787234,True
cd4_mix,t19,cis_min_5kb,R3HCC1L,1.0,0.0,False
cd4_mix,t19,cis_min_5kb,RAB11FIP5,0.7628865979381443,0.0,False
cd4_mix,t19,cis_min_5kb,RAB5A,0.872852233676976,0.0036968576709796672,True
cd4_mix,t19,cis_min_5kb,RABEP2,0.12714776632302405,0.0,True
cd4_mix,t19,cis_min_5kb,RBM18,1.0,0.006896551724137931,True
cd4_mix,t19,cis_min_5kb,RBM26,1.0,0.014150943396226415,False
cd4_mix,t19,cis_min_5kb,RBM4B,0.3436426116838488,0.0020242914979757085,False
cd4_mix,t19,cis_min_5kb,RBM5,0.9896907216494846,0.0025020850708924102,False
